...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1287,1.00537567851579,0.70397733475369,NH,2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1288,0.110771600560523,0.075719269325425,NH,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1289,0.103397424359015,0.067551559164709,NH,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1290,NA,NA,NH,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,0.427155042949385,0.24273505660646,NH,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1293,1.10921759033798,0.786949396029125,NH,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1294,0.177858048913836,0.0366453290270917,NH,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1295,0.976967182790296,0.69115905061708,NH,2023-12-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1296,0.0398224012280228,0.02821645430994665,NH,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1297,NA,NA,NH,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,0.0322820125119047,0.02155262013208925,NH,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.0206599913301626,0.0142037943426301,NH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1302,NA,NA,NH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.49345402677108,0.40614287288511,NJ,2023-11-26,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1304,7.79604001494721,0.295254723765218,NJ,2023-11-27,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1305,2.2960876134755,0.3479711493481845,NJ,2023-11-28,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
1306,5.04670313690257,0.3589707970067205,NJ,2023-11-29,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1307,2.31932738224507,0.3153345723286065,NJ,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
1308,3.047524564465,0.331875651369997,NJ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
1309,2.64042021617206,0.411287011041999,NJ,2023-12-02,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
1310,1.42056801123182,0.398444846328659,NJ,2023-12-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
1311,6.8187456895743,0.356695070472417,NJ,2023-12-04,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
1312,2.8966164506095202,0.3797078603532725,NJ,2023-12-05,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1313,5.14119974978676,0.389583965596872,NJ,2023-12-06,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1314,2.93845103960538,0.4036719457312435,NJ,2023-12-07,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1315,1.46705185882018,0.3420837653480655,NJ,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
1316,0.75499508816681,0.3880506331672255,NJ,2023-12-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
1317,0.839501789890596,0.353402503138657,NJ,2023-12-10,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1318,2.99041544240612,0.393353852475788,NJ,2023-12-11,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1319,1.18799918082558,0.331851453370437,NJ,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1320,5.59679384719802,0.3003929704143425,NJ,2023-12-13,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1321,4.7334492416676,0.2912533063106405,NJ,2023-12-14,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1322,1.6588092612768,0.3305326594856855,NJ,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0
1323,1.5854797919617,0.286152621879312,NJ,2023-12-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
1324,1.12497863314863,0.21187050603626,NJ,2023-12-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
1325,2.84373060072521,0.2951434181913945,NJ,2023-12-18,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
1326,4.30954029322553,0.1973389337434375,NJ,2023-12-19,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1327,2.91719778522956,0.2520286406182545,NJ,2023-12-20,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1328,1.69871472499334,0.269019900179132,NJ,2023-12-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
1329,1.93221489264846,0.2634518107354725,NJ,2023-12-22,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0
1330,1.94433445662168,0.2730302964168195,NJ,2023-12-23,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
1331,2.48394288962413,0.308033765777764,NJ,2023-12-24,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0
1332,1.45615893718281,0.3136176522380575,NJ,2023-12-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0
1333,4.29805056561415,0.211172778816899,NJ,2023-12-26,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
1334,3.25112707603353,0.246023820262381,NJ,2023-12-27,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1335,4.45255060192951,0.24595750329219,NJ,2023-12-28,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1336,3.18971058623395,0.208428395986901,NJ,2023-12-29,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
1337,1.87410031115186,0.1723209363346355,NJ,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
1338,1.80814187165484,0.02821645430994665,NJ,2023-12-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
1339,2.3110357903404,0.107019639927974,NJ,2024-01-01,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
1340,3.77073354768286,0.186552271479167,NJ,2024-01-02,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1341,2.12133373682169,0.154006572524643,NJ,2024-01-03,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
1342,3.64141374336413,0.169489243795337,NJ,2024-01-04,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1343,1.12422711059777,0.091622367479727,NJ,2024-01-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1344,1.31364852124511,0.158013896460559,NJ,2024-01-06,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1345,2.1404867958766,0.3164455726153865,NM,2023-11-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
1346,1.78055321665328,0.3976976202503245,NM,2023-11-27,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
1347,0.662189073894065,0.1809688674662585,NM,2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
1348,1.03420908449156,0.4467449548153415,NM,2023-11-29,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
1349,NA,NA,NM,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,0.274598695850077,0.1998486244961245,NM,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1351,0.777955104633729,0.54503686800494,NM,2023-12-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1352,1.1680357796028,0.5656290049374,NM,2023-12-03,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1353,0.31977308938837,0.22550913102971,NM,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1354,0.866201125829192,0.613337005221615,NM,2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1355,2.72265721417966,0.427709064279406,NM,2023-12-06,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1356,2.97923340183378,0.378850687543802,NM,2023-12-07,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0
1357,2.37865671954643,0.3813847212445965,NM,2023-12-08,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1358,2.3667844783074,0.4543309183408225,NM,2023-12-09,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0
1359,4.61404962458897,0.509987589312005,NM,2023-12-10,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1360,2.51128553220951,0.52258786267619,NM,2023-12-11,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
1361,1.26416867592906,0.507980395921925,NM,2023-12-12,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
1362,0.968858622832113,0.4786957385792475,NM,2023-12-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1363,0.26518259317848,0.182780857411591,NM,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1364,2.76204921344621,0.438254991592282,NM,2023-12-15,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
1365,3.02434866473955,0.54396143193053,NM,2023-12-16,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
1366,2.26795145152396,0.58783470112992,NM,2023-12-17,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
1367,1.33923350521708,0.411914363086366,NM,2023-12-18,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1368,NA,NA,NM,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,0.812191036007079,0.3923983766386655,NM,2023-12-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1370,1.49253807616059,0.509127476391675,NM,2023-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1371,NA,NA,NM,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,NA,NA,NM,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,0.812015589725403,0.57250914594421,NM,2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1374,NA,NA,NM,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,2.5869626843558,0.758763999076115,NM,2023-12-26,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
1376,1.07877778891575,0.764818627436245,NM,2023-12-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1377,NA,NA,NM,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,NA,NA,NM,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,NA,NA,NM,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,NA,NA,NM,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,0.0331162146668703,0.02155262013208925,NM,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1383,NA,NA,NM,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,NA,NA,NM,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,NA,NA,NM,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,2.5964875572425,0.4255850436920035,NV,2023-11-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
1388,1.42897879239814,0.440265083473556,NV,2023-11-27,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1389,1.24436124781093,0.3579256767606715,NV,2023-11-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1390,1.20499543636269,0.2349070538845205,NV,2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1391,2.70453209021503,0.4029042577498675,NV,2023-11-30,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
1392,1.2711441265539,0.4203474364534545,NV,2023-12-01,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
1393,1.74678733812523,0.4372885158844395,NV,2023-12-02,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
1394,1.5632103189412,0.4042789019937675,NV,2023-12-03,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
1395,3.357724510168,0.3382147684488205,NV,2023-12-04,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
1396,1.22741048334886,0.365667709725891,NV,2023-12-05,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1397,1.66439706495169,0.3151119308388835,NV,2023-12-06,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
1398,0.42749616886628,0.297951112938564,NV,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1399,1.01244163830494,0.40016027969954,NV,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
1400,0.941866809869897,0.285640936196408,NV,2023-12-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1401,0.641816469668667,0.282531453990847,NV,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1402,0.593272670222216,0.273107097410007,NV,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1403,1.00567116811663,0.342361087676485,NV,2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1404,1.09236222728376,0.329872347195682,NV,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
1405,1.17477111043049,0.265039030566947,NV,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1406,3.26252728193276,0.318087273706208,NV,2023-12-15,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
1407,1.65259226856062,0.1899490979844555,NV,2023-12-16,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1408,0.195374169183977,0.1405248507938115,NV,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1409,1.0915315704092,0.370337306735975,NV,2023-12-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1
1410,0.477746379846708,0.2036593198146665,NV,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1411,3.79267530839156,0.1504225845993385,NV,2023-12-20,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
1412,1.85343309633669,0.1698547033513595,NV,2023-12-21,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
1413,1.8040626882722,0.129190846548019,NV,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
1414,1.90536465081553,0.3799599498675675,NV,2023-12-23,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
1415,0.456331594926651,0.168543076520609,NV,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1416,0.390550677565054,0.237828682177942,NV,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1417,1.00623476794116,0.180509860635214,NV,2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1418,0.420419415635249,0.0471631712534094,NV,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,2.0872283672382,0.280063591024488,NV,2023-12-28,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
1420,1.35702922116488,0.1124261319435655,NV,2023-12-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
1421,NA,NA,NV,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,1.0602385522341,0.74292604383255,NV,2024-01-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1425,0.425667328222083,0.0187857245794875,NV,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1426,1.19877954876386,0.2118212788242415,NV,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1427,0.88634922067776,0.4013193319588305,NV,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1428,1.53347892614947,0.4247209439507145,NV,2024-01-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1429,7.60617646255984,0.375932102485481,NY,2023-11-26,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1430,13.8734837530934,0.352804660725331,NY,2023-11-27,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1431,12.5895476798401,0.387198376172232,NY,2023-11-28,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1432,16.3455462497012,0.387556249190443,NY,2023-11-29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,7.09228919062641,0.4267705104898805,NY,2023-11-30,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1434,5.789423896903,0.3762741176757545,NY,2023-12-01,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
1435,4.94369683683728,0.365664997835209,NY,2023-12-02,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1436,7.27734798485062,0.4097215051808975,NY,2023-12-03,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1437,29.5264469386455,0.3784815159312195,NY,2023-12-04,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1438,23.4806476017264,0.3674513311672305,NY,2023-12-05,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1439,14.0700024615889,0.372299875798294,NY,2023-12-06,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1440,12.1059895547888,0.3642585312470715,NY,2023-12-07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1441,4.84954063184051,0.356805431411932,NY,2023-12-08,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1442,8.422333883801,0.323251220556731,NY,2023-12-09,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1443,14.0303738520236,0.33203037604505,NY,2023-12-10,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1444,10.8877778882369,0.3226076189986295,NY,2023-12-11,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1445,15.2437904591234,0.3327068978907605,NY,2023-12-12,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1446,31.5832844864065,0.29391503343952,NY,2023-12-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1447,26.0606987090905,0.28909765922009,NY,2023-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1448,11.5843343820715,0.27245550043871,NY,2023-12-15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,6.50464483906249,0.299478143704561,NY,2023-12-16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,8.36692814502999,0.2763235644431615,NY,2023-12-17,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1451,32.6872789048115,0.233022712013842,NY,2023-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1452,13.8842682158936,0.2679199886890855,NY,2023-12-19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1453,12.8790428735982,0.2531132454362135,NY,2023-12-20,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1454,6.38857995537629,0.2580325480632585,NY,2023-12-21,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
1455,16.0263211608106,0.1821603411600415,NY,2023-12-22,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1456,4.50367431119437,0.232395960481364,NY,2023-12-23,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1457,5.0571732182986,0.22422197482383,NY,2023-12-24,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1458,9.95811343181313,0.1549226171471115,NY,2023-12-25,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1459,20.4454137780302,0.1950461054034725,NY,2023-12-26,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1460,22.1899086815281,0.1610966258253895,NY,2023-12-27,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1461,7.96095485712437,0.198058577306497,NY,2023-12-28,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1462,4.00927017352773,0.186921974221465,NY,2023-12-29,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
1463,9.25904670885039,0.1168870405697035,NY,2023-12-30,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1464,4.28732758375953,0.1573916489465295,NY,2023-12-31,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1465,8.05989206513711,0.131849656884121,NY,2024-01-01,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1466,8.50268373076241,0.1419654438277615,NY,2024-01-02,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1467,9.25800149394536,0.1039492525477,NY,2024-01-03,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0
1468,8.92742367285644,0.104174798082074,NY,2024-01-04,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1469,8.04706455958115,0.078115239476041,NY,2024-01-05,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1470,2.69829415715967,0.1132545849510755,NY,2024-01-06,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1
1471,0.789669643670781,0.55667957080398,OH,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1472,4.48523247958654,0.4592380360713495,OH,2023-11-27,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
1473,0.640665166725402,0.3575854045373415,OH,2023-11-28,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1474,1.80070313142829,0.477621446267771,OH,2023-11-29,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
1475,0.655337676142384,0.3345455091649505,OH,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1476,1.62536492616637,0.4715844986500055,OH,2023-12-01,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
1477,0.29190082097508,0.2075969095573335,OH,2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1478,0.845003138478943,0.416983209433954,OH,2023-12-03,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1479,1.7242889610889,0.4121729304704445,OH,2023-12-04,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1480,0.9704950754293,0.4296817765661305,OH,2023-12-05,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
