...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1307,1.48476166215009,0.3842395882139485,NJ,2023-10-26,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
1308,3.21622891647668,0.313245166286165,NJ,2023-10-27,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0
1309,0.852806533564837,0.355020886964764,NJ,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1310,1.14332450798934,0.337332726566932,NJ,2023-10-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
1311,2.67654776176092,0.3845707998010685,NJ,2023-10-30,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1312,2.75711779874558,0.3194214695484065,NJ,2023-10-31,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1313,3.28048940554484,0.4289222011799345,NJ,2023-11-01,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
1314,1.94406316969666,0.3555030067027395,NJ,2023-11-02,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1
1315,0.902881070146355,0.250967753339813,NJ,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1316,1.42758546431292,0.254049968948625,NJ,2023-11-04,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
1317,0.853976349876859,0.3489897251301855,NJ,2023-11-05,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1318,2.30848749608601,0.348646332592373,NJ,2023-11-06,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
1319,4.05831863401304,0.328617645951451,NJ,2023-11-07,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1320,1.7508686625655,0.385543431209991,NJ,2023-11-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1321,1.32597273065907,0.3424899805803735,NJ,2023-11-09,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0
1322,2.15288003578775,0.50441691660871,NJ,2023-11-10,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1323,0.661394702702494,0.1708748796749075,NJ,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1324,0.756413382533302,0.3848438986131395,NJ,2023-11-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1325,3.3866599988649,0.4097817903759515,NJ,2023-11-13,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
1326,2.53483169738379,0.372346530938573,NJ,2023-11-14,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
1327,2.34157772822367,0.373280047953572,NJ,2023-11-15,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
1328,1.96245176376952,0.3326468100881455,NJ,2023-11-16,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1329,2.2783751413653,0.3195399995460175,NJ,2023-11-17,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1
1330,3.86516446927293,0.3738922273623265,NJ,2023-11-18,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
1331,2.78370647350395,0.368259021954112,NJ,2023-11-19,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0
1332,6.85015403275111,0.336253676248065,NJ,2023-11-20,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
1333,6.03355400421109,0.3816067732574265,NJ,2023-11-21,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1334,2.12305410504472,0.3893633557205115,NJ,2023-11-22,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
1335,0.866155463022181,0.3005207049948345,NJ,2023-11-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
1336,1.62842157575099,0.422417177868907,NJ,2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1337,6.089776298869,0.349560139353016,NJ,2023-11-25,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
1338,2.77284431528675,0.434881592524787,NJ,2023-11-26,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1339,20.6791809316786,0.3905969145566595,NJ,2023-11-27,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1340,12.4902877232592,0.405529546310257,NJ,2023-11-28,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1341,12.9050887500247,0.403819616371327,NJ,2023-11-29,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1342,1.5607698388419,0.272821907285936,NJ,2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1343,1.13005646926568,0.24040237730091,NJ,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1344,3.33177525926891,0.418696306521874,NJ,2023-12-02,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
1345,1.54543057356274,0.281548431336731,NM,2023-10-22,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
1346,3.14116138453765,0.3118544898026555,NM,2023-10-23,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
1347,2.17540893257062,0.2975063987628235,NM,2023-10-24,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
1348,1.77747350548612,0.3434165109163625,NM,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1349,1.42854888177144,0.3284930813007725,NM,2023-10-26,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
1350,4.39445023406014,0.386147848388485,NM,2023-10-27,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
1351,0.764503881779278,0.3773151558049045,NM,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1352,3.6133358901325,0.3706370318382955,NM,2023-10-29,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1353,3.0916056186506,0.297902557106801,NM,2023-10-30,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
1354,5.87296579572777,0.4293623822801345,NM,2023-10-31,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
1355,4.16128100028576,0.304274648284162,NM,2023-11-01,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1356,2.60641209271306,0.333164751713923,NM,2023-11-02,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1357,1.43712001469692,0.3467461370756085,NM,2023-11-03,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
1358,1.69806151454251,0.3792035687765315,NM,2023-11-04,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
1359,1.23447979645155,0.3771237084915185,NM,2023-11-05,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1360,1.40325471316906,0.3380839622248335,NM,2023-11-06,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1361,1.85515626505624,0.3397002347417075,NM,2023-11-07,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
1362,1.69143931645439,0.3701019305223395,NM,2023-11-08,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1363,2.50764043163605,0.313803553369765,NM,2023-11-09,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
1364,1.19492352324971,0.300100422653082,NM,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1365,1.81977225211964,0.3730889588338665,NM,2023-11-11,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
1366,3.45179514147106,0.4267124901718515,NM,2023-11-12,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1367,3.05384752485081,0.4042757603230615,NM,2023-11-13,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
1368,2.68805353773152,0.39688424704866,NM,2023-11-14,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
1369,2.37426655218272,0.457502750546185,NM,2023-11-15,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
1370,2.87643176921175,0.4345809667932955,NM,2023-11-16,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
1371,3.89289175200685,0.4651177003003975,NM,2023-11-17,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1372,2.14095120565857,0.446139607640503,NM,2023-11-18,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
1373,1.46868785579439,0.3864834708975225,NM,2023-11-19,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
1374,2.03458044097387,0.361070497674834,NM,2023-11-20,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
1375,4.23995530723855,0.4144609462190825,NM,2023-11-21,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
1376,5.60242131033382,0.325821184295448,NM,2023-11-22,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0
1377,2.2762882425866,0.414052536049926,NM,2023-11-23,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
1378,4.68732295844655,0.4494412752425575,NM,2023-11-24,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1379,2.8697841815049,0.4354432695510525,NM,2023-11-25,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1380,4.35549724295312,0.4274880872343795,NM,2023-11-26,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0
1381,2.93273829299447,0.4309817015172195,NM,2023-11-27,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
1382,1.299975057028,0.3726300219224955,NM,2023-11-28,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0
1383,1.63681969887246,0.55660378214396,NM,2023-11-29,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0
1384,NA,NA,NM,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,0.716022520754152,0.444561256590232,NM,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1386,0.980173897853714,0.64933212573154,NM,2023-12-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1387,0.661044045505339,0.1787068734170965,NV,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1388,1.0569559218556701,0.3901022683231495,NV,2023-10-23,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
1389,0.832207858236332,0.59026133414863,NV,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1390,0.718617102575702,0.377598895436997,NV,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1391,1.01906021701704,0.4374206075495415,NV,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1392,1.52373874043145,0.4566739819509635,NV,2023-10-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1393,1.14398684598647,0.55332280883721,NV,2023-10-28,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1394,NA,NA,NV,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,0.724722041351354,0.50956823961784,NV,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1396,0.757872404181451,0.377274673931925,NV,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
1397,0.770816219179356,0.387453357446842,NV,2023-11-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
1398,1.43595711768377,0.4800383739544565,NV,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1399,1.76706296476263,0.544429066215645,NV,2023-11-03,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
1400,1.03171745166091,0.441455925432805,NV,2023-11-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
1401,NA,NA,NV,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,1.57630204667854,0.3237020251849625,NV,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
1403,1.48017753546309,0.3937047871668665,NV,2023-11-07,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
1404,0.704048093530849,0.283943310491249,NV,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
1405,0.986582912165659,0.2608251764909165,NV,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1406,0.249506686463274,0.168288907325789,NV,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1407,0.695215359033236,0.280546009949215,NV,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1408,NA,NA,NV,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,2.07070290594555,0.274176546177204,NV,2023-11-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0
1410,1.6412469656877,0.298235383343896,NV,2023-11-14,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
1411,0.276175699566549,0.1882440713781265,NV,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1412,1.39746843586678,0.405041504509412,NV,2023-11-16,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1
1413,1.48881134346966,0.444296361765564,NV,2023-11-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1414,NA,NA,NV,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,1.07724785610364,0.346803243244622,NV,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1416,1.82453593892246,0.516218124141445,NV,2023-11-20,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1
1417,0.885188175225531,0.4179300076651405,NV,2023-11-21,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1418,NA,NA,NV,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NV,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,1.49708095813726,0.4502531731120965,NV,2023-11-24,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
1421,1.10260049959387,0.375883128300991,NV,2023-11-25,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1422,3.81726560233178,0.468155332551726,NV,2023-11-26,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0
1423,1.37505706302459,0.415350637335088,NV,2023-11-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1424,2.53209898727275,0.384967639196934,NV,2023-11-28,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1425,2.48786661911185,0.3512972457462765,NV,2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
1426,3.4304717603451,0.4121131443391205,NV,2023-11-30,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1427,2.09961244685449,0.451575826728534,NV,2023-12-01,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
1428,2.94592333422395,0.4850843096617615,NV,2023-12-02,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1429,4.19606332182473,0.3639104483223545,NY,2023-10-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1430,7.04408208988074,0.3458075397572565,NY,2023-10-23,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0
1431,6.24935466101013,0.3955524372309575,NY,2023-10-24,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1432,10.1828757054686,0.40668231013363,NY,2023-10-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1433,7.34412832848632,0.3807833284229155,NY,2023-10-26,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1434,4.1950812211545,0.3622948989751725,NY,2023-10-27,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1435,6.81766490412436,0.3846988291862165,NY,2023-10-28,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1436,4.10431191613191,0.3637809153923005,NY,2023-10-29,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
1437,10.4333239236653,0.3503490626906915,NY,2023-10-30,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1438,6.8798526659153,0.375335902590346,NY,2023-10-31,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1439,5.45923185352779,0.398576453780928,NY,2023-11-01,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,6.11491098147265,0.392222131090356,NY,2023-11-02,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1441,4.59430927640209,0.366914667062176,NY,2023-11-03,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1442,6.22073003089696,0.385375739455954,NY,2023-11-04,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0
1443,5.95757157043079,0.389398242615051,NY,2023-11-05,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
1444,9.74294435928135,0.374971461129928,NY,2023-11-06,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1445,9.118020371718,0.3755824231848175,NY,2023-11-07,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1446,8.02211817124721,0.3972371745068555,NY,2023-11-08,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1447,7.07277350010177,0.3479611553757915,NY,2023-11-09,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1448,6.4616050099266,0.344319543430829,NY,2023-11-10,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1449,4.48702559753918,0.4244089184846565,NY,2023-11-11,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1450,7.54935045486386,0.329660852952977,NY,2023-11-12,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1451,10.7862083924505,0.3445709682805935,NY,2023-11-13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1452,5.32149131816402,0.3841923491531425,NY,2023-11-14,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1453,7.23539117470961,0.364362620356508,NY,2023-11-15,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1454,3.84530653930226,0.3620155133177205,NY,2023-11-16,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1455,7.60158104059264,0.3990533769631545,NY,2023-11-17,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1456,5.50075323598748,0.379557281663053,NY,2023-11-18,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1457,18.3948258595095,0.354687163518465,NY,2023-11-19,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1458,17.9745008761594,0.379361279451879,NY,2023-11-20,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1459,15.7119935465117,0.385760834121707,NY,2023-11-21,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1460,6.51310978822063,0.3595269401252035,NY,2023-11-22,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1461,3.53036059045869,0.355560244534262,NY,2023-11-23,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0
1462,14.6333719988656,0.356940142969915,NY,2023-11-24,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1463,12.4709051507246,0.3914856672249325,NY,2023-11-25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,19.9286804920932,0.3937946328317725,NY,2023-11-26,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1465,45.0687152133211,0.3822874247135675,NY,2023-11-27,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,41.0646552707247,0.4161647669978805,NY,2023-11-28,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,29.3899426124989,0.4063894951191395,NY,2023-11-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,3.05247849212484,0.3723285445373495,NY,2023-11-30,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1469,23.1148719345906,0.4215842489174075,NY,2023-12-01,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1470,3.64794407389,0.3354153438671045,NY,2023-12-02,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
1471,NA,NA,OH,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,1.61308859358823,0.535403425900525,OH,2023-10-23,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
1473,0.816570628173271,0.404760814975201,OH,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1474,2.45255646513665,0.421041459778816,OH,2023-10-25,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
1475,0.943133979593166,0.481909062002123,OH,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1476,0.621509575145056,0.169656987987416,OH,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1477,0.646973628447836,0.467010380113275,OH,2023-10-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1478,0.859643785195152,0.609297844834555,OH,2023-10-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
1479,1.04603757578525,0.4415009163774705,OH,2023-10-30,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
1480,1.82464833266267,0.5002069692705,OH,2023-10-31,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
1481,0.86629827235156,0.4150601382698015,OH,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1482,1.8138450057215,0.397726110905006,OH,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
1483,1.00927938269511,0.441974074662135,OH,2023-11-03,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1484,1.4440999540194,0.484834751721834,OH,2023-11-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1485,1.4458758939376,0.4871340494152025,OH,2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1486,1.2309625635086,0.4682974448192395,OH,2023-11-06,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
1487,1.25205369480603,0.3066602131301835,OH,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1488,1.14105023668289,0.55237960391746,OH,2023-11-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
1489,1.01852626117243,0.4432079604285655,OH,2023-11-09,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1490,0.926061130347363,0.2506711044053475,OH,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
1491,0.631071000677224,0.3542277453268295,OH,2023-11-11,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1492,0.243160403086058,0.1740839888412685,OH,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1493,1.21479313238861,0.414787196312183,OH,2023-11-13,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
1494,2.0251876586501,0.2546210461649255,OH,2023-11-14,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1495,1.34836078639288,0.389441231410643,OH,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
1496,0.744068044554068,0.51179206419321,OH,2023-11-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1497,1.0746906584372,0.52739258911233,OH,2023-11-17,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1498,NA,NA,OH,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,0.409295727388985,0.3054932015749505,OH,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1500,1.53373881168386,0.366127430745013,OH,2023-11-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
1501,2.12733197675428,0.4419475867389875,OH,2023-11-21,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
1502,0.876210406157765,0.61070249819342,OH,2023-11-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
