...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1319,2.66088475518782,0.4296763979621415,NJ,2023-08-08,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
1320,3.43520474174599,0.424534651325098,NJ,2023-08-09,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1321,2.75336251941282,0.4621556182396345,NJ,2023-08-10,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1322,2.53063493382773,0.4097806741176415,NJ,2023-08-11,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
1323,0.661282531331599,0.3943803410141305,NJ,2023-08-12,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1324,0.675948188620384,0.376208045335845,NJ,2023-08-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1325,5.48308304946418,0.4705472125344365,NJ,2023-08-14,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1326,5.83776180063822,0.4283752248461015,NJ,2023-08-15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1327,6.25857152388446,0.478564607135134,NJ,2023-08-16,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1328,4.00698208709692,0.438985597420317,NJ,2023-08-17,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
1329,5.73923507218573,0.4192471294274265,NJ,2023-08-18,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
1330,3.61077324192554,0.410669243040028,NJ,2023-08-19,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
1331,0.605944425061924,0.369862421172867,NJ,2023-08-20,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1332,2.92167277381221,0.4224275530806015,NJ,2023-08-21,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1333,6.74958196594751,0.4222909008923225,NJ,2023-08-22,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
1334,7.05020625396744,0.4200922377233425,NJ,2023-08-23,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1335,6.9083435240228,0.4233491750992645,NJ,2023-08-24,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1336,2.45832872751351,0.419140864660373,NJ,2023-08-25,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1337,2.78713940620048,0.377231403104212,NJ,2023-08-26,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
1338,1.65550628237116,0.390029836656097,NJ,2023-08-27,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1339,6.16837170142601,0.4126360431654875,NJ,2023-08-28,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1340,9.42704930494485,0.436726126977726,NJ,2023-08-29,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1341,2.014357744431,0.398671449513682,NJ,2023-08-30,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
1342,1.57330348493729,0.4288562783150175,NJ,2023-08-31,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
1343,3.27542058407867,0.415274449089834,NJ,2023-09-01,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1344,3.60305911478387,0.4314800592931925,NJ,2023-09-02,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
1345,1.04420983538427,0.386779187873186,NM,2023-07-23,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1346,1.2989717008587,0.385017608884922,NM,2023-07-24,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1347,1.47139051365374,0.392237589537445,NM,2023-07-25,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
1348,2.42468752255639,0.397265131518723,NM,2023-07-26,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
1349,2.00458578950192,0.3913572297342735,NM,2023-07-27,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
1350,0.82345313606504,0.4321210330539755,NM,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1351,1.19859611760484,0.404651919972874,NM,2023-07-29,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
1352,2.55226447341645,0.3682469147252065,NM,2023-07-30,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
1353,1.40594958006959,0.4396759960916685,NM,2023-07-31,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1354,1.52844766501564,0.4138973580780585,NM,2023-08-01,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
1355,1.14682044017487,0.4258805654690545,NM,2023-08-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1356,0.63172158550972,0.363047261658044,NM,2023-08-03,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1357,1.58049822955534,0.379838452750364,NM,2023-08-04,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1358,0.815055734826046,0.4317541652451845,NM,2023-08-05,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1359,1.11498907080609,0.47189905876213,NM,2023-08-06,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1360,1.02777246223885,0.427482300986542,NM,2023-08-07,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
1361,2.44481205109292,0.421471655250178,NM,2023-08-08,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1362,0.918131512064407,0.463757470627304,NM,2023-08-09,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1363,2.79344889876637,0.475115628111333,NM,2023-08-10,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
1364,3.05187757468551,0.4959026313299865,NM,2023-08-11,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1365,1.88377250668884,0.437152752634253,NM,2023-08-12,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
1366,1.44744715669325,0.4088691899857105,NM,2023-08-13,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1367,1.9437398697827,0.4367053815155255,NM,2023-08-14,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
1368,1.91179277534113,0.409331086130465,NM,2023-08-15,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
1369,1.91098398428909,0.3895174357316505,NM,2023-08-16,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1370,1.18066618622285,0.3758974113396795,NM,2023-08-17,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1371,1.5968880972075,0.427134630301968,NM,2023-08-18,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1372,1.54641771790305,0.3752991548543595,NM,2023-08-19,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0
1373,1.09985143079278,0.3914061222043095,NM,2023-08-20,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1374,1.52024346873204,0.3937262376646045,NM,2023-08-21,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1375,3.63477768461974,0.417780855759411,NM,2023-08-22,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0
1376,2.33142667385378,0.383391072281888,NM,2023-08-23,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1377,4.27415187278644,0.4486694353184005,NM,2023-08-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1378,3.12308791006228,0.4238619530419175,NM,2023-08-25,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0
1379,2.8153929763299,0.437029896104478,NM,2023-08-26,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
1380,1.50904857930231,0.4011511811914835,NM,2023-08-27,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1381,2.8800060617092,0.3957506186303335,NM,2023-08-28,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
1382,1.05990475992557,0.4032059677314185,NM,2023-08-29,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
1383,1.14770634832513,0.346022773009503,NM,2023-08-30,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
1384,2.43201200186403,0.411322572467112,NM,2023-08-31,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
1385,0.817631077948993,0.4157439642572455,NM,2023-09-01,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1386,0.350181961995854,0.2537034646224435,NM,2023-09-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1387,0.65953888787844706,0.466192403722795,NV,2023-07-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1388,NA,NA,NV,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,1.09976803164032,0.3947563084224245,NV,2023-07-25,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1390,0.968606907964551,0.3433711111515635,NV,2023-07-26,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1391,1.27262103676047,0.354016334694116,NV,2023-07-27,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1392,0.96952417515771006,0.3455309996145045,NV,2023-07-28,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1393,1.36200774675784,0.433656652656322,NV,2023-07-29,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1394,0.652551852634655,0.458693341194916,NV,2023-07-30,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1395,1.65640292931607,0.424912307343132,NV,2023-07-31,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1396,1.12187098779496,0.3973088274146615,NV,2023-08-01,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
1397,0.675687487240825,0.3788408143061395,NV,2023-08-02,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1398,1.82271543021242,0.3855645646771415,NV,2023-08-03,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1399,1.2123333952403,0.4032319208583185,NV,2023-08-04,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1400,NA,NA,NV,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,2.21711638022603,0.299108312916581,NV,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1402,0.649819577732021,0.3770279929560595,NV,2023-08-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1403,1.23503295486486,0.3798223713116845,NV,2023-08-08,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1404,1.37907123715173,0.4367286579327495,NV,2023-08-09,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1405,0.732600664637786,0.3921060440016865,NV,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1406,1.00563320557561,0.302930991061454,NV,2023-08-11,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1407,NA,NA,NV,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,0.777717476192331,0.4076540363768305,NV,2023-08-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1410,0.734450696692261,0.3917756717843185,NV,2023-08-15,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1411,1.25362128324874,0.425320863764388,NV,2023-08-16,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
1412,1.42279236679771,0.3842136762120045,NV,2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1413,NA,NA,NV,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,0.468132195671047,0.3326848137008785,NV,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1415,NA,NA,NV,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,1.21333480652785,0.428429744281227,NV,2023-08-21,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0
1417,1.30325453489086,0.3700280558380865,NV,2023-08-22,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1418,3.0242601043426798,0.44516894603345,NV,2023-08-23,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0
1419,2.26591837354461,0.385990711745153,NV,2023-08-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1420,1.16138580552363,0.4504355447296835,NV,2023-08-25,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
1421,1.17004189572763,0.405428852644371,NV,2023-08-26,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1422,1.05510138082818,0.514579672490625,NV,2023-08-27,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
1423,1.99815533770179,0.3662510428993455,NV,2023-08-28,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1424,1.41591718822787,0.4435893155245175,NV,2023-08-29,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1425,2.05484581516824,0.3925412952525895,NV,2023-08-30,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
1426,2.42897402032479,0.322230941236245,NV,2023-08-31,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
1427,NA,NA,NV,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,NA,NA,NV,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,4.03728330303482,0.448470497256137,NY,2023-07-23,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1430,8.93208886950391,0.44188377946435897,NY,2023-07-24,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
1431,5.79019310937476,0.4320693972736025,NY,2023-07-25,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1432,4.1547687236867,0.402348931027554,NY,2023-07-26,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1
1433,3.24731965161425,0.4219389380116585,NY,2023-07-27,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
1434,3.76694633652517,0.4295349213993255,NY,2023-07-28,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1435,3.51950828719386,0.3862515197013135,NY,2023-07-29,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1436,2.2146284369557,0.3967605958803775,NY,2023-07-30,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
1437,6.14748064179073,0.4339691093760965,NY,2023-07-31,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
1438,4.79168253691174,0.431461484048318,NY,2023-08-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1439,2.8889424713793,0.3977542137359125,NY,2023-08-02,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
1440,5.26313670767329,0.4135231774932775,NY,2023-08-03,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
1441,3.08351291319364,0.400681504473285,NY,2023-08-04,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
1442,2.34996279406717,0.4176721532723565,NY,2023-08-05,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1443,2.91199161778886,0.420888209576,NY,2023-08-06,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1444,12.657052973707,0.4183013626504165,NY,2023-08-07,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1445,17.2326909353981,0.4324441730518165,NY,2023-08-08,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1446,7.24252277777584,0.4208134684724785,NY,2023-08-09,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1447,8.05198387742087,0.4219079025105435,NY,2023-08-10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1448,10.2621716683817,0.4304373315768355,NY,2023-08-11,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1449,2.02993153491923,0.39768289548668,NY,2023-08-12,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
1450,3.32400261967031,0.4339562814291375,NY,2023-08-13,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0
1451,11.1304199534914,0.4486151981525805,NY,2023-08-14,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
1452,13.8151348372612,0.421390836961907,NY,2023-08-15,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1453,14.442549095397,0.4250134345212735,NY,2023-08-16,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
1454,14.3049063132931,0.4340185062165335,NY,2023-08-17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1455,9.19458412614233,0.437502923679732,NY,2023-08-18,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
1456,5.32163245963416,0.42175616551893,NY,2023-08-19,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1457,2.23857260613634,0.369862421172867,NY,2023-08-20,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
1458,6.46459737188697,0.405425576540515,NY,2023-08-21,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1459,11.0480234288689,0.4177479549591575,NY,2023-08-22,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1460,10.8785595008956,0.4099125954561065,NY,2023-08-23,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1461,11.5066198046464,0.4001893328325545,NY,2023-08-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1462,9.3219569419957,0.382776280970426,NY,2023-08-25,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1463,12.3329165146034,0.41786896107365,NY,2023-08-26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1464,11.860495056227,0.4238538752480525,NY,2023-08-27,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1465,26.2116268090987,0.4150892902452765,NY,2023-08-28,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1466,35.7153282309194,0.425913181706449,NY,2023-08-29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,16.2329825106951,0.4191940204123005,NY,2023-08-30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1468,12.3739227994435,0.43875954711890103,NY,2023-08-31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1469,12.5907806255103,0.420099689825835,NY,2023-09-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1470,11.1638409979556,0.435133669623288,NY,2023-09-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1471,0.848562469728647,0.440670417886157,OH,2023-07-23,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1472,NA,NA,OH,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,0.602000986843221,0.421870597823306,OH,2023-07-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1474,0.643359719043667,0.453383309978385,OH,2023-07-26,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1475,0.658072546404848,0.4606703715598585,OH,2023-07-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1476,1.045716725067,0.51362488422948,OH,2023-07-28,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
1477,0.609814969324552,0.440046202340671,OH,2023-07-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1478,0.594270909650749,0.422076443222519,OH,2023-07-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1479,1.09909113189229,0.470590746746623,OH,2023-07-31,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1480,0.693810277830483,0.3934025896886485,OH,2023-08-01,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1481,0.954691926135033,0.4749717425491575,OH,2023-08-02,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1482,2.07033312228759,0.447146610159414,OH,2023-08-03,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
1483,0.745815701535077,0.52488725190095,OH,2023-08-04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1484,0.421960215928368,0.298721556904891,OH,2023-08-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1485,0.652395511318384,0.4565993676041,OH,2023-08-06,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1486,0.690933586415179,0.378109261376878,OH,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
1487,0.864143848224508,0.446608458154507,OH,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1488,1.00560747107916,0.352957480905247,OH,2023-08-09,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1489,0.534400715874964,0.3813902019099255,OH,2023-08-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1490,0.542636101698407,0.3395386853446465,OH,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1491,0.888685741257657,0.4512948364841615,OH,2023-08-12,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1492,1.38847213330482,0.4582395059263965,OH,2023-08-13,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
1493,0.972906191039911,0.4424986403964335,OH,2023-08-14,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
1494,0.837544322598509,0.590115866572585,OH,2023-08-15,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1495,0.80424486887405,0.4080993563866655,OH,2023-08-16,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1496,1.50461078381717,0.413030059325069,OH,2023-08-17,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1497,1.06369797390535,0.458744897029477,OH,2023-08-18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
1498,0.466222950780543,0.3326848137008785,OH,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1499,0.49116183616939,0.322471841006533,OH,2023-08-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1500,1.49352318166929,0.37564554022352,OH,2023-08-21,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0
1501,1.21392573318178,0.4123072122892085,OH,2023-08-22,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
1502,2.14125477444458,0.430202644596745,OH,2023-08-23,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
1503,0.799223058599521,0.3123196584271215,OH,2023-08-24,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
1504,0.693621033214942,0.3848111408123315,OH,2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1505,NA,NA,OH,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,1.06839288218339,0.52027506023902,OH,2023-08-27,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
1507,1.55262274202792,0.458738669648622,OH,2023-08-28,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0
1508,2.02075756001932,0.402657658933965,OH,2023-08-29,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1509,1.99355992306683,0.4097615322048735,OH,2023-08-30,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1
1510,0.783041012898117,0.4160143728178615,OH,2023-08-31,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1511,0.794347202685415,0.418957807474076,OH,2023-09-01,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1512,0.722578772498428,0.505807348812635,OH,2023-09-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1513,NA,NA,OK,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,NA,NA,OK,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,NA,NA,OK,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,NA,NA,OK,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517,NA,NA,OK,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,NA,NA,OK,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,NA,NA,OK,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,OK,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,0.597856987552726,0.423386460564121,OK,2023-07-31,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1522,NA,NA,OK,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1523,0.420982357967625,0.2983100688783875,OK,2023-08-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1524,0.860555356193904,0.4457764257968575,OK,2023-08-03,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1525,0.66368225077134,0.4681302730839815,OK,2023-08-04,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1526,0.607556936944393,0.431064988819947,OK,2023-08-05,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1527,0.418398335213859,0.299108312916581,OK,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1528,1.11118071407609,0.395722927527441,OK,2023-08-07,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1529,0.80422023755417,0.4242004694364855,OK,2023-08-08,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1530,0.643970368183192,0.369766480987099,OK,2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1531,0.434611261330749,0.301913402691647,OK,2023-08-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1532,0.64896602927711,0.4573715316782655,OK,2023-08-11,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1533,0.524009470587169,0.37085501176955,OK,2023-08-12,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1534,0.426954298963688,0.305348033588085,OK,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1535,0.669208493203207,0.378062946862023,OK,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1536,0.438252564251631,0.308276028784966,OK,2023-08-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1537,1.05233294202895,0.402873637454034,OK,2023-08-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1538,1.18501207571668,0.3766088997516865,OK,2023-08-17,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1539,1.17875033764537,0.3888166125643205,OK,2023-08-18,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1540,NA,NA,OK,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
