...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1266,NA,NA,NH,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,0.64463212938663,0.461424183478689,NH,2023-08-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1285,NA,NA,NH,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.872264035480461,0.4195450868659435,NH,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
1298,NA,NA,NH,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,0.811314649031417,0.57835136567483,NH,2023-08-19,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
1303,0.697543808650201,0.3846765359566795,NJ,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1304,3.01838463440719,0.4863790902575315,NJ,2023-07-10,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1
1305,0.946535217760312,0.39454598402938,NJ,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1306,1.59457647356135,0.379312305417642,NJ,2023-07-12,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
1307,1.27566211424933,0.4199085231801725,NJ,2023-07-13,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
1308,2.2524648975987702,0.4390894208842315,NJ,2023-07-14,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1309,0.860553194786528,0.4165388158997095,NJ,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1310,1.77024679591837,0.426655856458387,NJ,2023-07-16,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
1311,1.30830880468528,0.401619402805324,NJ,2023-07-17,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
1312,1.38923398305266,0.4211084472440105,NJ,2023-07-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1313,0.903885894518651,0.3677955617847925,NJ,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
1314,2.37377340762451,0.416768736933399,NJ,2023-07-20,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
1315,0.934883537604199,0.437355247763806,NJ,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1316,2.96354781810376,0.4618210861411265,NJ,2023-07-22,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1317,2.09107083778719,0.4389818212599625,NJ,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
1318,1.84267047048344,0.439566211436638,NJ,2023-07-24,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1319,1.91818829959023,0.4542554555439115,NJ,2023-07-25,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
1320,1.15037657204685,0.3814135143522655,NJ,2023-07-26,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
1321,2.19365477428016,0.4228851467421615,NJ,2023-07-27,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1322,0.782657139758306,0.413005523910212,NJ,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
1323,1.85657577420889,0.3992746203922475,NJ,2023-07-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1324,1.25227743255629,0.424217050457864,NJ,2023-07-30,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1325,1.32652608040568,0.426074751729555,NJ,2023-07-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
1326,1.17793848226454,0.411057054376438,NJ,2023-08-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
1327,3.08522703957081,0.422920264253462,NJ,2023-08-02,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1328,1.10977484067917,0.4229240945264015,NJ,2023-08-03,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
1329,6.90541756636787,0.498653205487036,NJ,2023-08-04,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1
1330,1.49918324279945,0.4340448677649085,NJ,2023-08-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
1331,1.64277137264457,0.3734100733266085,NJ,2023-08-06,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1332,3.15834864449442,0.422524059435121,NJ,2023-08-07,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1333,2.52225991151208,0.4301767826904915,NJ,2023-08-08,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1334,3.84131986497076,0.430149964457991,NJ,2023-08-09,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
1335,2.86045716089308,0.466160259747909,NJ,2023-08-10,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
1336,2.44837534161143,0.4068943669633725,NJ,2023-08-11,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1337,0.668182636746997,0.3946832192567735,NJ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1338,0.714854788658143,0.3901534709510375,NJ,2023-08-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1339,6.05562823722437,0.4874852924106435,NJ,2023-08-14,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
1340,6.44617332471169,0.4390285975706805,NJ,2023-08-15,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1341,6.54226687431196,0.496782364132712,NJ,2023-08-16,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1342,4.76510558180869,0.4558352063948375,NJ,2023-08-17,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0
1343,6.31975415102079,0.4364337753451275,NJ,2023-08-18,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1344,3.85514596331799,0.4205233621314895,NJ,2023-08-19,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1345,1.54774379287311,0.474601990465919,NM,2023-07-09,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1346,NA,NA,NM,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,NA,NA,NM,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,0.542920744467808,0.377170037208419,NM,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1349,0.419235351639422,0.304102254978207,NM,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1350,NA,NA,NM,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1351,NA,NA,NM,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,0.663117908845268,0.469737436859952,NM,2023-07-16,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1353,2.00815256627664,0.47613844076176,NM,2023-07-17,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
1354,1.50634264171418,0.471338763057422,NM,2023-07-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1355,NA,NA,NM,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,1.26436905392858,0.406331872217086,NM,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1357,1.81134370837084,0.3546368139896175,NM,2023-07-21,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1358,1.04631335064647,0.391256488569951,NM,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1359,1.10276211215158,0.3953014596995725,NM,2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1360,1.21141796660784,0.377881575270624,NM,2023-07-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
1361,1.55333305789369,0.3945889017114765,NM,2023-07-25,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
1362,2.38799961734261,0.395729831986766,NM,2023-07-26,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1363,1.88933584135076,0.3869686599663555,NM,2023-07-27,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
1364,0.819426143114444,0.4293393843387875,NM,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1365,1.12683317379979,0.395085606199503,NM,2023-07-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
1366,2.36011476208523,0.3555756991235575,NM,2023-07-30,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
1367,1.43362417420813,0.442163688914708,NM,2023-07-31,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
1368,1.41222566832201,0.407510454109318,NM,2023-08-01,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1369,1.26121369498174,0.433642017463035,NM,2023-08-02,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1370,0.645825664403041,0.367861145114551,NM,2023-08-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1371,1.61540873023183,0.3849380390295975,NM,2023-08-04,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1372,0.791596404574287,0.4203302294799625,NM,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1373,1.1838687417456,0.488074008919088,NM,2023-08-06,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1374,1.05340200210506,0.428911826443627,NM,2023-08-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
1375,2.70012827888211,0.432403021874828,NM,2023-08-08,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1
1376,0.983032619779252,0.490774414089144,NM,2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
1377,3.09586091749458,0.493544601249964,NM,2023-08-10,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1378,3.3371188776024,0.5213017690784,NM,2023-08-11,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1379,2.16545185779268,0.4472705576290115,NM,2023-08-12,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1380,1.63375610747203,0.417858543549937,NM,2023-08-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1381,2.11286637460639,0.440835894004996,NM,2023-08-14,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
1382,2.33390224508162,0.415997299269079,NM,2023-08-15,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
1383,2.03847341531662,0.3963392264996195,NM,2023-08-16,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1384,1.25640942277558,0.381723796441879,NM,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1385,1.53751754384926,0.4249828896919375,NM,2023-08-18,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1386,1.36200759244625,0.369803786409952,NM,2023-08-19,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
1387,0.755333825480668,0.53237333631341,NV,2023-07-09,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1388,1.15519808550907,0.365143719020829,NV,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1389,0.89064601741698,0.4513764682799365,NV,2023-07-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1390,0.588607762130412,0.4177829860295705,NV,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1391,0.704726094160091,0.495316756528476,NV,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1392,0.957828062882542,0.481682205204687,NV,2023-07-14,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1393,NA,NA,NV,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,0.415448794834558,0.2976632195355295,NV,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1395,2.632576587642,0.442747266124089,NV,2023-07-17,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1396,1.50443300799091,0.413641207318901,NV,2023-07-18,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
1397,1.85342014137691,0.458518937327636,NV,2023-07-19,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
1398,0.614058617470858,0.3570424538062635,NV,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1399,1.16288038355946,0.38220310974899,NV,2023-07-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
1400,0.643210972049697,0.4542695091114975,NV,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1401,0.637906115547126,0.449320886819044,NV,2023-07-23,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1402,NA,NA,NV,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,1.12599493992533,0.3961549647187305,NV,2023-07-25,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
1404,0.960022683618117,0.3420750962655535,NV,2023-07-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1405,1.16525217914688,0.3438066884977765,NV,2023-07-27,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1406,0.987286636236429,0.345042262263569,NV,2023-07-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1407,1.40230349216847,0.445236402714641,NV,2023-07-29,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
1408,0.664017546642146,0.4612200934294565,NV,2023-07-30,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1409,1.7675776169958,0.43036834345868,NV,2023-07-31,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1410,1.04829003744032,0.38543984792155,NV,2023-08-01,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1411,0.710708146746639,0.3873770127901665,NV,2023-08-02,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
1412,1.6354465530019,0.3812928785121215,NV,2023-08-03,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1413,1.35798413468202,0.413947422597122,NV,2023-08-04,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0
1414,NA,NA,NV,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,2.16407161384492,0.29116076712342,NV,2023-08-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1416,0.628777747874454,0.3720547068319655,NV,2023-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1417,1.29500719031275,0.3870879330430415,NV,2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1418,1.44240432710675,0.442348078597925,NV,2023-08-09,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1419,0.729579181274209,0.389061802431639,NV,2023-08-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0
1420,0.981958312872076,0.300131562167121,NV,2023-08-11,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1421,NA,NA,NV,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,0.823284115077934,0.4229267457261775,NV,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1424,0.736825089710754,0.38926125329371,NV,2023-08-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1425,1.40751020091319,0.4439544148145195,NV,2023-08-16,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
1426,1.52052886441255,0.4025281565674795,NV,2023-08-17,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1427,NA,NA,NV,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,0.413675696213705,0.2893319920907915,NV,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1429,2.06702039492942,0.4158614100127355,NY,2023-07-09,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1430,1.68018321958071,0.40657261986229,NY,2023-07-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0
1431,2.083416353118,0.403587150736842,NY,2023-07-11,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
1432,2.92122055402987,0.4075437777936325,NY,2023-07-12,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1433,4.21792325021895,0.4090574694076095,NY,2023-07-13,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1434,3.3397632220557,0.403934734836953,NY,2023-07-14,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
1435,3.61257950479588,0.405841519227526,NY,2023-07-15,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
1436,3.33269060324603,0.4164250190197585,NY,2023-07-16,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1437,10.8441748181777,0.4212450965184285,NY,2023-07-17,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1438,5.44808394537697,0.399044591296362,NY,2023-07-18,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1439,2.16425498620639,0.40889901866989,NY,2023-07-19,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1440,1.97333026313888,0.412803787229459,NY,2023-07-20,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1441,6.23530897488262,0.427076902367116,NY,2023-07-21,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
1442,6.10163024231588,0.442395442286517,NY,2023-07-22,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1443,4.01656646046626,0.4482398091576265,NY,2023-07-23,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1444,9.44200516702257,0.443591543161284,NY,2023-07-24,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1445,6.70580049439576,0.436180433698208,NY,2023-07-25,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
1446,4.59573208075446,0.4043533070712515,NY,2023-07-26,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
1447,3.29158476960077,0.4226094442303605,NY,2023-07-27,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
1448,4.60423093338363,0.43637419593327,NY,2023-07-28,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1449,3.29790739898132,0.3848766690551585,NY,2023-07-29,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
1450,2.36924501675693,0.398358082165673,NY,2023-07-30,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1451,6.21147046235203,0.4339019146629125,NY,2023-07-31,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
1452,5.43451785884981,0.4349828911649555,NY,2023-08-01,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1453,2.97344350291852,0.398358593796649,NY,2023-08-02,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1454,6.11114956812338,0.418833957699275,NY,2023-08-03,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1
1455,3.43106351486505,0.4025383053852795,NY,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1456,2.77428473019119,0.4208372272254975,NY,2023-08-05,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1
