...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1309,1.98888428020724,0.419301370201139,NJ,2024-07-13,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1310,2.67759010607922,0.3755829732264985,NJ,2024-07-14,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0
1311,6.05781666326632,0.397249776975301,NJ,2024-07-15,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1312,1.55737653183438,0.414546232067974,NJ,2024-07-16,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
1313,3.3440654242483,0.419336694959227,NJ,2024-07-17,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
1314,1.970235565562,0.3999309478629705,NJ,2024-07-18,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1315,2.162092597636,0.3981653538770545,NJ,2024-07-19,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
1316,4.53875261027323,0.4105810799501235,NJ,2024-07-20,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1317,6.01599041730524,0.399240005210151,NJ,2024-07-21,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1
1318,4.90970764426512,0.409893098554939,NJ,2024-07-22,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1319,7.19881555179966,0.4187563386970575,NJ,2024-07-23,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
1320,10.5543977917892,0.403167186361177,NJ,2024-07-24,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
1321,7.45409041912636,0.4055778805678465,NJ,2024-07-25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1322,6.37157348248771,0.395568717036631,NJ,2024-07-26,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1
1323,6.83891807556629,0.417771394591864,NJ,2024-07-27,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1324,3.55431207261811,0.40324765175178,NJ,2024-07-28,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1325,7.30485797332501,0.4113206224945825,NJ,2024-07-29,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1326,9.21822054170338,0.413882683301386,NJ,2024-07-30,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1327,6.35830253196734,0.412455570039334,NJ,2024-07-31,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
1328,11.0327349946262,0.4209769166641325,NJ,2024-08-01,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1329,9.81213466380757,0.434815967417281,NJ,2024-08-02,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
1330,4.08097000200132,0.418684170205409,NJ,2024-08-03,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1331,7.4093170138437,0.4444883635793975,NJ,2024-08-04,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1332,12.8119888868774,0.432172726653065,NJ,2024-08-05,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
1333,11.8706846666496,0.403517894961211,NJ,2024-08-06,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1334,9.83721419421059,0.425528085793146,NJ,2024-08-07,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1335,4.75988827272294,0.4130151082353685,NJ,2024-08-08,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1336,4.45977280664651,0.4175723203390155,NJ,2024-08-09,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1337,2.44121591098902,0.458201267955341,NJ,2024-08-10,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1338,1.70057564824249,0.3618917221099675,NJ,2024-08-11,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1339,5.41775450120527,0.520422116722505,NJ,2024-08-12,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
1340,12.3626535661214,0.4259939716051145,NJ,2024-08-13,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1341,13.1894011935631,0.4607425450072535,NJ,2024-08-14,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1342,8.1450653522511,0.4005045375450205,NJ,2024-08-15,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1343,5.01389427608627,0.359714789054344,NJ,2024-08-16,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1344,5.11528903668294,0.4093182006344,NJ,2024-08-17,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
1345,0.749025009829046,0.3973671954933915,NM,2024-07-07,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1346,0.644897524887395,0.407439265135538,NM,2024-07-08,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1347,0.937957166396349,0.3834859606092005,NM,2024-07-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1348,0.752216052330442,0.4087415458722245,NM,2024-07-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1349,1.75305547109462,0.3843597276045045,NM,2024-07-11,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1350,2.17384790485965,0.3723983434651645,NM,2024-07-12,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
1351,0.900590974874744,0.367978755782087,NM,2024-07-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1352,1.73647044215717,0.391171539142423,NM,2024-07-14,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1353,1.59024884387992,0.3906049370770785,NM,2024-07-15,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1354,0.671728734755489,0.379905515330078,NM,2024-07-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1355,1.53975506786947,0.3987402684827875,NM,2024-07-17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1356,0.713777550721884,0.403193369044703,NM,2024-07-18,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1357,0.488425693595387,0.344483988246962,NM,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1358,0.644310839214549,0.370350588782842,NM,2024-07-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1359,1.98245724450112,0.3954762664500595,NM,2024-07-21,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
1360,1.86782721618023,0.40662206542981,NM,2024-07-22,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0
1361,1.95293275141761,0.4038560813480065,NM,2024-07-23,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0
1362,1.33697011960496,0.4276144813873915,NM,2024-07-24,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
1363,2.53613299693728,0.4267448689118345,NM,2024-07-25,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1364,1.0967728500039,0.4086851782885975,NM,2024-07-26,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1365,1.38614715742571,0.4353011907198245,NM,2024-07-27,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1366,0.671648408304712,0.388663231060954,NM,2024-07-28,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1367,8.25668206236817,0.432576857961599,NM,2024-07-29,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1368,1.40634929404596,0.3658001766881365,NM,2024-07-30,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1369,1.51218033255027,0.3751584238631465,NM,2024-07-31,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1370,1.4312469651545,0.439879333756465,NM,2024-08-01,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1371,3.0533019424831,0.4265113700407415,NM,2024-08-02,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1372,2.64758004491002,0.485942435168417,NM,2024-08-03,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0
1373,2.69911069596638,0.4031985362482465,NM,2024-08-04,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1374,1.3876002306617,0.4040157599326705,NM,2024-08-05,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1375,1.12693271900302,0.3897574251052595,NM,2024-08-06,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1376,1.98831377936607,0.4690220886508415,NM,2024-08-07,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
1377,3.62063856764078,0.4467154966732435,NM,2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1378,1.70135427341028,0.4829291049599925,NM,2024-08-09,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
1379,3.18357401386828,0.455365116085816,NM,2024-08-10,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1380,3.10051686064105,0.475745138017618,NM,2024-08-11,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
1381,5.92080182778897,0.473096178475438,NM,2024-08-12,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1382,1.11414034366612,0.4192621461593795,NM,2024-08-13,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1383,1.34753642867673,0.4084441370870215,NM,2024-08-14,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1384,2.71997967562046,0.345108002072866,NM,2024-08-15,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1385,0.627696465525271,0.372761251404453,NM,2024-08-16,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1386,1.30208503957311,0.50814765881431,NM,2024-08-17,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
1387,NA,NA,NV,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,0.783594019908804,0.4203096914001935,NV,2024-07-08,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1389,0.770714638867378,0.4004468973273545,NV,2024-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1390,NA,NA,NV,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,NA,NA,NV,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,0.840249373717004,0.59523725628097,NV,2024-07-12,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1393,NA,NA,NV,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,0.923909308602953,0.402394552252961,NV,2024-07-15,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
1396,1.28022552828575,0.417966345786202,NV,2024-07-16,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
1397,0.482674369878758,0.346007052609282,NV,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1398,0.6702753588429,0.3731983794394935,NV,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1399,NA,NA,NV,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,NA,NA,NV,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,0.605074596125886,0.425176215711932,NV,2024-07-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1403,0.690081223097873,0.393780613400194,NV,2024-07-23,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1404,1.97822504926211,0.409962215944374,NV,2024-07-24,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0
1405,1.9034962318198,0.3871801201634995,NV,2024-07-25,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1406,1.08231497514081,0.4082901237030255,NV,2024-07-26,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1407,0.861514549462139,0.4424848936097115,NV,2024-07-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1408,0.862995465341881,0.444902659876904,NV,2024-07-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1409,0.536770464835232,0.339304881772818,NV,2024-07-29,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1410,2.08869916317838,0.4448720534765865,NV,2024-07-30,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1411,1.05646285502642,0.3894939010012465,NV,2024-07-31,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1412,1.39349434139105,0.4022334400643915,NV,2024-08-01,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1413,1.26259380190379,0.3818107112221255,NV,2024-08-02,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1414,1.27157397480571,0.411924274549554,NV,2024-08-03,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
1415,1.09554174688509,0.450898419304768,NV,2024-08-04,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
1416,2.52826195484105,0.4293182615940705,NV,2024-08-05,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1
1417,0.37345052685069,0.265254606326478,NV,2024-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1418,1.0101698974961,0.4957638447465145,NV,2024-08-07,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
1419,1.10876626848478,0.468119003653763,NV,2024-08-08,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1420,1.28604004491338,0.4739396277305225,NV,2024-08-09,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1421,NA,NA,NV,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,0.737961154120902,0.387017501779085,NV,2024-08-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1424,2.5675912503905,0.471596355610137,NV,2024-08-13,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1425,0.959965076187634,0.4337572169076755,NV,2024-08-14,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1426,0.742023383778008,0.385744626366744,NV,2024-08-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1427,0.678006794989987,0.191095278050265,NV,2024-08-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.592469683853837,0.3464482787567605,NV,2024-08-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1429,10.5651554299463,0.3787368155145325,NY,2024-07-07,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1430,20.8079834823879,0.388395723386924,NY,2024-07-08,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1431,20.291785880427,0.389147450484217,NY,2024-07-09,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
1432,11.3577424063498,0.398765418429448,NY,2024-07-10,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1433,6.27843101248762,0.3938478333037645,NY,2024-07-11,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1434,4.51778975610636,0.3915304412409345,NY,2024-07-12,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1435,7.79684303566876,0.3977949804042885,NY,2024-07-13,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1436,6.39047642884447,0.3933532064185875,NY,2024-07-14,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1437,12.9453726288292,0.4048478104874975,NY,2024-07-15,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1438,6.95707091731111,0.4062970972705235,NY,2024-07-16,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1439,15.4561543256849,0.401919363119747,NY,2024-07-17,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1440,26.9346416438354,0.40617352435597,NY,2024-07-18,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1441,3.09520272390161,0.4050059840183595,NY,2024-07-19,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0
1442,13.6910411876153,0.412631391583244,NY,2024-07-20,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1443,9.25765066155423,0.411184055704578,NY,2024-07-21,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1444,17.5250874913013,0.41780198470945,NY,2024-07-22,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1445,32.886572702057,0.4228079054482585,NY,2024-07-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1446,26.0729491518199,0.411577268264695,NY,2024-07-24,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
1447,20.7736909749859,0.4142812452089645,NY,2024-07-25,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1448,24.7805828395465,0.4305393743616565,NY,2024-07-26,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1449,13.3604609316105,0.418088326808286,NY,2024-07-27,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1450,16.0451908776925,0.4250090375765605,NY,2024-07-28,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0
1451,24.7404051209029,0.441241304092324,NY,2024-07-29,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1452,20.6264437267635,0.427192247196215,NY,2024-07-30,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1453,28.8869249414607,0.4242574051198355,NY,2024-07-31,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1454,34.6646006446372,0.4451375256180315,NY,2024-08-01,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1455,19.840054012405002,0.4431112968404955,NY,2024-08-02,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1456,9.16609045738208,0.427797802119948,NY,2024-08-03,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
1457,11.070425930607,0.43319685733974,NY,2024-08-04,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1458,26.8668041544806,0.4391564639127475,NY,2024-08-05,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
1459,22.4867367925501,0.429990913696149,NY,2024-08-06,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1460,39.3204657961059,0.4609457170640365,NY,2024-08-07,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1461,20.7964134993739,0.434822454557692,NY,2024-08-08,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1462,16.2946378926204,0.440876847415709,NY,2024-08-09,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1463,5.59281571944499,0.4085952412551135,NY,2024-08-10,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1464,16.3048118135255,0.4722829949814775,NY,2024-08-11,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1465,12.507694519456,0.4302936418666715,NY,2024-08-12,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1466,20.0511548564743,0.432458136975305,NY,2024-08-13,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
1467,21.330636600588,0.4296441068208375,NY,2024-08-14,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1468,12.2945442447308,0.4285219684210365,NY,2024-08-15,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
1469,24.5356778142035,0.4555975410607105,NY,2024-08-16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1470,13.9304676292839,0.4723937687464435,NY,2024-08-17,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1471,NA,NA,OH,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,1.77757667405961,0.342326430889117,OH,2024-07-08,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1473,0.544208032328889,0.3913511783936755,OH,2024-07-09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1474,0.507405316402246,0.357673565263384,OH,2024-07-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1475,0.504283807665871,0.3554440181042785,OH,2024-07-11,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1476,NA,NA,OH,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,NA,NA,OH,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,0.492278845724673,0.3498501205402995,OH,2024-07-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.753550836241822,0.3944722683250765,OH,2024-07-15,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1480,0.692306859955698,0.386200245433915,OH,2024-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1481,0.755940250406741,0.4067948687846485,OH,2024-07-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1482,NA,NA,OH,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,NA,NA,OH,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,NA,NA,OH,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,NA,NA,OH,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,0.722978232586219,0.395149630006606,OH,2024-07-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1487,0.595163532918366,0.4226284093469045,OH,2024-07-23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1488,0.625229854672492,0.4465007614709855,OH,2024-07-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1489,0.639405238453965,0.443224661284747,OH,2024-07-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1490,NA,NA,OH,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,NA,NA,OH,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,0.638389309836743,0.4409677932609535,OH,2024-07-28,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1493,1.872934625056,0.3899405100640155,OH,2024-07-29,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
1494,0.647547318447588,0.451172895717228,OH,2024-07-30,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1495,0.975420600223234,0.375365399258049,OH,2024-07-31,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1496,1.09453315592013,0.3925664001753925,OH,2024-08-01,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
1497,1.51431890704965,0.468094904463397,OH,2024-08-02,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
1498,0.727478231563586,0.393380962979658,OH,2024-08-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1499,0.380824745492217,0.280857215606428,OH,2024-08-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1500,1.32275434930391,0.428246754190619,OH,2024-08-05,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1501,2.19490297024646,0.4537881545088615,OH,2024-08-06,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1502,0.738654457341272,0.390187039479423,OH,2024-08-07,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
1503,0.459742288390141,0.315619432717201,OH,2024-08-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1504,0.332819435768303,0.2421903916988825,OH,2024-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1505,0.320504987319213,0.2346264848311345,OH,2024-08-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1506,NA,NA,OH,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,0.696104029833962,0.486260209526101,OH,2024-08-12,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1508,NA,NA,OH,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509,NA,NA,OH,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510,0.734906546984313,0.385744626366744,OH,2024-08-15,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1511,1.03687361080169,0.501573958181525,OH,2024-08-16,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1512,NA,NA,OH,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,0.658170554302129,0.3773446736116005,OK,2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1514,0.976206536079333,0.4798086200802655,OK,2024-07-08,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1515,NA,NA,OK,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,1.13625875818562,0.357673565263384,OK,2024-07-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1517,NA,NA,OK,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,NA,NA,OK,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,NA,NA,OK,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,OK,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,0.56412966281833,0.401110191297692,OK,2024-07-15,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1522,NA,NA,OK,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1523,0.669648718477021,0.375792796323712,OK,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1524,NA,NA,OK,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,0.669808654814319,0.375853103445118,OK,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1526,NA,NA,OK,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,OK,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,1.10050042807134,0.3438499265408105,OK,2024-07-22,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1529,0.47787020154454,0.3440954829330225,OK,2024-07-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
