"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1639",NA,NA,"PR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",0.0656013929776672,0.00290245269127378,"PR",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1641",0.0239125363576734,0.00320443748963388,"PR",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1642",0.0437636040156675,0.00354808894265649,"PR",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1643",0.0288722319977933,0.00393934303881893,"PR",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1644",0.0202043952641684,0.00438511612330984,"PR",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1645",0.00274020848543934,0.00489348837149811,"PR",2024-03-23,1,1,1,1,1,1,1,1,1,1
"1646",NA,NA,"PR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",0.45498969950163,0.00613756045508705,"PR",2024-03-25,1,1,1,1,1,0,1,1,1,0
"1648",0.0748735732423419,0.00689750998112499,"PR",2024-03-26,1,1,1,1,1,0,1,1,1,0
"1649",0.402531974257269,0.0077693017695023,"PR",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1650",0.0389604302675845,0.00877136829899717,"PR",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1651",NA,NA,"PR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,"PR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",0.0590930598734437,0.0145913865889823,"PR",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1655",0.0669717733025459,0.0166747540855057,"PR",2024-04-02,1,1,1,1,1,1,1,1,1,1
"1656",0.451271751999994,0.0191058717228861,"PR",2024-04-03,1,1,1,1,1,0,1,1,1,0
"1657",0.0404461511880536,0.0219505802105574,"PR",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1658",NA,NA,"PR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",0.0535707455814669,0.029213136688172,"PR",2024-04-06,1,1,1,1,1,1,1,1,1,1
"1660",NA,NA,"PR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",0.240063193061919,0.0393000311273341,"PR",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1662",0.622831463919875,0.0457534037297879,"PR",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1663",0.925067743609818,0.323525951602719,"PR",2024-04-10,1,1,1,0,1,1,0,1,0,1
"1664",0.348856480337675,0.0623931107321487,"PR",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1665",0.530078460782352,0.337364788012957,"PR",2024-04-12,1,1,1,1,1,0,1,1,1,0
"1666",1.03191421630355,1.36126202639742,"PR",2024-04-13,0,1,1,1,0,0,1,1,1,0
"1667",NA,NA,"PR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",0.97323887988945,0.117192075534583,"PR",2024-04-15,1,1,1,1,0,0,1,1,1,0
"1669",0.617320916994736,0.511173282635722,"PR",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1670",0.261750169270258,0.15950869409912,"PR",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1671",0.53653015050358,0.185196574522118,"PR",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1672",0.122769972278594,0.214078128909325,"PR",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1673",NA,NA,"PR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",1.52336114630892,0.449157072835896,"PR",2024-04-25,1,1,1,1,0,1,0,1,1,0
"1679",0.747660623793668,0.76636378501175,"PR",2024-04-26,0,1,1,1,1,0,0,1,1,1
"1680",NA,NA,"PR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,"RI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",0.0125370573839152,0.00290245269127378,"RI",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1683",0.0392855866225717,0.00320443748963388,"RI",2024-03-19,1,1,1,1,1,1,1,0,1,0
"1684",1.13788719130217,0.615136819507666,"RI",2024-03-20,0,1,1,1,0,1,1,1,1,1
"1685",0.0846321829862456,0.00393934303881893,"RI",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1686",0.00907105747124419,0.00438511612330984,"RI",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1687",0.0216760895440335,0.00489348837149811,"RI",2024-03-23,1,1,1,1,1,0,1,1,1,0
"1688",NA,NA,"RI",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",0.011069863162919,0.00613756045508705,"RI",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1690",0.00349447928521326,0.00689750998112499,"RI",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1691",NA,NA,"RI",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",NA,NA,"RI",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",0.0204948618208156,0.00992566507191435,"RI",2024-03-29,1,1,1,1,1,1,1,1,1,1
"1694",0.0455079840175794,0.0112584255308581,"RI",2024-03-30,1,1,1,1,1,1,1,1,1,1
"1695",NA,NA,"RI",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",0.0294959168448711,0.0145913865889823,"RI",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1697",0.547906608600469,0.251991770844929,"RI",2024-04-02,1,1,1,1,1,0,0,1,1,1
"1698",0.00935099218722397,0.0191058717228861,"RI",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1699",0.0113251211788155,0.0219505802105574,"RI",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1700",0.0969827777703118,0.0252880380287169,"RI",2024-04-05,1,1,1,1,1,1,0,1,1,0
"1701",1.16213751846553,1.57290608778368,"RI",2024-04-06,0,1,1,1,0,0,1,1,1,0
"1702",NA,NA,"RI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",0.918187386133203,0.779066948717595,"RI",2024-04-08,0,1,1,1,1,0,1,1,1,0
"1704",NA,NA,"RI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,"RI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",NA,NA,"RI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",NA,NA,"RI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",NA,NA,"RI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",0.0734905269210356,0.136901179292862,"RI",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1712",NA,NA,"RI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",0.104513818697393,0.185196574522118,"RI",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1714",0.345006198577723,0.214078128909325,"RI",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1715",NA,NA,"RI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,"RI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",1.73726647067784,1.07361113900013,"RI",2024-04-23,0,1,1,1,0,0,1,1,1,0
"1719",1.00341963946322,0.403914270526047,"RI",2024-04-24,1,1,1,1,0,1,1,1,1,1
"1720",0.842113335940608,0.648112955230016,"RI",2024-04-25,1,1,1,1,1,0,1,1,1,0
"1721",0.306421442516512,0.495883641532949,"RI",2024-04-26,1,1,1,1,1,0,1,1,1,0
"1722",NA,NA,"RI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,"SC",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",NA,NA,"SC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,"SC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",NA,NA,"SC",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",NA,NA,"SC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,NA,"SC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,"SC",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,"SC",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,"SC",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",NA,NA,"SC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",1.3133489943893,1.84677686842597,"SC",2024-03-27,1,0,1,1,0,0,0,1,1,1
"1734",0.00447041391916932,0.00877136829899717,"SC",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1735",NA,NA,"SC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,NA,"SC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,NA,"SC",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",NA,NA,"SC",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",0.0103054024913575,0.0191058717228861,"SC",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1741",NA,NA,"SC",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",NA,NA,"SC",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",NA,NA,"SC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",NA,NA,"SC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",NA,NA,"SC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",NA,NA,"SC",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",0.0277852942262893,0.053381702531122,"SC",2024-04-10,1,1,1,1,1,1,1,1,1,1
"1748",1.92100253062539,0.695909214209945,"SC",2024-04-11,1,1,0,1,0,1,1,0,1,0
"1749",NA,NA,"SC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",NA,NA,"SC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",4.76486632329497,1.49345181707642,"SC",2024-04-15,1,1,0,1,0,1,0,0,1,0
"1753",NA,NA,"SC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",0.472427776892546,0.15950869409912,"SC",2024-04-17,1,1,1,1,1,0,1,1,1,0
"1755",1.08052572858609,1.4791806732277,"SC",2024-04-18,1,1,0,1,1,1,1,0,1,0
"1756",NA,NA,"SC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",NA,NA,"SC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",NA,NA,"SC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",NA,NA,"SC",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",NA,NA,"SC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762",NA,NA,"SC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",NA,NA,"SC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,"SC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,"SD",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,"SD",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,"SD",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",NA,NA,"SD",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",NA,NA,"SD",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",0.00202562051609455,0.00438511612330984,"SD",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1771",NA,NA,"SD",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,NA,"SD",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",0.00392103437857851,0.00689750998112499,"SD",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1775",0.0148169013801442,0.0077693017695023,"SD",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1776",NA,NA,"SD",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,"SD",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,NA,"SD",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",NA,NA,"SD",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",NA,NA,"SD",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",0.0118119783385041,0.0219505802105574,"SD",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1784",NA,NA,"SD",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",1.25456234274596,1.75073685406381,"SD",2024-04-06,1,1,1,0,0,1,1,1,0,0
"1786",0.0172447928655815,0.0338390881127301,"SD",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1787",0.0212355621107729,0.0393000311273341,"SD",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1788",NA,NA,"SD",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,NA,"SD",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",0.034152649362323,0.0623931107321487,"SD",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1791",1.18396669673082,1.62901430097641,"SD",2024-04-12,1,1,1,0,0,1,1,1,0,0
"1792",NA,NA,"SD",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",1.67839713879184,1.42454014669296,"SD",2024-04-15,0,1,1,0,0,0,1,1,0,0
"1795",NA,NA,"SD",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",1.08799383685855,1.50218881875052,"SD",2024-04-17,1,1,0,1,1,1,1,0,1,0
"1797",NA,NA,"SD",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,"SD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,"SD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,NA,"SD",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",0.223965494494671,0.360612324810692,"SD",2024-04-23,1,1,1,1,1,1,1,1,1,1
"1803",0.236794405546061,0.403914270526047,"SD",2024-04-24,1,1,1,1,1,1,0,1,1,0
"1804",NA,NA,"SD",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",1.35686871563123,1.91452133167694,"TN",2024-03-17,1,1,1,0,0,1,1,1,0,0
"1808",0.02517147780776,0.00290245269127378,"TN",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1809",0.0146000531420907,0.00320443748963388,"TN",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1810",NA,NA,"TN",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811",0.00187101868913944,0.00393934303881893,"TN",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1812",NA,NA,"TN",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",0.00209570894026749,0.00489348837149811,"TN",2024-03-23,1,1,1,1,1,1,1,1,1,1
"1814",0.0027138051179998,0.00547392725250038,"TN",2024-03-24,1,1,1,1,1,1,1,1,1,1
"1815",0.0031414632973947,0.00613756045508705,"TN",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1816",0.04868063939849,0.00689750998112499,"TN",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1817",0.0155037076082958,0.0077693017695023,"TN",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1818",1.23072192034266,0.929420254223201,"TN",2024-03-28,1,1,0,1,0,1,1,0,1,0
"1819",0.0190101517491817,0.00992566507191435,"TN",2024-03-29,1,1,1,1,1,1,1,1,1,1
"1820",NA,NA,"TN",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821",1.30473815912776,1.82293340326096,"TN",2024-03-31,1,1,0,1,0,1,1,0,1,0
"1822",0.00842608237812288,0.0145913865889823,"TN",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1823",NA,NA,"TN",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",0.036949038043491,0.0191058717228861,"TN",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1825",NA,NA,"TN",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",0.0951003196409893,0.0252880380287169,"TN",2024-04-05,1,1,1,1,1,0,1,1,1,0
"1827",NA,NA,"TN",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",NA,NA,"TN",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",NA,NA,"TN",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830",1.11112199864574,1.4896632323827,"TN",2024-04-09,0,1,1,1,0,0,1,1,1,0
"1831",0.703306346031522,0.52197511898589,"TN",2024-04-10,0,1,1,1,1,0,1,1,1,0
"1832",0.221339220687938,0.0623931107321487,"TN",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1833",0.0398170272224189,0.0730203447523124,"TN",2024-04-12,1,1,1,1,1,1,1,1,1,1
"1834",0.157065651515324,0.0855169872754304,"TN",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1835",0.176470607585756,0.100150596995026,"TN",2024-04-14,1,1,1,1,1,1,1,1,1,1
"1836",0.386681989605979,0.117192075534583,"TN",2024-04-15,1,1,1,1,1,0,1,1,1,0
"1837",0.229500925968052,0.136901179292862,"TN",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1838",0.604589497461501,0.426366788625726,"TN",2024-04-17,1,1,1,1,1,1,0,1,1,0
"1839",0.545001535553214,0.185196574522118,"TN",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1840",0.344021228463381,0.214078128909325,"TN",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1841",0.903073265468092,1.13857549425252,"TN",2024-04-20,0,1,1,1,1,0,1,1,1,0
"1842",0.164118819114466,0.281434811265221,"TN",2024-04-21,1,1,1,1,1,1,1,1,1,1
"1843",1.17867836256128,0.319668225959129,"TN",2024-04-22,1,1,1,1,0,1,0,1,1,0
"1844",1.49069975034988,0.835944867603651,"TN",2024-04-23,0,1,1,1,1,0,0,1,1,1
"1845",NA,NA,"TN",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",NA,NA,"TN",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",0.294450181280412,0.495883641532949,"TN",2024-04-26,1,1,1,1,1,1,1,0,1,0
"1848",NA,NA,"TN",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",NA,NA,"TX",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",0.00618721938966023,0.00290245269127378,"TX",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1851",NA,NA,"TX",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",0.00731081609314285,0.00354808894265649,"TX",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1853",0.017319837550092,0.00393934303881893,"TX",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1854",0.00895151594058526,0.00438511612330984,"TX",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1855",NA,NA,"TX",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",NA,NA,"TX",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",1.16634187979132,0.897278913517783,"TX",2024-03-25,0,1,1,1,0,0,0,1,1,1
"1858",NA,NA,"TX",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",0.015418079774429,0.0077693017695023,"TX",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1860",NA,NA,"TX",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",0.0178409504494814,0.00992566507191435,"TX",2024-03-29,1,1,1,1,1,1,1,1,1,1
"1862",NA,NA,"TX",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",NA,NA,"TX",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",0.00722019661872575,0.0145913865889823,"TX",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1865",0.00779380163792413,0.0166747540855057,"TX",2024-04-02,1,1,1,1,1,1,1,1,1,1
"1866",0.244129002378982,0.0191058717228861,"TX",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1867",0.0118037900424691,0.0219505802105574,"TX",2024-04-04,1,1,1,1,1,0,1,1,1,0
"1868",0.0970653305996154,0.0252880380287169,"TX",2024-04-05,1,1,1,1,1,1,1,1,1,1
"1869",NA,NA,"TX",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",NA,NA,"TX",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",0.0223532150874633,0.0393000311273341,"TX",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1872",0.166253803828502,0.0457534037297879,"TX",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1873",NA,NA,"TX",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",NA,NA,"TX",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",NA,NA,"TX",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",NA,NA,"TX",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",NA,NA,"TX",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878",0.376550650789602,0.117192075534583,"TX",2024-04-15,1,1,1,1,1,0,1,1,1,0
"1879",NA,NA,"TX",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",0.0862377105643043,0.15950869409912,"TX",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1881",NA,NA,"TX",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",0.627518597311269,0.531352843728771,"TX",2024-04-19,1,1,1,1,1,1,0,1,1,0
"1883",NA,NA,"TX",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",NA,NA,"TX",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",0.4037089211797,0.485865765434843,"TX",2024-04-22,1,1,1,1,1,1,0,1,1,0
"1886",NA,NA,"TX",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887",0.243315909966165,0.403914270526047,"TX",2024-04-24,1,1,1,1,1,1,0,1,1,0
"1888",NA,NA,"TX",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889",0.821306435401717,1.03684392849055,"TX",2024-04-26,0,1,1,1,1,1,1,1,1,1
"1890",NA,NA,"TX",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891",NA,NA,"UT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",NA,NA,"UT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893",NA,NA,"UT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",NA,NA,"UT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895",NA,NA,"UT",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896",NA,NA,"UT",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897",NA,NA,"UT",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",NA,NA,"UT",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",0.0108399175772909,0.00613756045508705,"UT",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1900",NA,NA,"UT",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901",NA,NA,"UT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902",NA,NA,"UT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903",0.485218185438236,0.182372360506276,"UT",2024-03-29,1,1,1,1,1,0,1,1,1,0
"1904",NA,NA,"UT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905",NA,NA,"UT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",0.0286006155532249,0.0145913865889823,"UT",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1907",NA,NA,"UT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
