"","es_score","brier_score","location","target_date","X24B_50_CI","X24D_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24D_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1646",NA,NA,"PR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",0.635249480516988,0.0508278847429388,"PR",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1648",0.513075545035885,0.500766084452761,"PR",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1649",0.132579652109316,0.0608312889390284,"PR",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1650",0.280859444807312,0.0664999006913434,"PR",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1651",0.047204695028407,0.0726553095414145,"PR",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1652",NA,NA,"PR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",NA,NA,"PR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,NA,"PR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,"PR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",0.687346540396715,0.12171786893216,"PR",2024-04-25,1,1,1,1,1,0,1,1,1,0
"1658",0.468835409272943,0.618652211077552,"PR",2024-04-26,1,1,1,1,1,0,1,1,1,0
"1659",NA,NA,"PR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",0.406660186307143,0.588532400860806,"PR",2024-04-29,1,1,1,1,1,1,1,1,1,1
"1662",0.635250730646214,0.182372557939427,"PR",2024-04-30,1,1,1,1,1,1,1,1,1,1
"1663",1.66228320295437,0.19706913518458,"PR",2024-05-01,0,1,1,1,0,0,0,1,1,0
"1664",0.661940481762825,0.561027374672193,"PR",2024-05-02,1,1,1,1,1,1,1,1,1,1
"1665",NA,NA,"PR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",0.93365327250212,0.366783454738907,"PR",2024-05-06,1,1,1,1,1,0,1,1,1,0
"1669",1.23737979849435,0.743579818244359,"PR",2024-05-07,0,1,1,1,0,1,1,1,1,1
"1670",0.56152114420846,0.326926999809546,"PR",2024-05-08,1,1,1,1,1,1,0,1,1,0
"1671",1.39570972762494,0.634299882268171,"PR",2024-05-09,0,1,1,0,1,0,1,1,0,1
"1672",1.41809156433236,0.64496167995501,"PR",2024-05-10,0,1,0,1,1,0,0,0,1,0
"1673",0.259190909762871,0.397493739565749,"PR",2024-05-11,1,1,1,1,1,1,1,1,1,1
"1674",NA,NA,"PR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",1.35630727115329,0.48143839854356,"PR",2024-05-13,1,1,1,1,0,0,0,1,1,0
"1676",0.478406809593847,0.502213474873236,"PR",2024-05-14,1,1,1,1,1,0,0,1,1,0
"1677",0.823361248989862,0.50436527319108,"PR",2024-05-15,1,1,1,1,0,0,1,1,1,0
"1678",3.19849090006036,0.795564471577158,"PR",2024-05-16,0,1,1,0,0,0,0,1,0,0
"1679",1.48145972916058,0.562306736046153,"PR",2024-05-17,0,1,1,1,0,1,0,1,1,0
"1680",0.931501027993855,0.592125026777693,"PR",2024-05-18,1,1,1,1,0,1,0,1,1,0
"1681",NA,NA,"RI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",0.900568027835137,0.797033376744934,"RI",2024-04-08,0,1,1,1,0,0,1,1,1,0
"1683",NA,NA,"RI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",NA,NA,"RI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",NA,NA,"RI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,"RI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,"RI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,"RI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",NA,NA,"RI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",0.0346612147106949,0.0556175319518225,"RI",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1691",NA,NA,"RI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",0.0421691896533831,0.0664999006913434,"RI",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1693",0.155516652135521,0.0726553095414145,"RI",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1694",NA,NA,"RI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",NA,NA,"RI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",NA,NA,"RI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",1.84188273531277,1.1975135418955,"RI",2024-04-23,0,1,1,1,0,0,1,1,1,0
"1698",0.427429140319381,0.111920544212023,"RI",2024-04-24,1,1,1,1,1,0,1,1,1,0
"1699",0.328981141235915,0.459945283449972,"RI",2024-04-25,1,1,1,1,1,0,1,1,1,0
"1700",0.0882262362679894,0.132246804659025,"RI",2024-04-26,1,1,1,1,1,1,1,1,1,1
"1701",NA,NA,"RI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,"RI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",0.321904587063522,0.168572923490189,"RI",2024-04-29,1,1,1,1,1,0,1,1,1,0
"1704",NA,NA,"RI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",1.0953221642613,1.55161452786229,"RI",2024-05-01,1,1,1,0,1,1,1,1,0,0
"1706",NA,NA,"RI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",1.08403170542867,1.53370091794841,"RI",2024-05-03,1,1,1,0,1,1,1,1,0,0
"1708",NA,NA,"RI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",NA,NA,"RI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,"RI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",NA,NA,"RI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",1.03670516168261,1.48265879033472,"RI",2024-05-10,1,1,1,0,1,1,1,1,0,0
"1715",NA,NA,"RI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,"RI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",NA,NA,"RI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",0.393344325510291,0.500535451060768,"RI",2024-05-15,1,1,1,1,1,0,0,1,1,1
"1720",NA,NA,"RI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,"RI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",0.386742734169964,0.592125026777693,"RI",2024-05-18,1,1,1,1,1,1,1,1,1,1
"1723",NA,NA,"SC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",NA,NA,"SC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,"SC",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",0.0207885150680988,0.0322575919360333,"SC",2024-04-10,1,1,1,1,1,0,1,1,1,0
"1727",2.03297779698396,0.709095825123769,"SC",2024-04-11,1,1,0,1,0,0,1,0,1,1
"1728",NA,NA,"SC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,"SC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,"SC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",5.3202171054531,1.68942722477551,"SC",2024-04-15,1,1,0,0,0,1,1,0,0,0
"1732",NA,NA,"SC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",0.243135365538365,0.0608312889390284,"SC",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1734",1.18227269516506,1.65398442749007,"SC",2024-04-18,1,1,0,1,0,1,1,0,1,0
"1735",NA,NA,"SC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,NA,"SC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,NA,"SC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",NA,NA,"SC",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",NA,NA,"SC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",NA,NA,"SC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",NA,NA,"SC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",NA,NA,"SC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",NA,NA,"SC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",NA,NA,"SC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",NA,NA,"SC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",4.10015180901619,0.942583504343988,"SC",2024-05-01,0,1,1,1,0,0,1,1,1,0
"1748",NA,NA,"SC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",NA,NA,"SC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",NA,NA,"SC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",5.27267050038614,0.77643136477031,"SC",2024-05-06,0,1,1,1,0,0,0,1,1,0
"1753",NA,NA,"SC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",NA,NA,"SC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,"SC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",NA,NA,"SC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",NA,NA,"SC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",1.02116129999628,1.46622056162546,"SC",2024-05-13,1,1,1,0,1,0,1,1,0,1
"1760",0.405159273723865,0.528010415941787,"SC",2024-05-14,1,1,1,1,1,1,1,1,1,1
"1761",NA,NA,"SC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762",NA,NA,"SC",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",NA,NA,"SC",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,"SC",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",0.0157203272212582,0.024530593136774,"SD",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1766",0.0174797361693489,0.0268726752797033,"SD",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1767",NA,NA,"SD",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",NA,NA,"SD",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",0.0228692899062279,0.0353413936236799,"SD",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1770",1.23815511782176,1.74211196754976,"SD",2024-04-12,1,1,1,0,0,1,1,1,0,0
"1771",NA,NA,"SD",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",1.82192995476194,1.5649354763856,"SD",2024-04-15,1,1,1,0,0,0,1,1,0,0
"1774",NA,NA,"SD",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",1.18705705035828,1.66389247798647,"SD",2024-04-17,1,1,0,1,0,1,1,0,1,0
"1776",NA,NA,"SD",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,"SD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,NA,"SD",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",0.0667565369276659,0.102819004463815,"SD",2024-04-23,1,1,1,1,1,0,1,1,1,0
"1782",0.0759045894836057,0.111920544212023,"SD",2024-04-24,1,1,1,1,1,1,1,1,1,1
"1783",NA,NA,"SD",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,NA,"SD",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,NA,"SD",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",0.0968552158783986,0.155640291290518,"SD",2024-04-28,1,1,1,1,1,1,1,1,1,1
"1787",NA,NA,"SD",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,"SD",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",1.40544962725082,1.23399953297329,"SD",2024-05-01,1,1,0,1,0,0,1,0,1,1
"1790",NA,NA,"SD",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",0.154562072993562,0.229260154547504,"SD",2024-05-03,1,1,1,1,1,1,0,1,1,0
"1792",NA,NA,"SD",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,"SD",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",NA,NA,"SD",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",NA,NA,"SD",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,NA,"SD",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,"SD",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,"SD",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",0.289125115685139,0.44924894530573,"SD",2024-05-13,1,1,1,1,1,1,1,1,1,1
"1802",NA,NA,"SD",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",0.400822361560312,0.500535451060768,"SD",2024-05-15,1,1,1,1,1,0,0,1,1,1
"1804",NA,NA,"SD",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",1.00366910456842,1.44744450676909,"SD",2024-05-17,1,1,1,0,1,1,1,1,0,0
"1806",NA,NA,"SD",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",NA,NA,"TN",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",NA,NA,"TN",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",1.11495453155672,1.54788073506251,"TN",2024-04-09,0,1,1,1,0,0,1,1,1,0
"1810",0.674280764425109,0.530773377051166,"TN",2024-04-10,1,1,1,1,1,0,1,1,1,0
"1811",0.158479061397923,0.0353413936236799,"TN",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1812",0.0236639365063552,0.0387156824206535,"TN",2024-04-12,1,1,1,1,1,1,1,1,1,1
"1813",0.0961446750029352,0.0424043965692767,"TN",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1814",0.110009490714829,0.0464328816991061,"TN",2024-04-14,1,1,1,1,1,1,1,1,1,1
"1815",0.214664593404185,0.0508278847429388,"TN",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1816",0.123114170901447,0.0556175319518225,"TN",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1817",0.359797440040012,0.387015472411919,"TN",2024-04-17,1,1,1,1,1,0,1,1,1,0
"1818",0.28423959885132,0.0664999006913434,"TN",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1819",0.156074412569513,0.0726553095414145,"TN",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1820",0.925058431569672,1.284641410386,"TN",2024-04-20,0,1,1,1,0,0,1,1,1,0
"1821",0.0561784599039729,0.0865596131137372,"TN",2024-04-21,1,1,1,1,1,1,0,1,1,0
"1822",0.761248753872199,0.094377295592816,"TN",2024-04-22,1,1,1,1,1,0,1,1,1,0
"1823",1.41147359282007,0.832615362751603,"TN",2024-04-23,0,1,1,1,0,0,1,1,1,0
"1824",0.0756367091502422,0.111920544212023,"TN",2024-04-24,1,1,1,1,1,1,1,1,1,1
"1825",NA,NA,"TN",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",0.085589633071358,0.132246804659025,"TN",2024-04-26,1,1,1,1,1,1,1,1,1,1
"1827",NA,NA,"TN",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",NA,NA,"TN",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",0.113053207893814,0.168572923490189,"TN",2024-04-29,1,1,1,1,1,1,1,1,1,1
"1830",0.114845129614573,0.182372557939427,"TN",2024-04-30,1,1,1,1,1,0,1,1,1,0
"1831",NA,NA,"TN",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832",0.411826001804698,0.212690150571326,"TN",2024-05-02,1,1,1,1,1,0,1,1,1,0
"1833",0.156730684638996,0.229260154547504,"TN",2024-05-03,1,1,1,1,1,1,1,1,1,1
"1834",NA,NA,"TN",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",NA,NA,"TN",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836",0.591565405754789,0.77643136477031,"TN",2024-05-06,1,1,1,1,1,0,0,1,1,1
"1837",0.19818771881529,0.305386783181016,"TN",2024-05-07,1,1,1,1,1,1,1,1,1,1
"1838",1.00714197350775,0.911114615772256,"TN",2024-05-08,1,1,1,0,1,1,1,1,0,0
"1839",NA,NA,"TN",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",0.495517748152073,0.647321771579126,"TN",2024-05-10,1,1,1,1,1,0,1,1,1,0
"1841",NA,NA,"TN",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",NA,NA,"TN",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",NA,NA,"TN",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",NA,NA,"TN",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",NA,NA,"TN",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",NA,NA,"TN",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",0.923996480992422,0.819682293270622,"TN",2024-05-17,1,1,1,0,1,1,0,1,0,1
"1848",1.98757039104723,1.15942806496465,"TN",2024-05-18,0,1,1,0,1,0,0,1,0,0
"1849",NA,NA,"TX",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",0.0167341344958584,0.0268726752797033,"TX",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1851",0.136932492217265,0.0294417387225442,"TX",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1852",NA,NA,"TX",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",NA,NA,"TX",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",NA,NA,"TX",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",NA,NA,"TX",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",NA,NA,"TX",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",0.224101718717339,0.0508278847429388,"TX",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1858",NA,NA,"TX",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",0.0412832838523157,0.0608312889390284,"TX",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1860",NA,NA,"TX",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",0.447866003348294,0.48588328722478,"TX",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1862",NA,NA,"TX",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",NA,NA,"TX",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",1.00109639656535,0.610507691682927,"TX",2024-04-22,1,1,1,0,1,0,1,1,0,1
"1865",NA,NA,"TX",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",0.0696480945455858,0.111920544212023,"TX",2024-04-24,1,1,1,1,1,1,1,1,1,1
"1867",NA,NA,"TX",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",0.812260814385843,1.10505761749608,"TX",2024-04-26,0,1,1,1,1,1,1,1,1,1
"1869",NA,NA,"TX",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",NA,NA,"TX",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",NA,NA,"TX",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",NA,NA,"TX",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",0.129217442632967,0.19706913518458,"TX",2024-05-01,1,1,1,1,1,0,1,1,1,0
"1874",0.137152057527985,0.212690150571326,"TX",2024-05-02,1,1,1,1,1,0,1,1,1,0
"1875",1.08915989836633,1.53370091794841,"TX",2024-05-03,1,1,1,0,1,0,1,1,0,1
"1876",NA,NA,"TX",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",1.07050479512584,1.51718172083786,"TX",2024-05-05,1,1,1,0,1,1,1,1,0,0
"1878",0.181837755406885,0.284853872732626,"TX",2024-05-06,1,1,1,1,1,1,1,1,1,1
"1879",NA,NA,"TX",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",0.220459998498994,0.326926999809546,"TX",2024-05-08,1,1,1,1,1,1,0,1,1,0
"1881",NA,NA,"TX",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",NA,NA,"TX",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",NA,NA,"TX",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",NA,NA,"TX",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",NA,NA,"TX",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",1.01461015365583,1.46127169451485,"TX",2024-05-14,1,1,1,0,1,0,1,1,0,1
"1887",NA,NA,"TX",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",NA,NA,"TX",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889",NA,NA,"TX",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890",NA,NA,"TX",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891",0.266371682212794,0.024530593136774,"UT",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1892",NA,NA,"UT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893",NA,NA,"UT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",1.13150287263644,0.895937006996146,"UT",2024-04-10,1,1,1,0,0,1,1,1,0,0
"1895",NA,NA,"UT",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896",0.485147771626354,0.0387156824206535,"UT",2024-04-12,1,1,1,1,1,0,1,1,1,0
"1897",NA,NA,"UT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",NA,NA,"UT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",0.10660555751974,0.0508278847429388,"UT",2024-04-15,1,1,1,1,1,1,1,0,1,0
"1900",NA,NA,"UT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901",NA,NA,"UT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902",0.745605190682822,0.0664999006913434,"UT",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1903",NA,NA,"UT",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904",0.3201714349033,0.0793305492010558,"UT",2024-04-20,1,1,1,1,1,1,1,1,1,1
"1905",NA,NA,"UT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",0.183248632898607,0.094377295592816,"UT",2024-04-22,1,1,1,1,1,1,1,1,1,1
"1907",NA,NA,"UT",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908",NA,NA,"UT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909",0.076208009003256,0.12171786893216,"UT",2024-04-25,1,1,1,1,1,1,1,1,1,1
"1910",NA,NA,"UT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911",NA,NA,"UT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912",0.0953624710370964,0.155640291290518,"UT",2024-04-28,1,1,1,1,1,1,1,1,1,1
"1913",0.113020256718018,0.168572923490189,"UT",2024-04-29,1,1,1,1,1,1,1,1,1,1
"1914",0.114999052617607,0.182372557939427,"UT",2024-04-30,1,1,1,1,1,0,1,1,1,0
"1915",NA,NA,"UT",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",NA,NA,"UT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
