...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI,X23A_95_CI
1283,NA,NA,NH,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.672989260826538,0.4790392731010915,NH,2023-07-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1291,0.340872943671361,0.240344647731194,NH,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1292,NA,NA,NH,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.92843177554104,0.3332407220447905,NJ,2023-06-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1304,0.878161257212128,0.620851808097665,NJ,2023-06-12,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1305,0.459227951265158,0.3120718248468605,NJ,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1306,0.820530431740077,0.403399717737648,NJ,2023-06-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1307,2.42931818696418,0.4849286389924425,NJ,2023-06-15,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
1308,1.38765145774553,0.366019833501458,NJ,2023-06-16,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1309,NA,NA,NJ,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,0.425972169963466,0.302361711394396,NJ,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1311,1.61638055976013,0.4247162867800425,NJ,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
1312,1.73909347435794,0.378758486261476,NJ,2023-06-20,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
1313,2.02651459429412,0.3849775741391065,NJ,2023-06-21,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
1314,1.77473614124988,0.3904320895369685,NJ,2023-06-22,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0
1315,2.6547456234885,0.3958498205387695,NJ,2023-06-23,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1
1316,1.46920516136564,0.337727710529197,NJ,2023-06-24,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
1317,0.916994056239908,0.449884774813844,NJ,2023-06-25,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1318,1.02766568997772,0.326969351619275,NJ,2023-06-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1319,0.961901575325128,0.4783879445367945,NJ,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1320,1.25470806455463,0.4067330913417695,NJ,2023-06-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1321,1.22845382878681,0.352686071254068,NJ,2023-06-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1322,1.95007252901856,0.3995688509314245,NJ,2023-06-30,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1323,NA,NA,NJ,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,NA,NA,NJ,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,0.953152351007136,0.4427901884452255,NJ,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1326,1.09958013846318,0.371626112547227,NJ,2023-07-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1327,2.14416470139491,0.4107036779007575,NJ,2023-07-05,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
1328,0.966433279907178,0.4027822270203355,NJ,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1329,1.16450196576214,0.383192786726108,NJ,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1330,1.33744810471135,0.491411372915367,NJ,2023-07-08,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
1331,0.755866385881704,0.3957874755856655,NJ,2023-07-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
1332,3.85034842743756,0.53947814609151,NJ,2023-07-10,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
1333,1.20286322607435,0.421145717603629,NJ,2023-07-11,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1334,2.05214978295072,0.420225019841114,NJ,2023-07-12,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
1335,1.56850487226459,0.470999057761976,NJ,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1336,2.86425695436837,0.4781322577249325,NJ,2023-07-14,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
1337,0.933784701658771,0.4268036009803615,NJ,2023-07-15,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1338,2.30294431787464,0.458143880915013,NJ,2023-07-16,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1339,1.69818144852947,0.41190316264732,NJ,2023-07-17,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1340,1.84891560978599,0.447288694358295,NJ,2023-07-18,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
1341,0.818759067989634,0.355205021336409,NJ,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
1342,2.97153282118953,0.456419230409677,NJ,2023-07-20,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1343,1.09096480194142,0.4705853823572885,NJ,2023-07-21,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1344,3.323347867945,0.484041109432309,NJ,2023-07-22,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
1345,0.792327372860061,0.309991729940874,NM,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1346,0.820472137064948,0.314280624399983,NM,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1347,0.867170290838189,0.44530212604757,NM,2023-06-13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
1348,1.68728256939596,0.286812911737956,NM,2023-06-14,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
1349,0.922879191264284,0.3707178962657375,NM,2023-06-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1350,0.974378465004827,0.3251961527589615,NM,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1351,0.42068988431678,0.2941245220703845,NM,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1352,NA,NA,NM,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,1.86642688157015,0.327606639688136,NM,2023-06-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1354,0.469643529267602,0.3181143019892515,NM,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1355,2.41928745893258,0.3838470799244195,NM,2023-06-21,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0
1356,2.82306811066424,0.3491991227892935,NM,2023-06-22,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1357,NA,NA,NM,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,0.498459623607235,0.3517616854613015,NM,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1359,0.814662340390457,0.4273042637811365,NM,2023-06-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1360,NA,NA,NM,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,0.825639006059518,0.58078447751324,NM,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1362,0.848408069023865,0.4291259182611075,NM,2023-06-28,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1363,NA,NA,NM,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,1.68702867760461,0.398488247177479,NM,2023-06-30,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
1365,0.944828123221805,0.4277595510379515,NM,2023-07-01,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
1366,0.584319300836984,0.414815726958878,NM,2023-07-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1367,0.373265250782054,0.2586875669236785,NM,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1368,NA,NA,NM,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,0.619876066339315,0.436841881933489,NM,2023-07-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1370,1.77313580227735,0.3832515000140935,NM,2023-07-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1371,0.733285419923237,0.3929554931976455,NM,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1372,1.02329598213881,0.459130925346554,NM,2023-07-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1373,1.80600016472281,0.547626786692885,NM,2023-07-09,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
1374,NA,NA,NM,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,NA,NA,NM,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,0.675180966570345,0.483640525659952,NM,2023-07-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1377,0.346908283895712,0.2379481611594135,NM,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1378,NA,NA,NM,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,0.682728468778553,0.4794430150180505,NM,2023-07-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1381,2.26561662931165,0.508348859528505,NM,2023-07-17,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1382,1.4056183789843,0.447743378964718,NM,2023-07-18,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
1383,NA,NA,NM,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,1.04479215400222,0.3578466323165505,NM,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
1385,1.69085218663618,0.348398867802608,NM,2023-07-21,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0
1386,0.951773330538884,0.3840261517181125,NM,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1387,0.348208115794042,0.245611251909755,NV,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1388,0.911304553054201,0.331013211629419,NV,2023-06-12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1389,0.651282996892866,0.369338602185222,NV,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1390,NA,NA,NV,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,NA,NA,NV,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,NA,NA,NV,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,0.485182378540261,0.335671152002305,NV,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1394,NA,NA,NV,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,NA,NA,NV,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,0.596671551191961,0.4190982987529695,NV,2023-06-21,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1398,0.855196029141178,0.4182868188316205,NV,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1399,NA,NA,NV,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,0.61963317106608,0.356558800778059,NV,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1401,0.817095388381535,0.580362594727485,NV,2023-06-25,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1402,0.591288693369408,0.3516974753481505,NV,2023-06-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1403,NA,NA,NV,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,0.868709794867803,0.415455624103976,NV,2023-06-29,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
1406,NA,NA,NV,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,NA,NA,NV,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,0.729823498573424,0.3890575509469745,NV,2023-07-02,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
1409,0.369551356251263,0.2586875669236785,NV,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1410,NA,NA,NV,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,1.85901434984566,0.4591567067698205,NV,2023-07-05,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
1412,1.88831202254021,0.3270474663393595,NV,2023-07-06,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
1413,NA,NA,NV,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,NA,NA,NV,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,0.83572188206762,0.58923122329313,NV,2023-07-09,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1416,1.41276839367523,0.4709678004585425,NV,2023-07-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1417,1.0905012480346301,0.534330878244435,NV,2023-07-11,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1418,0.629016807398622,0.44040880839846003,NV,2023-07-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1419,0.646040728429632,0.4615487011924685,NV,2023-07-13,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
1420,0.921937804843731,0.4673553038579375,NV,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1421,NA,NA,NV,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,0.33130424741095,0.236027381496502,NV,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1423,3.5768178362442,0.49944463053732,NV,2023-07-17,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
1424,2.07181626338616,0.451963762976193,NV,2023-07-18,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
1425,1.80047362040879,0.4543828867924665,NV,2023-07-19,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0
1426,0.71353488158466,0.38266337043748,NV,2023-07-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1427,1.40551345827648,0.4349348453381605,NV,2023-07-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1428,0.575744146135139,0.404979806728798,NV,2023-07-22,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1429,4.80086824375885,0.3169293032927345,NY,2023-06-11,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1430,3.88733194543569,0.3872504627212185,NY,2023-06-12,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1431,2.90453903630853,0.398515559328069,NY,2023-06-13,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1432,3.96060460925464,0.34287613610976603,NY,2023-06-14,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
1433,2.49513923944914,0.455167229645052,NY,2023-06-15,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0
1434,1.21675116757448,0.455570960329877,NY,2023-06-16,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0
1435,1.96590835696558,0.370152007204503,NY,2023-06-17,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0
1436,3.06226926588457,0.409722283450809,NY,2023-06-18,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1437,5.28387139406661,0.343884617185451,NY,2023-06-19,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
1438,5.91308437907022,0.3842440543983495,NY,2023-06-20,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1439,3.46577632890484,0.375149673720157,NY,2023-06-21,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1440,4.79154004388436,0.3600122774207515,NY,2023-06-22,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1441,6.20510580215968,0.398589515909842,NY,2023-06-23,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
1442,2.27216391107132,0.388691297002683,NY,2023-06-24,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0
1443,1.96023487695016,0.409982810032957,NY,2023-06-25,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
1444,2.35511958781662,0.3775611734304245,NY,2023-06-26,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
1445,2.30562353616777,0.4102148949413655,NY,2023-06-27,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
1446,1.65008992260049,0.3796567447182215,NY,2023-06-28,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1447,2.48083306571884,0.445881932397073,NY,2023-06-29,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
1448,2.95625545273453,0.423298601636707,NY,2023-06-30,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
1449,0.607177248784955,0.4205092815649935,NY,2023-07-01,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1450,1.00150654522204,0.4360634139002655,NY,2023-07-02,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1451,2.15184438748909,0.4081566445863815,NY,2023-07-03,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1452,1.47994376513934,0.370745047012376,NY,2023-07-04,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1453,6.23609749402593,0.4357865635488315,NY,2023-07-05,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1454,5.90696421691857,0.405786672235875,NY,2023-07-06,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0
1455,3.27235436428385,0.3988535308937495,NY,2023-07-07,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
1456,1.87666093067313,0.415939380593985,NY,2023-07-08,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
1457,3.15274775217825,0.4483324637809115,NY,2023-07-09,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
1458,1.75329623800096,0.407755847103495,NY,2023-07-10,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
1459,2.71163092860905,0.408666669365887,NY,2023-07-11,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
1460,4.18485762159974,0.4351257857583815,NY,2023-07-12,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1461,3.44127649716854,0.376316704982111,NY,2023-07-13,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
1462,2.63827885394265,0.3897508196584955,NY,2023-07-14,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
1463,5.29849501378921,0.435727418816884,NY,2023-07-15,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
1464,3.56628860589143,0.4194495704768675,NY,2023-07-16,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
1465,14.7281888250008,0.4472903190469705,NY,2023-07-17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1466,7.19323097851242,0.412320968834831,NY,2023-07-18,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
1467,3.30877980277592,0.426943343318292,NY,2023-07-19,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
1468,2.54523559404168,0.4275585798010435,NY,2023-07-20,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
1469,9.67881704919575,0.456426034322602,NY,2023-07-21,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1470,7.02509318749366,0.4536342276159805,NY,2023-07-22,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
1471,NA,NA,OH,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,NA,NA,OH,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,NA,NA,OH,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,0.500143329662078,0.355613307906481,OH,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1475,0.830562590533493,0.58496689245073,OH,2023-06-15,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1476,0.816498830637108,0.577591835192935,OH,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1477,NA,NA,OH,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,NA,NA,OH,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,NA,NA,OH,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,NA,NA,OH,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,0.86665315097507,0.6124728734455,OH,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1482,NA,NA,OH,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,NA,NA,OH,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,0.494840608675008,0.3517616854613015,OH,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1485,NA,NA,OH,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,1.65081826863275,0.580527024551445,OH,2023-06-26,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
