...1,es_score,brier_score,location,target_date,X22F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X22F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1526,NA,NA,OK,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,OK,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,NA,NA,OK,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1529,NA,NA,OK,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,0.00188517496657952,0.00123215897504307,OK,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1531,0.00209947074788072,0.001363547798598965,OK,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1532,NA,NA,OK,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,0.00339293875458208,0.001863297252965245,OK,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1535,0.0125046387856399,0.002072200010242105,OK,2024-03-25,1,1,1,1,1,1,1,1,0,1,1,0
1536,NA,NA,OK,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,1.26534755966895,0.901354786745935,OK,2024-03-27,1,1,0,1,1,0,1,1,0,1,1,0
1538,0.00412014150846488,0.00286298331668568,OK,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,0.0529715891944672,0.004432162434479,OK,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1543,NA,NA,OK,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,NA,NA,OK,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,NA,NA,OK,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,NA,NA,OK,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.0124612579334745,0.00854473735625735,OK,2024-04-07,1,1,1,1,1,1,1,1,0,1,1,0
1549,NA,NA,OK,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,1.269641013024,0.904771449249185,OK,2024-04-09,1,1,1,0,1,0,1,1,1,0,1,0
1551,NA,NA,OK,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,NA,NA,OK,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,NA,NA,OK,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,6.026812534999e-4,3.66988435297925e-4,OR,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1556,5.5819009465882e-4,3.77527314692525e-4,OR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1557,0.00225187683267568,3.9116782486765e-4,OR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.00523261640695202,4.08102438234175e-4,OR,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1559,0.0100801979286738,4.28567997352875e-4,OR,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1560,6.675795139428e-4,4.52848823860395e-4,OR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1561,0.00287246393508701,4.81280441872675e-4,OR,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1562,5.542727228892e-4,5.14253952641065e-4,OR,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1563,0.0192348793201491,5.5222110336414e-4,OR,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1564,9.8135107758678e-4,5.95700099163225e-4,OR,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1565,0.0011758761534036,6.4528221328232e-4,OR,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1566,0.00120772424286833,7.0163925652681e-4,OR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1567,NA,NA,OR,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,0.00504936567629755,8.3781943263578e-4,OR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1569,NA,NA,OR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,1.1990737121535,0.1937873213040795,OR,2024-03-18,1,1,1,1,0,0,1,1,1,1,0,0
1571,1.36297830206794,0.963606890821995,OR,2024-03-19,1,1,1,1,0,0,1,1,1,1,0,0
1572,0.00806123596071567,0.00123215897504307,OR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1573,NA,NA,OR,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,0.0176599399621263,0.00151122288782213,OR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1575,0.0106010603552357,0.00167709573066126,OR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1576,0.00319357706933114,0.001863297252965245,OR,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1577,NA,NA,OR,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,0.0134706304964013,0.002306442208381125,OR,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1579,NA,NA,OR,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,NA,NA,OR,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,NA,NA,OR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,0.00544207763179153,0.00356037123111647,OR,2024-03-30,1,1,1,1,1,1,1,1,0,1,1,0
1583,1.32856151997405,0.93864781500283,OR,2024-03-31,1,1,1,1,0,0,1,1,1,1,0,0
1584,NA,NA,OR,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,NA,NA,OR,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,0.0091380399155663,0.0055191143658163,OR,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1587,NA,NA,OR,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,0.0107715697141457,0.00687037592124955,OR,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1589,0.0121828982784887,0.0076630836089875,OR,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1590,NA,NA,OR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,NA,NA,OR,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,NA,NA,OR,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,NA,NA,OR,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,NA,NA,OR,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,NA,NA,OR,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,0.0239395808758593,0.0162645195629802,OR,2024-04-13,1,1,1,1,1,1,1,1,0,1,1,0
1597,3.7099064484869e-4,3.66988435297925e-4,PA,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1598,0.0398531116551716,3.77527314692525e-4,PA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1599,1.12066687679239,0.108410988461442,PA,2024-03-05,1,1,1,1,0,0,1,1,1,1,0,0
1600,0.0416831612948381,4.08102438234175e-4,PA,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1601,1.24128036022427,0.1951544783924285,PA,2024-03-07,1,0,1,1,1,0,1,0,1,1,1,0
1602,0.0222994287444678,4.52848823860395e-4,PA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1603,0.00606998573936042,4.81280441872675e-4,PA,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1604,NA,NA,PA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,NA,NA,PA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1606,NA,NA,PA,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,0.00105843985900833,6.4528221328232e-4,PA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1608,NA,NA,PA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,NA,NA,PA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,0.00114002583949998,8.3781943263578e-4,PA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1611,NA,NA,PA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,0.00652902014800318,0.0010115704764866,PA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1613,0.015570043921067,0.00111534393837801,PA,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1614,0.0020757685284333,0.00123215897504307,PA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1615,0.0476376045224711,0.001363547798598965,PA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1616,1.1984388263631,0.240482678870705,PA,2024-03-22,1,1,1,0,1,0,1,1,1,0,1,0
1617,0.0230815821477875,0.00167709573066126,PA,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1618,NA,NA,PA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,0.12246512565823,0.002072200010242105,PA,2024-03-25,1,1,1,1,1,1,1,1,0,1,1,0
1620,0.831262665423705,0.183131740356697,PA,2024-03-26,1,1,0,1,1,0,1,1,0,1,1,0
1621,0.113432637000663,0.002568953604197095,PA,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
1622,0.0189904178820391,0.00286298331668568,PA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1623,0.0642547495558771,0.003192129554254265,PA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1624,NA,NA,PA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,0.0070560064293449,0.00397210140669685,PA,2024-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1626,0.0901602985529226,0.004432162434479,PA,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1627,0.100805751895688,0.004945882650483845,PA,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
1628,0.0318556340528362,0.0055191143658163,PA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1629,0.841537493803228,0.287193332740948,PA,2024-04-04,1,1,0,1,1,0,1,1,0,1,1,0
1630,NA,NA,PA,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,0.0126460956458189,0.0076630836089875,PA,2024-04-06,1,1,1,1,1,1,1,1,0,1,1,0
1632,NA,NA,PA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,0.0522777683639757,0.00952439797817625,PA,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1634,0.57144142272711,0.20911197677684,PA,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
1635,0.129465093284979,0.0118177924404053,PA,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
1636,NA,NA,PA,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,1.2547094775246601,0.89237773288131494,PA,2024-04-12,1,1,1,1,0,0,1,1,1,1,0,0
1638,NA,NA,PA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,NA,NA,PR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.976925679109943,0.0651524427545635,PR,2024-03-04,1,1,1,0,1,1,1,1,1,0,1,0
1641,5.7501923597711e-4,3.9116782486765e-4,PR,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1642,0.0739574799872719,4.08102438234175e-4,PR,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1643,0.0153757561686763,4.28567997352875e-4,PR,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1644,0.0472679838016768,4.52848823860395e-4,PR,2024-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1645,1.29623245671294,0.3238964620937775,PR,2024-03-09,1,1,1,0,1,0,1,1,1,0,1,0
1646,NA,NA,PR,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.445791198510765,0.0346325116577664,PR,2024-03-11,1,1,1,1,1,1,1,1,0,1,1,0
1648,0.0142928015960695,5.95700099163225e-4,PR,2024-03-12,1,1,1,1,1,1,1,1,1,0,1,0
1649,0.0427784979833442,6.4528221328232e-4,PR,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1650,0.010029744571634,7.0163925652681e-4,PR,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1651,0.00999783571485008,7.65531972739545e-4,PR,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1652,0.00112019856529975,8.3781943263578e-4,PR,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1653,NA,NA,PR,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.0649430353826066,0.0010115704764866,PR,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1655,0.0266723059719746,0.00111534393837801,PR,2024-03-19,1,1,1,1,1,1,1,1,1,1,0,0
1656,0.0439574194129534,0.00123215897504307,PR,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1657,0.0275256031355111,0.001363547798598965,PR,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1658,0.0206606388120476,0.00151122288782213,PR,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1659,0.00288257736608241,0.00167709573066126,PR,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1660,NA,NA,PR,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.450555092900685,0.002072200010242105,PR,2024-03-25,1,1,1,1,1,1,1,0,1,1,1,0
1662,0.0752278734541532,0.002306442208381125,PR,2024-03-26,1,1,1,1,1,1,1,1,0,1,1,0
1663,0.391440867437906,0.002568953604197095,PR,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
1664,0.0320701776474885,0.00286298331668568,PR,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1665,NA,NA,PR,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.055776480611907,0.004432162434479,PR,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1669,0.0582479700647486,0.004945882650483845,PR,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1670,0.403201223567528,0.0055191143658163,PR,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1671,0.0349268732768064,0.00615827285194235,PR,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1672,NA,NA,PR,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,0.0435495587139258,0.0076630836089875,PR,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
1674,NA,NA,PR,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.172324883754831,0.00952439797817625,PR,2024-04-08,1,1,1,1,1,1,1,1,0,1,1,0
1676,0.449496672563766,0.0106118815781417,PR,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
1677,1.02516418907448,0.1601289237930165,PR,2024-04-10,1,1,1,1,0,1,1,1,0,1,0,1
1678,0.226254330314043,0.01315355180189445,PR,2024-04-11,1,1,1,1,1,1,1,1,0,1,1,0
1679,0.405309075641508,0.166251087820946,PR,2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
1680,1.07017307726343,0.76121647603314,PR,2024-04-13,1,1,0,1,1,0,1,1,0,1,1,0
1681,6.6948870235294e-4,3.66988435297925e-4,RI,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1682,5.1580611403992e-4,3.77527314692525e-4,RI,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1683,0.0188628530367474,3.9116782486765e-4,RI,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1684,0.00234219019296877,4.08102438234175e-4,RI,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1685,0.0237664588194237,4.28567997352875e-4,RI,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1686,NA,NA,RI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,0.00289262914478328,5.14253952641065e-4,RI,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1689,7.9497187181616e-4,5.5222110336414e-4,RI,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.00379004601381704,5.95700099163225e-4,RI,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1691,9.904303285696e-4,6.4528221328232e-4,RI,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.0268921542702183,7.0163925652681e-4,RI,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1693,0.0252798847232605,7.65531972739545e-4,RI,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1694,0.00114713933374688,8.3781943263578e-4,RI,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1695,NA,NA,RI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.0132536446001396,0.0010115704764866,RI,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1697,0.0370342790041492,0.00111534393837801,RI,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1698,1.1153847934922,0.311294071412373,RI,2024-03-20,1,1,0,1,1,0,1,1,0,1,1,0
1699,0.0869383430712315,0.00136354779859896,RI,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1700,0.00920328497748771,0.00151122288782213,RI,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.0207792619867224,0.00167709573066126,RI,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1702,NA,NA,RI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.012612019482957,0.002072200010242105,RI,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1704,0.00394115864010623,0.002306442208381125,RI,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1705,NA,NA,RI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,0.0192807821225751,0.003192129554254265,RI,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
1708,0.0476799042207629,0.00356037123111647,RI,2024-03-30,1,1,1,1,1,1,1,1,0,1,1,0
1709,NA,NA,RI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.0265981408831265,0.004432162434479,RI,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
1711,0.503284108281316,0.127719721602412,RI,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
1712,0.00831372311626268,0.0055191143658163,RI,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1713,0.00992510633011703,0.00615827285194235,RI,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1714,0.0821566288645215,0.00687037592124955,RI,2024-04-05,1,1,1,1,1,1,1,1,0,1,1,0
1715,1.16096959020731,0.832626968228775,RI,2024-04-06,1,1,0,1,1,0,1,1,0,1,1,0
1716,NA,NA,RI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.924939861735885,0.4119475325882475,RI,2024-04-08,1,1,0,1,1,0,1,1,0,1,1,0
1718,NA,NA,RI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,RI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,RI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,6.1745978529742e-4,3.66988435297925e-4,SC,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1724,0.0175277820773799,3.77527314692525e-4,SC,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1725,0.00231932779451681,3.9116782486765e-4,SC,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1726,1.1822449157572,0.1622930650992715,SC,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
1727,1.33817604472382,0.48641906542805,SC,2024-03-07,1,1,1,1,0,0,1,1,1,1,0,0
1728,0.00295170552271531,4.52848823860395e-4,SC,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,0.007052238337223,5.5222110336414e-4,SC,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1732,8.9983580765767e-4,5.95700099163225e-4,SC,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1733,0.0150771853963801,6.4528221328232e-4,SC,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1734,0.00420213014840436,7.0163925652681e-4,SC,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1735,0.00427582712840442,7.65531972739545e-4,SC,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1736,NA,NA,SC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,NA,NA,SC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,NA,NA,SC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,NA,NA,SC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,NA,NA,SC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,NA,NA,SC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,NA,NA,SC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,SC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,NA,NA,SC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,1.33550088207988,0.94909476762658,SC,2024-03-27,1,1,1,1,0,0,1,1,1,1,0,0
1748,0.00490070253930755,0.00286298331668568,SC,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1749,NA,NA,SC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,SC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,SC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,0.00857833661514203,0.0055191143658163,SC,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1755,NA,NA,SC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,NA,NA,SC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,SC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,SC,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,0.0183355475094232,0.0118177924404053,SC,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
1762,2.17016989084647,0.366226786116886,SC,2024-04-11,1,1,1,0,1,0,1,1,1,0,1,0
1763,NA,NA,SC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,1.36984289469834,0.972368042810015,SD,2024-03-03,1,1,1,1,0,0,1,1,1,1,0,0
1766,7.3399098307065e-4,3.77527314692525e-4,SD,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1767,1.3382527956704,0.486143880074547,SD,2024-03-05,1,1,1,0,1,0,1,1,1,0,1,0
1768,2.64088808018208,0.4864713406902925,SD,2024-03-06,1,1,1,1,0,0,1,1,1,1,0,0
1769,6.7012509834037e-4,4.28567997352875e-4,SD,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1770,NA,NA,SD,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,0.00684918915378585,5.14253952641065e-4,SD,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1773,3.51680922417337,0.72772554693296,SD,2024-03-11,1,1,1,0,0,0,1,1,1,0,0,0
1774,1.36697348366517,0.969022547211945,SD,2024-03-12,1,1,1,0,1,0,1,1,0,0,1,1
1775,NA,NA,SD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
