...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1294,NA,NA,NH,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.418122375149856,0.106254983758771,NH,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1298,NA,NA,NH,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,1.48372562702011,0.67114264050832,NH,2023-12-15,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
1302,NA,NA,NH,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.826168627384093,0.3475679968703475,NJ,2023-11-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1304,2.57515795627157,0.350854158890082,NJ,2023-11-06,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
1305,3.92543993601473,0.3257267938900405,NJ,2023-11-07,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
1306,2.03285780241338,0.3871326560472975,NJ,2023-11-08,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
1307,1.24536174777869,0.3388875580497205,NJ,2023-11-09,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
1308,2.3177618890524,0.51345418413802,NJ,2023-11-10,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1309,0.59651003433942,0.157596691948939,NJ,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1310,0.741669637012821,0.380618626079867,NJ,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
1311,4.00805891908819,0.414377509050114,NJ,2023-11-13,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1312,1.95373588217148,0.3699318264128995,NJ,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
1313,1.74970422158473,0.368680886854431,NJ,2023-11-15,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
1314,1.8210005157141,0.3305342067527965,NJ,2023-11-16,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
1315,1.60420264299542,0.295928668502072,NJ,2023-11-17,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
1316,2.23294665026613,0.357636914791836,NJ,2023-11-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1317,1.90949068225424,0.3464581319497255,NJ,2023-11-19,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
1318,3.7629423232623,0.310194318442767,NJ,2023-11-20,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1319,3.43664308989294,0.365183874199774,NJ,2023-11-21,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1320,2.14642038891756,0.3939487960323735,NJ,2023-11-22,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
1321,1.30146168730669,0.4272528830473235,NJ,2023-11-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
1322,1.22838452451197,0.4032712499359155,NJ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
1323,3.8828084487804,0.2811060314743495,NJ,2023-11-25,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0
1324,1.59400243881634,0.40853553369487,NJ,2023-11-26,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
1325,11.5928442861219,0.320701374406748,NJ,2023-11-27,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1326,4.22082177782852,0.3580337606784005,NJ,2023-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1327,6.42057856506509,0.365940237899299,NJ,2023-11-29,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1328,1.62194135600332,0.284163962199618,NJ,2023-11-30,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
1329,1.97773198744507,0.278721271717861,NJ,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
1330,2.32423482883804,0.3977501702680285,NJ,2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
1331,1.72217712556364,0.429007715886519,NJ,2023-12-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
1332,5.24149898821313,0.3515694617487965,NJ,2023-12-04,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1333,4.37715765091778,0.38594316462149453,NJ,2023-12-05,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1334,5.35866623628975,0.388908307961801,NJ,2023-12-06,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1335,6.45677823981389,0.422992928191227,NJ,2023-12-07,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
1336,2.60981647320701,0.36707375203255,NJ,2023-12-08,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1337,0.946873985577728,0.420846427684508,NJ,2023-12-09,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
1338,0.8601860619272,0.3504714655434205,NJ,2023-12-10,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
1339,3.34144944136886,0.3923923714069805,NJ,2023-12-11,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
1340,3.02321698932251,0.3630210806237835,NJ,2023-12-12,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
1341,1.98940970130521,0.2610727316050615,NJ,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
1342,2.53730982267022,0.260754069779514,NJ,2023-12-14,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0
1343,2.49302184182763,0.3454971563717345,NJ,2023-12-15,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0
1344,3.41809846692074,0.3059481347293795,NJ,2023-12-16,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1345,1.20096893079277,0.3757458934846835,NM,2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
1346,1.30702072489965,0.340712377993844,NM,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1347,2.46679705652328,0.2937930112979365,NM,2023-11-07,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0
1348,1.55335067343526,0.3501590600558685,NM,2023-11-08,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
1349,2.40662662218175,0.337386283697445,NM,2023-11-09,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
1350,1.21409348540892,0.2699167954447325,NM,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
1351,1.68243748161228,0.320706863224516,NM,2023-11-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
1352,3.85233826621351,0.419625843274565,NM,2023-11-12,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0
1353,3.13744864787098,0.4058773385271545,NM,2023-11-13,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0
1354,2.40227382791559,0.387716441719584,NM,2023-11-14,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
1355,2.19912628810637,0.4499248505915295,NM,2023-11-15,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
1356,2.72023901173371,0.425882834928287,NM,2023-11-16,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1357,3.6436470677609,0.4549837595949175,NM,2023-11-17,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1358,1.88755220166594,0.429313900514186,NM,2023-11-18,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1
1359,1.04086399904363,0.362517140712072,NM,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
1360,1.36508654509921,0.3267822305578285,NM,2023-11-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1361,2.79062798564228,0.3936122915105505,NM,2023-11-21,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
1362,2.39130245450792,0.3070247691484935,NM,2023-11-22,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
1363,2.32782575747807,0.4188032671541955,NM,2023-11-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1364,3.01735045248767,0.3744581625204855,NM,2023-11-24,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1365,1.74383584752038,0.370815941513082,NM,2023-11-25,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
1366,3.24554612193191,0.341584832246273,NM,2023-11-26,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
1367,2.80900524664794,0.423757162065078,NM,2023-11-27,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0
1368,0.838101117981692,0.2437771452497925,NM,2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1369,1.18542497344621,0.480238471469651,NM,2023-11-29,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1370,NA,NA,NM,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,0.403259659661229,0.28584208416733,NM,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1372,0.812955801301267,0.570190786289035,NM,2023-12-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1373,1.20180032155399,0.571781639255235,NM,2023-12-03,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1374,0.487292427469633,0.3384923569709905,NM,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1375,0.911884367457109,0.643591817712255,NM,2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1376,3.51564151166046,0.443172450498965,NM,2023-12-06,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1377,4.80187120055307,0.4625899633358275,NM,2023-12-07,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1378,3.95237016062493,0.471322520862194,NM,2023-12-08,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
1379,3.1912917183485,0.51947953026239,NM,2023-12-09,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
1380,6.29398423361866,0.561251111292085,NM,2023-12-10,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1381,3.04913846168594,0.62729321832247,NM,2023-12-11,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1382,1.73975587083779,0.617133148847155,NM,2023-12-12,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
1383,1.36144461401533,0.62088440888319,NM,2023-12-13,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
1384,0.0932867732001053,0.073203290646795,NM,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1385,3.98283587188618,0.620966824194635,NM,2023-12-15,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1386,4.01362075965351,0.69117022322973,NM,2023-12-16,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1387,NA,NA,NV,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,1.54731914547193,0.322416420043702,NV,2023-11-06,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1
1389,1.61576763306937,0.3987782840846955,NV,2023-11-07,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
1390,0.679298783012659,0.2804141416246395,NV,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1391,0.957785025379997,0.2594309638536755,NV,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1392,0.219125900118534,0.1572079025682475,NV,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1393,0.619800208065419,0.270893696550636,NV,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1394,NA,NA,NV,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,1.84872676213209,0.264347054812928,NV,2023-11-13,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
1396,1.42534037079981,0.285212250025374,NV,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1397,0.220834142831123,0.162349677869421,NV,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1398,1.3767053183042,0.404768605063087,NV,2023-11-16,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
1399,1.46714341021977,0.4491842275633145,NV,2023-11-17,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
1400,NA,NA,NV,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,0.903013051752126,0.3175790309136275,NV,2023-11-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
1402,1.64452783223087,0.502971931097785,NV,2023-11-20,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
1403,0.922997710973746,0.426150966493123,NV,2023-11-21,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1404,NA,NA,NV,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,1.75107358977884,0.4736630591099685,NV,2023-11-24,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
1407,0.871134665069795,0.356896145721157,NV,2023-11-25,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
1408,2.73315316611878,0.4310269351021955,NV,2023-11-26,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
1409,1.2613269542069,0.4120958360999685,NV,2023-11-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
1410,1.12841555438982,0.3553411288070755,NV,2023-11-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1411,1.50751315740653,0.2682601159374675,NV,2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1412,2.45148696658883,0.3935322452344595,NV,2023-11-30,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
1413,1.3150154812785,0.420057096860763,NV,2023-12-01,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
1414,1.91012538130408,0.4437770745001055,NV,2023-12-02,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
1415,2.22204787806124,0.4639468637904685,NV,2023-12-03,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
1416,4.75503533231192,0.42752751216991153,NV,2023-12-04,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
1417,1.36685842758035,0.3711811671790355,NV,2023-12-05,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
1418,1.07150892186521,0.1812575834930185,NV,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
1419,0.22980191141843,0.164399159243008,NV,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1420,1.53003090428842,0.45096631923874553,NV,2023-12-08,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
1421,1.36892027993614,0.44597684170472,NV,2023-12-09,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
1422,1.02712465478715,0.3527599548920895,NV,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1423,0.862268927322388,0.2998014557017505,NV,2023-12-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1424,0.806425532287407,0.2914794507765675,NV,2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1425,2.27774995330958,0.364086057616615,NV,2023-12-13,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0
1426,1.88502851504057,0.2920090059434685,NV,2023-12-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1427,2.46209397308651,0.292954576573406,NV,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1428,0.632963115727489,0.1355339107803975,NV,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1429,6.07413909711531,0.3893218152199145,NY,2023-11-05,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1430,11.9452897441662,0.3752614073640155,NY,2023-11-06,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1431,11.4834026282654,0.376500660179509,NY,2023-11-07,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1432,9.22094158793961,0.4000111220870465,NY,2023-11-08,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1433,7.3219977152874,0.3484414797586865,NY,2023-11-09,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1434,5.89772937470944,0.3427839112788855,NY,2023-11-10,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0
1435,4.6970132810889,0.428244461661323,NY,2023-11-11,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1436,6.94214152352246,0.3276591830783965,NY,2023-11-12,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
1437,10.0741617645683,0.34263255848158,NY,2023-11-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,6.31094245147476,0.386193400668956,NY,2023-11-14,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1439,6.46104226044309,0.364224437591916,NY,2023-11-15,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1440,3.6473309685853,0.3619197754674915,NY,2023-11-16,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1441,8.28159273419612,0.399134406490854,NY,2023-11-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,3.88957748921943,0.3764119827329095,NY,2023-11-18,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1443,13.2544932835859,0.342718740366616,NY,2023-11-19,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1444,12.4570694890792,0.3759920676480875,NY,2023-11-20,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1445,7.43496399965612,0.3740987658163885,NY,2023-11-21,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1446,3.27647673318937,0.344730166434479,NY,2023-11-22,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
1447,2.05420460307162,0.3345328620816995,NY,2023-11-23,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
1448,8.02963845620697,0.3236665727184795,NY,2023-11-24,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1449,3.78685906973539,0.3676031728062075,NY,2023-11-25,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1450,6.51665033369013,0.3740047120742675,NY,2023-11-26,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1451,14.9328009322801,0.353697227389735,NY,2023-11-27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1452,12.5582308593956,0.3871039093640935,NY,2023-11-28,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1453,13.3873603681374,0.3826479494902635,NY,2023-11-29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1454,4.12428827026104,0.390692814704824,NY,2023-11-30,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1455,7.68617537212314,0.3797148457843925,NY,2023-12-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1456,2.94346626898893,0.337592531868973,NY,2023-12-02,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1457,10.1512220773528,0.4161097143660145,NY,2023-12-03,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1458,13.3439835447525,0.3648944067546835,NY,2023-12-04,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1459,11.5099090153067,0.3542830953812055,NY,2023-12-05,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1460,9.19018493936367,0.3623384710167565,NY,2023-12-06,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1461,5.05088862714454,0.3442557963729725,NY,2023-12-07,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1462,3.3639219854193,0.3489375799874425,NY,2023-12-08,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1463,3.15415059106159,0.2740666343586745,NY,2023-12-09,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
1464,4.59871410788957,0.3026210059042485,NY,2023-12-10,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1465,10.8660253216521,0.3222237760728145,NY,2023-12-11,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,10.0525098216119,0.324218238339014,NY,2023-12-12,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1467,11.2776665275885,0.2773827245467055,NY,2023-12-13,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1468,6.60451884352201,0.2594674218893015,NY,2023-12-14,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
1469,4.03175379498416,0.2559778836415565,NY,2023-12-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1470,8.447657662809,0.3027009821268375,NY,2023-12-16,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1471,1.43601204717775,0.483765275499105,OH,2023-11-05,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
1472,1.22534189309625,0.4651417901048995,OH,2023-11-06,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
1473,1.20962386161551,0.3046706981161495,OH,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1474,1.1537654372079,0.55752507582655,OH,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0
1475,1.02667792909779,0.4458268233829685,OH,2023-11-09,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
1476,0.832771045073277,0.2417395722256115,OH,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1477,0.665010129844596,0.359669888096419,OH,2023-11-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1478,0.22297905225982,0.1582732956474445,OH,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,1.11641308752578,0.407204547831503,OH,2023-11-13,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0
1480,1.76848091062216,0.2361841739842375,OH,2023-11-14,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
1481,1.20557241250888,0.3802857420504835,OH,2023-11-15,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
1482,0.713933147516509,0.50770530263343,OH,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1483,1.10463804671565,0.54182427003852,OH,2023-11-17,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
1484,NA,NA,OH,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,0.544434294655547,0.331459724331359,OH,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1486,1.0931698268417,0.331150746232013,OH,2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
1487,1.70474129056513,0.4149605742288175,OH,2023-11-21,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1488,0.876159777315913,0.61714317531829,OH,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
