...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1421,0.722769792091796,0.299609143836369,NV,2023-06-10,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1422,0.432627600276909,0.305003861280524,NV,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1423,0.705230611936156,0.294548323952404,NV,2023-06-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1424,0.825209551454912,0.384504024249527,NV,2023-06-13,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1425,NA,NA,NV,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,NA,NA,NV,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,NA,NA,NV,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,0.342313645301499,0.242756549201509,NV,2023-06-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1429,2.25854613351949,0.211201511388145,NY,2023-05-07,1,0,1,0,1,1,1,1,1,0,0,0,1,0
1430,4.28312958331516,0.326948667951884,NY,2023-05-08,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1431,3.37365017357579,0.2793853651805965,NY,2023-05-09,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1432,4.64518382911349,0.3198711560212495,NY,2023-05-10,0,1,1,1,1,0,0,0,0,1,0,0,0,0
1433,5.15856470192834,0.330280226563274,NY,2023-05-11,0,0,1,1,1,1,0,0,0,1,0,0,1,0
1434,2.52489865831785,0.261233086169488,NY,2023-05-12,1,1,0,0,1,1,1,1,0,0,0,0,1,1
1435,1.4648308149516,0.3752145127636255,NY,2023-05-13,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1436,3.04292807370404,0.3687308716947115,NY,2023-05-14,0,1,1,1,1,1,0,0,1,1,0,0,1,1
1437,2.75935841542,0.389394842833379,NY,2023-05-15,0,0,1,1,1,0,0,0,0,1,1,0,1,0
1438,2.07892678070083,0.2776362396411095,NY,2023-05-16,0,1,1,1,0,0,1,0,0,1,0,1,0,0
1439,4.33146074923958,0.337171398029843,NY,2023-05-17,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1440,10.8989788149912,0.479877849123274,NY,2023-05-18,0,0,1,0,1,1,0,0,1,1,0,0,1,0
1441,3.95044598372232,0.3230342558692135,NY,2023-05-19,0,0,1,1,0,1,0,0,0,1,0,1,1,1
1442,3.33736334785368,0.3453121533044105,NY,2023-05-20,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1443,3.28504810174508,0.349833947630907,NY,2023-05-21,0,0,1,1,1,1,0,0,0,1,0,0,1,0
1444,5.36009065440163,0.323715538710749,NY,2023-05-22,0,1,1,0,0,1,1,0,0,0,0,0,1,0
1445,4.82849475008864,0.3644326034478495,NY,2023-05-23,0,1,1,1,0,0,0,0,1,1,0,0,0,0
1446,2.37253444967102,0.328430791491262,NY,2023-05-24,1,0,1,0,1,0,1,1,0,1,0,0,0,0
1447,6.51945329021213,0.442433001360814,NY,2023-05-25,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1448,1.54656408030565,0.3339055119341935,NY,2023-05-26,0,0,1,1,1,1,1,0,0,1,0,1,1,0
1449,1.78472312387695,0.420203745674288,NY,2023-05-27,0,1,1,1,0,1,0,0,1,1,0,0,1,0
1450,5.04719342097889,0.352704056170136,NY,2023-05-28,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1451,1.56108892517324,0.33084853780077,NY,2023-05-29,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1452,2.71702414478604,0.3624064108450415,NY,2023-05-30,0,1,1,1,1,0,1,0,0,1,0,0,0,0
1453,4.03089676508889,0.3820495625081985,NY,2023-05-31,0,1,1,1,1,0,0,0,0,1,1,0,0,0
1454,3.16964719677336,0.358423638003381,NY,2023-06-01,0,1,1,0,1,1,1,0,0,1,0,0,1,0
1455,5.42310804374122,0.4150042816455765,NY,2023-06-02,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1456,2.96326766837666,0.336036404918318,NY,2023-06-03,1,0,1,1,0,1,0,1,0,1,0,0,1,0
1457,3.61553874212623,0.352383104133545,NY,2023-06-04,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1458,4.4663856204958,0.398696058157099,NY,2023-06-05,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1459,6.81207972182195,0.4118591810805905,NY,2023-06-06,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1460,3.78183287484766,0.3708532643861505,NY,2023-06-07,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1461,3.77093654064664,0.420542153213329,NY,2023-06-08,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1462,4.66718580534212,0.391398629964855,NY,2023-06-09,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1463,4.99027005578218,0.4346670987617245,NY,2023-06-10,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1464,6.44317412924983,0.331229140525343,NY,2023-06-11,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1465,4.62164475276685,0.3898126649618295,NY,2023-06-12,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1466,3.54932653952769,0.402219821886047,NY,2023-06-13,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1467,5.76641281115563,0.381773034185575,NY,2023-06-14,1,0,1,0,1,0,0,1,0,1,1,0,0,0
1468,2.87520325226192,0.470683403127889,NY,2023-06-15,1,0,1,1,1,0,0,1,0,1,0,0,0,0
1469,1.62690229037491,0.482894573318698,NY,2023-06-16,0,0,1,1,1,0,1,0,0,1,0,1,0,1
1470,2.40538700333246,0.389141904593604,NY,2023-06-17,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1471,0.759223244086799,0.1388113897925425,OH,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1472,0.0843827856218439,0.0585678014838815,OH,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1473,1.76224456768862,0.11514959658376,OH,2023-05-09,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1474,0.686679681397031,0.1576169095728955,OH,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1475,0.103773294039603,0.069874460004544,OH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1476,0.900226476234625,0.4078119723638785,OH,2023-05-12,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1477,0.580725319104759,0.335088609641525,OH,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1478,0.123378960910969,0.0830595454167325,OH,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.853924704308055,0.4152654037905485,OH,2023-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1480,0.557328406436313,0.3321547520324475,OH,2023-05-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1481,0.544942548226353,0.3290207838003335,OH,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1482,0.750735500528835,0.1038181749806335,OH,2023-05-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1483,1.57460339493172,0.537951260051165,OH,2023-05-19,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1484,1.00717209116242,0.3211620461359435,OH,2023-05-20,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1485,0.48589565147717,0.1219115818972995,OH,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1486,0.516022549425271,0.128436079727243,OH,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1487,1.29293927475993,0.603200921876185,OH,2023-05-23,1,1,1,1,1,0,0,1,1,1,0,1,0,0
1488,1.49348423971606,0.558999619584755,OH,2023-05-24,1,1,1,1,1,0,0,0,0,1,0,0,0,0
1489,0.216626871602955,0.149493881308141,OH,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1490,0.517125677365351,0.3263343791763825,OH,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1491,0.233509654111787,0.164753336148359,OH,2023-05-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1492,NA,NA,OH,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,0.676542580821234,0.180957778542039,OH,2023-05-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1494,1.14656472836117,0.54040320840561,OH,2023-05-30,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1495,0.416838898661992,0.300659891131296,OH,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1496,1.19164775916684,0.560567806804125,OH,2023-06-01,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1497,NA,NA,OH,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,0.649957237175076,0.455055282107925,OH,2023-06-03,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1499,0.918742913440697,0.416848666892022,OH,2023-06-04,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1500,NA,NA,OH,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,0.474952367621143,0.3405311517044515,OH,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1502,NA,NA,OH,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1503,1.8032047631252,0.523810379357715,OH,2023-06-08,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1504,0.392080614706876,0.2978711129336785,OH,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1505,0.395088980297004,0.2983605327958395,OH,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1506,NA,NA,OH,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,NA,NA,OH,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,NA,NA,OH,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509,0.369409609460026,0.26690744749371,OH,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1510,0.917172507944066,0.646317552216325,OH,2023-06-15,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1511,0.920575982587386,0.64914986049956,OH,2023-06-16,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1512,NA,NA,OH,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,0.0767737226906039,0.0551867868729065,OK,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,0.081975794140058,0.0585678014838815,OK,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1515,0.891072195714165,0.1944889150640465,OK,2023-05-09,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1516,0.0917566365529139,0.0659050840355565,OK,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1517,0.535530685379578,0.254872850892646,OK,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1518,NA,NA,OK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,NA,NA,OK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,0.120736304880398,0.0830595454167325,OK,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1521,0.133593005223793,0.087899018725531,OK,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1522,0.794354989735004,0.57134036731015,OK,2023-05-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1523,0.808916269978088,0.560290669930705,OK,2023-05-17,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1524,NA,NA,OK,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,NA,NA,OK,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,NA,NA,OK,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,NA,NA,OK,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,0.740857878669955,0.522320407421585,OK,2023-05-22,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1529,0.194678489251402,0.135208444553061,OK,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1530,NA,NA,OK,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,NA,NA,OK,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,NA,NA,OK,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,NA,NA,OK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,0.941067088588628,0.662827842529905,OK,2023-05-30,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1537,NA,NA,OK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,NA,NA,OK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,NA,NA,OK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,NA,NA,OK,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,NA,NA,OK,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,NA,NA,OK,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,0.446885291291689,0.3209364053487065,OK,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1546,NA,NA,OK,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.436029533427717,0.305003861280524,OK,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1549,0.62294400450491,0.4341315804638025,OK,2023-06-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1550,0.661061907286693,0.379749253052062,OK,2023-06-13,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1551,NA,NA,OK,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,0.483596917725793,0.347214330891622,OK,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1553,NA,NA,OK,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,0.0821965953033073,0.0551867868729065,OR,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1556,1.8850399187906,0.34551506555093,OR,2023-05-08,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1557,0.553578247025885,0.256512909926555,OR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.908423914287072,0.2403190515097295,OR,2023-05-10,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1559,1.58710777732893,0.1544468758537505,OR,2023-05-11,1,1,1,1,1,0,0,0,0,1,0,1,0,0
1560,1.14425922270148,0.464434168805624,OR,2023-05-12,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1561,1.58348079869512,0.415410315600528,OR,2023-05-13,1,1,1,0,1,0,0,1,1,1,0,1,0,0
1562,0.627916892392481,0.0830595454167325,OR,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1563,0.546407329369463,0.2098255364718495,OR,2023-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1564,0.550458217830843,0.3321547520324475,OR,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1565,0.781335193898019,0.406110745843791,OR,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1566,1.11901354530902,0.4562296759768545,OR,2023-05-18,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1567,1.35499024030712,0.62632710864322,OR,2023-05-19,1,1,1,1,1,0,0,1,1,1,0,1,0,0
1568,2.11901237029086,0.616608068480535,OR,2023-05-20,0,1,1,1,1,0,0,0,1,1,1,1,0,0
1569,0.518127700289492,0.325704236151426,OR,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1570,0.727737323796428,0.342407876468337,OR,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1571,0.530648880555556,0.135208444553061,OR,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1572,0.77689619385896,0.386820324557455,OR,2023-05-24,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1573,0.209768925775902,0.149493881308141,OR,2023-05-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1574,1.85426515368803,0.364343709993265,OR,2023-05-26,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1575,0.908036170031931,0.46854490350942,OR,2023-05-27,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1576,0.969610406272118,0.4272589394029755,OR,2023-05-28,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1577,0.647015467709222,0.280051791254094,OR,2023-05-29,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1578,0.937497748306306,0.3167268908577735,OR,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1579,1.11106278683359,0.53247015701,OR,2023-05-31,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1580,1.08743081671709,0.3846496590503345,OR,2023-06-01,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1581,NA,NA,OR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,1.85311552844371,0.2252802303131165,OR,2023-06-03,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1583,1.35432126489893,0.427843197846514,OR,2023-06-04,1,1,0,1,1,0,1,1,0,0,1,1,0,0
1584,1.11354208394218,0.350597576810626,OR,2023-06-05,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1585,NA,NA,OR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,0.391203012891958,0.2973542543914175,OR,2023-06-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1587,1.89206954043347,0.329433337909505,OR,2023-06-08,1,0,1,1,1,1,0,1,1,1,0,1,1,0
1588,0.808730018010279,0.568125038403045,OR,2023-06-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1589,NA,NA,OR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,0.616753581619162,0.4351022866912485,OR,2023-06-11,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1591,2.31924148638589,0.3649561316569275,OR,2023-06-12,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1592,0.682770571481773,0.379749253052062,OR,2023-06-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1593,0.915106568202752,0.64576816237573,OR,2023-06-14,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1594,0.484925627935657,0.347214330891622,OR,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1595,0.513034480133874,0.3578583499742245,OR,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1596,0.336168052986962,0.242756549201509,OR,2023-06-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1597,3.57569836462257,0.4912075422109035,PA,2023-05-07,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1598,4.73105253573183,0.415576237657853,PA,2023-05-08,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1599,1.1538634338798,0.203463458776154,PA,2023-05-09,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1600,1.20039300574478,0.30116784932738,PA,2023-05-10,0,1,1,1,0,1,1,0,1,1,0,0,1,0
1601,2.63276233509836,0.377523186770962,PA,2023-05-11,1,1,1,0,1,0,0,1,1,1,0,0,0,0
1602,0.530513446184842,0.254179572782228,PA,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1603,0.97271536274806,0.314142055873455,PA,2023-05-13,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1604,0.584256540522105,0.338096264711619,PA,2023-05-14,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1605,0.49341188640147,0.250467709053956,PA,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1606,0.797971133817097,0.57134036731015,PA,2023-05-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1607,0.751529797065161,0.2137129375443595,PA,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1608,2.70860821433357,0.60600499282277,PA,2023-05-18,1,0,1,1,0,0,0,1,1,1,0,0,0,0
1609,1.36959186592276,0.416691105156047,PA,2023-05-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1610,NA,NA,PA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,0.782159289293499,0.3852716953053065,PA,2023-05-21,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1612,1.52787832875107,0.504574345876045,PA,2023-05-22,0,1,1,1,1,0,0,0,1,1,1,0,0,0
1613,1.39392261903916,0.2454814781567555,PA,2023-05-23,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1614,0.671738897911606,0.481366828898542,PA,2023-05-24,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1615,NA,NA,PA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,1.24798256414162,0.58550985925478,PA,2023-05-26,0,1,1,1,1,1,0,0,0,1,1,1,1,1
1617,0.235855721274547,0.164753336148359,PA,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1618,0.244853711632237,0.1727398248507215,PA,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619,0.67926111508395,0.180957778542039,PA,2023-05-29,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1620,0.944432436033688,0.666628379907775,PA,2023-05-30,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1621,0.71893443012479,0.198063419304487,PA,2023-05-31,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1622,1.68309673075739,0.397912256145571,PA,2023-06-01,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1623,0.923122985979138,0.4375062326961515,PA,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1624,0.768319920138732,0.393895300772583,PA,2023-06-03,1,1,1,1,0,1,1,1,0,1,0,1,1,1
1625,0.332061572783385,0.234731185054564,PA,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1626,0.866647847628864,0.2443538284268545,PA,2023-06-05,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1627,0.62321400615955,0.445026841299021,PA,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1628,0.368369554381315,0.2640669831018375,PA,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1629,0.621081485242651,0.4400351655088355,PA,2023-06-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1630,2.00798315137084,0.4175207282966025,PA,2023-06-09,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1631,0.396668719126822,0.2983605327958395,PA,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1632,NA,NA,PA,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,0.724019909522145,0.387482767600753,PA,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1634,1.07630729684137,0.3260071710408845,PA,2023-06-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1635,0.571813786849875,0.3500418527479095,PA,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1636,0.489668376965746,0.347214330891622,PA,2023-06-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1637,0.607880989577647,0.433495958295231,PA,2023-06-16,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1638,NA,NA,PA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,NA,NA,PR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.084774395499223,0.0585678014838815,PR,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1641,2.07564099725337,0.75094062880466,PR,2023-05-09,0,1,1,1,1,1,0,0,1,1,0,1,1,0
1642,NA,NA,PR,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,1.64156425172504,0.559767315035965,PR,2023-05-17,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1650,NA,NA,PR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.204462513647962,0.1422281682679465,PR,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1657,NA,NA,PR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
