"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI","X24A_95_CI"
"1381",1.35667678501224,0.808774640146419,"NM",2024-08-05,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"1382",1.16685719848498,0.78383375693445,"NM",2024-08-06,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"1383",1.82041947415615,0.920223602939877,"NM",2024-08-07,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"1384",2.8700788820609,0.89101214054436,"NM",2024-08-08,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"1385",1.63880638880274,0.962610364571909,"NM",2024-08-09,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1386",3.34745087758257,0.969258833526956,"NM",2024-08-10,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"1387",0.931815398957049,0.672937885825941,"NV",2024-06-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1388",1.12529199294795,0.798733114182244,"NV",2024-07-01,1,0,1,1,1,1,1,1,0,1,0,0,1,0
"1389",0.469238280339517,0.659436984963829,"NV",2024-07-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1390",0.853907416374556,0.841215407968058,"NV",2024-07-03,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"1391",0.492129971436974,0.68361863363237,"NV",2024-07-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1392",0.81844707114728,0.768387050849081,"NV",2024-07-05,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"1393",NA,NA,"NV",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,"NV",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",0.802663741653175,0.8369395928337,"NV",2024-07-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"1396",0.767248445357187,0.799793138769988,"NV",2024-07-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1397",NA,NA,"NV",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,"NV",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",0.841271044022259,1.19208212811703,"NV",2024-07-12,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"1400",NA,NA,"NV",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,"NV",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",0.873698899045974,0.798033702104237,"NV",2024-07-15,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"1403",1.32337518241943,0.83964827101858,"NV",2024-07-16,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"1404",0.495680651598624,0.678006098234834,"NV",2024-07-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"1405",0.682082506997481,0.763678119597335,"NV",2024-07-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1406",NA,NA,"NV",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,NA,"NV",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",NA,NA,"NV",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",0.626888401916176,0.897409871345211,"NV",2024-07-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1410",0.66324624938671,0.785874272821387,"NV",2024-07-23,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"1411",1.78963629551811,0.811479349691332,"NV",2024-07-24,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"1412",2.09433448093839,0.796133086383275,"NV",2024-07-25,0,1,1,1,0,1,0,0,0,1,0,0,1,0
"1413",1.05453452175343,0.812772768529201,"NV",2024-07-26,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"1414",0.814030083221383,0.859968011120133,"NV",2024-07-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"1415",0.814396839388039,0.864599341278364,"NV",2024-07-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1416",0.560546650576457,0.683880298503816,"NV",2024-07-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1417",2.12024837815606,0.903361723886105,"NV",2024-07-30,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1418",1.13877603098958,0.799371389993918,"NV",2024-07-31,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1419",1.44937722501865,0.818224650802365,"NV",2024-08-01,0,0,1,1,1,1,1,1,0,1,0,1,1,0
"1420",1.33035298221942,0.765236894694769,"NV",2024-08-02,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"1421",1.31831789409619,0.844898815759185,"NV",2024-08-03,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1422",1.01692264655286,0.892115744813281,"NV",2024-08-04,1,1,1,0,1,1,1,0,0,1,1,0,1,0
"1423",2.35069434862041,0.840768483910746,"NV",2024-08-05,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"1424",0.403626860294927,0.562097893841264,"NV",2024-08-06,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1425",0.974449070526511,0.984548932443254,"NV",2024-08-07,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"1426",1.05526794901913,0.934057798735675,"NV",2024-08-08,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"1427",1.14718143601255,0.934022252001031,"NV",2024-08-09,1,1,1,0,1,1,1,1,0,1,0,0,1,1
"1428",NA,NA,"NV",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",6.4826247477068,0.778442216864386,"NY",2024-06-30,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"1430",15.0078612648493,0.749667284490385,"NY",2024-07-01,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"1431",14.050926780969,0.756608115466936,"NY",2024-07-02,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"1432",11.45518529587,0.778594391433504,"NY",2024-07-03,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1433",5.19464700392681,0.775070416830216,"NY",2024-07-04,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1434",11.5948729416393,0.77613479232377,"NY",2024-07-05,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"1435",6.36506422333175,0.801290239909816,"NY",2024-07-06,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"1436",11.548903873356,0.776553719116658,"NY",2024-07-07,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"1437",23.1187738910175,0.790937319418939,"NY",2024-07-08,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1438",21.6871311866118,0.791291861443382,"NY",2024-07-09,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"1439",12.6599417655364,0.805388543768143,"NY",2024-07-10,0,0,1,1,1,0,0,0,0,1,0,1,0,0
"1440",7.11776812548319,0.795198961175391,"NY",2024-07-11,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"1441",5.05523088992024,0.794400695175828,"NY",2024-07-12,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1442",8.64229207026382,0.810409906607457,"NY",2024-07-13,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"1443",6.77938871195658,0.79484990230643,"NY",2024-07-14,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1444",13.7973442443437,0.818168401832579,"NY",2024-07-15,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"1445",7.21887486301866,0.818886879515277,"NY",2024-07-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1446",16.345293046706,0.823381843125828,"NY",2024-07-17,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"1447",28.9465320503165,0.83111784667132,"NY",2024-07-18,0,0,1,1,1,1,0,0,0,0,0,0,1,0
"1448",3.01394744562053,0.808131393217801,"NY",2024-07-19,0,1,1,1,0,1,1,0,0,0,1,0,1,0
"1449",14.2734395027869,0.848313236239433,"NY",2024-07-20,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"1450",10.4007864995264,0.836690517434179,"NY",2024-07-21,1,0,1,1,0,0,0,0,0,1,1,0,0,0
"1451",18.2713166403148,0.845978865273501,"NY",2024-07-22,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"1452",33.6544114908459,0.856787692660063,"NY",2024-07-23,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"1453",28.1052745036973,0.834928838136349,"NY",2024-07-24,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1454",22.3677466894997,0.838599597117701,"NY",2024-07-25,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"1455",25.2443741960709,0.874833062859574,"NY",2024-07-26,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"1456",14.1351559595891,0.848185934684951,"NY",2024-07-27,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1457",16.3092713473417,0.857761498918558,"NY",2024-07-28,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"1458",24.7206993751347,0.890415989680948,"NY",2024-07-29,0,0,1,0,1,1,0,0,0,1,0,0,0,0
"1459",21.106831689745,0.863401820138433,"NY",2024-07-30,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1460",29.977684604921,0.861352900158034,"NY",2024-07-31,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"1461",33.9276037397339,0.893408486245459,"NY",2024-08-01,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"1462",20.1198867057945,0.897133254196877,"NY",2024-08-02,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1463",9.21709447020758,0.860420341705842,"NY",2024-08-03,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1464",10.9518365450445,0.870616895618387,"NY",2024-08-04,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"1465",26.4825968263914,0.883708180053757,"NY",2024-08-05,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"1466",22.2504618167111,0.863374710264937,"NY",2024-08-06,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"1467",38.2882276895273,0.926370935455669,"NY",2024-08-07,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1468",20.0873138359335,0.870833331903317,"NY",2024-08-08,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"1469",16.3560091370578,0.88923256768657,"NY",2024-08-09,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"1470",5.63761255999439,0.821335065688753,"NY",2024-08-10,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1471",NA,NA,"OH",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",0.969944997985392,0.683183376717426,"OH",2024-07-01,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"1473",0.706064961444706,0.779716828749439,"OH",2024-07-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1474",NA,NA,"OH",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",0.711611744378925,1.00798257976375,"OH",2024-07-04,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"1476",NA,NA,"OH",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",NA,NA,"OH",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",NA,NA,"OH",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",1.84957704234232,0.731984302027636,"OH",2024-07-08,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"1480",0.526785897049897,0.761540390920529,"OH",2024-07-09,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1481",0.511545256902332,0.700793796621685,"OH",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"1482",0.502611217281063,0.696426462508579,"OH",2024-07-11,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1483",NA,NA,"OH",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",NA,NA,"OH",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",0.485515440068707,0.685501799589478,"OH",2024-07-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1486",0.736743966339639,0.789967170954262,"OH",2024-07-15,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"1487",0.69977176649739,0.772498860870097,"OH",2024-07-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1488",0.802923457433657,0.845535674280992,"OH",2024-07-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1489",NA,NA,"OH",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",NA,NA,"OH",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",NA,NA,"OH",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",NA,NA,"OH",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",0.675914589379114,0.766152740739411,"OH",2024-07-22,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"1494",0.590826083355859,0.830901315020738,"OH",2024-07-23,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"1495",0.609891308516349,0.857862733422016,"OH",2024-07-24,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1496",0.658902350299744,0.931646952249938,"OH",2024-07-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1497",NA,NA,"OH",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",NA,NA,"OH",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",0.609757297625645,0.868728681306499,"OH",2024-07-28,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1500",2.02979033409986,0.790038309674846,"OH",2024-07-29,1,0,1,0,1,1,1,0,0,1,0,0,1,0
"1501",0.607288971691006,0.863946526090267,"OH",2024-07-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1502",0.997604777832293,0.759479392064678,"OH",2024-07-31,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"1503",1.01567348273555,0.76821735383364,"OH",2024-08-01,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"1504",1.45699063890138,0.921672579089958,"OH",2024-08-02,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"1505",0.776345874573932,0.819594215709716,"OH",2024-08-03,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1506",0.436130621574076,0.592057844137364,"OH",2024-08-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1507",1.35266462679693,0.869539661793326,"OH",2024-08-05,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"1508",2.25821415907319,0.939371131956458,"OH",2024-08-06,1,1,1,1,1,1,0,1,0,1,1,0,1,0
"1509",0.78304621539155,0.811646725389379,"OH",2024-08-07,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1510",0.488795742912939,0.637232810690196,"OH",2024-08-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1511",0.375444709386439,0.517560632940347,"OH",2024-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1512",0.375023287887978,0.502883705045301,"OH",2024-08-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1513",NA,NA,"OK",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",0.533144286048148,0.748389185485766,"OK",2024-07-01,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1515",0.538448992084851,0.718657069564062,"OK",2024-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1516",NA,NA,"OK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",0.538215542755812,0.750957880471604,"OK",2024-07-04,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"1518",NA,NA,"OK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,"OK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",0.640850599817902,0.736165437804362,"OK",2024-07-07,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"1521",0.976745015344014,0.952466038924224,"OK",2024-07-08,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"1522",NA,NA,"OK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",1.140031470295,0.700793796621685,"OK",2024-07-10,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1524",NA,NA,"OK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",NA,NA,"OK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,"OK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",NA,NA,"OK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",0.559934186149344,0.784337064598474,"OK",2024-07-15,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"1529",NA,NA,"OK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",0.641363540463659,0.736150263016686,"OK",2024-07-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1531",NA,NA,"OK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",0.692244134412341,0.768865002936939,"OK",2024-07-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1533",NA,NA,"OK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",NA,NA,"OK",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",1.08744937265897,0.673656562409203,"OK",2024-07-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1536",0.474199030418819,0.674065085686081,"OK",2024-07-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1537",NA,NA,"OK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",NA,NA,"OK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",0.597273327414931,0.852830180485079,"OK",2024-07-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1540",NA,NA,"OK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",0.494642477399143,0.682777024502205,"OK",2024-07-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1542",0.618340032453126,0.877050713857813,"OK",2024-07-29,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1543",NA,NA,"OK",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",0.732881567192894,0.781485529451663,"OK",2024-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"1545",NA,NA,"OK",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,"OK",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",NA,NA,"OK",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",0.736774238146933,1.04313542612005,"OK",2024-08-04,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1549",0.795403721423846,0.823389981238275,"OK",2024-08-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1550",0.788535686157295,0.70086955908961,"OK",2024-08-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1551",0.78784069331615,0.848430695344735,"OK",2024-08-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1552",2.43026787643009,1.08708648514857,"OK",2024-08-08,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"1553",NA,NA,"OK",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",0.674670079232144,0.748767940452683,"OK",2024-08-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1555",NA,NA,"OR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",0.577459406914719,0.697878532295991,"OR",2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1557",0.530994441020636,0.747606839794832,"OR",2024-07-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"1558",0.549017148605144,0.720662308687244,"OR",2024-07-03,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"1559",0.65048230657639,0.919129892957057,"OR",2024-07-04,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"1560",0.840522800684089,0.825747452860814,"OR",2024-07-05,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1561",NA,NA,"OR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",0.639783329875966,0.736165437804362,"OR",2024-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1563",0.980900446324478,0.799631346134294,"OR",2024-07-08,1,1,1,1,0,1,1,0,1,1,0,0,1,0
"1564",0.815498079708291,0.85660845467751,"OR",2024-07-09,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"1565",1.78922169079184,0.825035320510322,"OR",2024-07-10,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"1566",0.627132412937237,0.73225623712569,"OR",2024-07-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1567",2.03810849086032,0.845908003932284,"OR",2024-07-12,1,0,1,1,1,0,0,0,1,1,1,1,0,1
"1568",0.797435516325445,0.815142999174002,"OR",2024-07-13,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"1569",1.34798384694114,0.791234777903619,"OR",2024-07-14,1,1,1,0,1,1,1,0,0,1,0,0,1,0
"1570",1.31684892968609,0.87153108393458,"OR",2024-07-15,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"1571",1.95871703262499,0.738223923121122,"OR",2024-07-16,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"1572",1.23037716957377,0.80354857155327,"OR",2024-07-17,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1573",0.682182609902957,0.757354335009916,"OR",2024-07-18,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"1574",1.0132912472153,0.891208258886631,"OR",2024-07-19,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"1575",0.472439112353846,0.674135491095682,"OR",2024-07-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1576",0.84697658673619,0.833629170023673,"OR",2024-07-21,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"1577",0.898756750975664,0.860058774631712,"OR",2024-07-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1578",0.723172445440461,0.791468356368747,"OR",2024-07-23,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"1579",1.90748806578945,0.85839945358499,"OR",2024-07-24,0,0,1,1,1,1,1,0,0,1,1,1,1,0
"1580",1.72774912465376,0.795188602668403,"OR",2024-07-25,1,0,1,1,1,0,1,1,0,1,0,0,0,0
"1581",0.805308258143893,0.855642597815412,"OR",2024-07-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1582",NA,NA,"OR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",0.718637100022439,0.782709665044383,"OR",2024-07-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1584",1.38189798695874,0.875302825396816,"OR",2024-07-29,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"1585",1.08626925044074,0.823249909164741,"OR",2024-07-30,1,1,1,0,1,1,1,0,1,1,0,0,1,1
"1586",1.16857619540579,0.759317722701755,"OR",2024-07-31,0,1,1,1,1,1,1,0,0,1,0,0,1,0
"1587",2.45985139392802,0.856113390362806,"OR",2024-08-01,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1588",1.78374351333324,0.702886740594754,"OR",2024-08-02,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1589",1.22011296618935,0.831025603774468,"OR",2024-08-03,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"1590",1.39342937047006,0.72828497279103,"OR",2024-08-04,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"1591",1.14969640243439,0.816564765333498,"OR",2024-08-05,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1592",2.54138921737171,0.746036484941842,"OR",2024-08-06,0,1,1,0,0,1,0,1,0,0,0,0,1,0
"1593",0.789986052701173,0.842628453464218,"OR",2024-08-07,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1594",2.04495656766112,0.992714916747126,"OR",2024-08-08,1,1,1,0,0,1,0,0,1,1,0,0,1,0
"1595",1.45830480079571,0.93062322010605,"OR",2024-08-09,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"1596",0.870466671067587,0.638655000054634,"OR",2024-08-10,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1597",0.898010073387255,0.847669864610445,"PA",2024-06-30,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"1598",1.57133851757137,0.851483055545685,"PA",2024-07-01,1,1,0,0,1,1,1,0,1,0,1,0,1,0
"1599",1.75996240294853,0.761623829061881,"PA",2024-07-02,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"1600",0.861076917705452,0.836387832962953,"PA",2024-07-03,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"1601",1.30567159677509,0.84879992188451,"PA",2024-07-04,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"1602",1.47306490635092,0.793691322207555,"PA",2024-07-05,1,1,0,1,1,1,0,0,0,0,1,0,1,0
"1603",0.698491734407324,0.779269550033428,"PA",2024-07-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1604",0.579159235948788,0.730745995432238,"PA",2024-07-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1605",5.36435168774088,0.737052251414885,"PA",2024-07-08,0,1,1,0,0,1,0,0,0,1,0,1,0,0
"1606",1.00876876721501,0.792484762994909,"PA",2024-07-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1607",1.34239777487702,0.790073853424647,"PA",2024-07-10,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"1608",1.25349021208502,0.830008671937228,"PA",2024-07-11,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"1609",1.79537714925968,0.798329283735296,"PA",2024-07-12,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1610",NA,NA,"PA",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",NA,NA,"PA",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
