...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1245,NA,NA,NE,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,0.0436297045474174,0.03087714554063675,NE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1253,NA,NA,NE,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,0.502517016379934,0.3536751250989825,NH,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1264,0.325402394763766,0.233868942784763,NH,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1265,0.839488314559034,0.597905566990435,NH,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1266,NA,NA,NH,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.897079384617509,0.257541241442837,NH,2023-12-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1270,NA,NA,NH,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,1.01041728643796,0.4933090227832865,NH,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1274,NA,NA,NH,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.22094002497277,0.1558671043018975,NH,2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1277,0.204575565876555,0.143481077254047,NH,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,0.901868313054869,0.637646502967155,NH,2023-12-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1279,0.17697013128748,0.1207138708785385,NH,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1280,0.944633919057657,0.67098342463775,NH,2023-12-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1281,0.148440140441322,0.100719254961251,NH,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1282,0.137410604019739,0.0917685986067255,NH,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1283,NA,NA,NH,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,0.379354303246053,0.2375915183003745,NH,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1286,1.04856738706399,0.742714854905585,NH,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1287,0.260874604334927,0.0569289291214855,NH,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1288,0.874919356438743,0.62732610754916,NH,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1289,0.0656254913246848,0.04714822988597855,NH,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1290,NA,NA,NH,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,0.05600179632404,0.03936688140345535,NH,2024-01-02,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1292,NA,NA,NH,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,0.0405955659212711,0.03087714554063675,NH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1295,NA,NA,NH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.0340745423392742,0.0255073609575547,NH,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1298,0.0314150995965692,0.0242958889802626,NH,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.3979391381523,0.396377701835932,NJ,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
1304,7.79454824850142,0.3602316951126555,NJ,2023-12-04,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
1305,3.22699133868232,0.38132277753239,NJ,2023-12-05,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
1306,5.6758699213178,0.3928511415109415,NJ,2023-12-06,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1307,3.1916603231092,0.4051092862358905,NJ,2023-12-07,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1308,1.54597032118786,0.3428719895619065,NJ,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1309,0.737886727655608,0.3866961929804735,NJ,2023-12-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1310,0.873583738211849,0.3584227718073195,NJ,2023-12-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1311,3.24653735548184,0.3974316055452185,NJ,2023-12-11,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0
1312,1.24583770389414,0.3322373324787495,NJ,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1313,6.48520204296306,0.31348737815411,NJ,2023-12-13,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
1314,5.41968151935228,0.30343524367221,NJ,2023-12-14,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1315,1.80329067681511,0.333010334845636,NJ,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0
1316,1.84809703321723,0.2892134165851915,NJ,2023-12-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
1317,1.35433754322802,0.2236007400063645,NJ,2023-12-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
1318,3.2768000344124,0.3000821927427525,NJ,2023-12-18,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
1319,5.36269851188116,0.2136882915210145,NJ,2023-12-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
1320,4.57358618194989,0.256212132451684,NJ,2023-12-20,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
1321,1.97488140947361,0.272285768757861,NJ,2023-12-21,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
1322,2.15425684869481,0.2639976832513005,NJ,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1323,1.88042516042525,0.27230736833544,NJ,2023-12-23,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0
1324,1.90430954736924,0.3015855568660675,NJ,2023-12-24,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
1325,1.20715200767674,0.304092334970339,NJ,2023-12-25,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
1326,6.45127576793387,0.2141028896247685,NJ,2023-12-26,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1327,2.94826597945134,0.24541034001718,NJ,2023-12-27,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1328,3.20462447969127,0.2439265446712005,NJ,2023-12-28,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
1329,3.71686210279731,0.209260160153177,NJ,2023-12-29,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1330,2.95857118226374,0.17741470316959,NJ,2023-12-30,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
1331,2.50192647909346,0.0471482298859786,NJ,2023-12-31,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0
1332,3.61851094319617,0.117304010674801,NJ,2024-01-01,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
1333,3.9904878973213598,0.186839072455475,NJ,2024-01-02,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
1334,4.60390195741571,0.157471923288082,NJ,2024-01-03,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
1335,4.22032917729928,0.170275438023167,NJ,2024-01-04,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1336,1.97901735373357,0.1003025222520085,NJ,2024-01-05,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0
1337,1.38898071226165,0.1595848895643815,NJ,2024-01-06,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1338,0.913230269200808,0.086251556066005,NJ,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1339,6.43968122471363,0.109915628344112,NJ,2024-01-08,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
1340,3.58919497466056,0.098578547366155,NJ,2024-01-09,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1
1341,3.49395336648957,0.087965412541756,NJ,2024-01-10,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
1342,4.01432533325073,0.1209143116678225,NJ,2024-01-11,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1343,1.19532027101262,0.084055368632106,NJ,2024-01-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
1344,2.09371240803095,0.1272306440036765,NJ,2024-01-13,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
1345,1.1686732213625,0.56505919333948,NM,2023-12-03,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
1346,0.316824609690244,0.215937249477726,NM,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1347,0.820065265073753,0.577006130138155,NM,2023-12-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1348,2.77713033132309,0.425016804889633,NM,2023-12-06,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0
1349,2.6829317813462,0.367385162222136,NM,2023-12-07,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1350,2.19781919711065,0.371534639360621,NM,2023-12-08,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
1351,2.26611722748352,0.447380806483155,NM,2023-12-09,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
1352,4.47165003620498,0.501491875639575,NM,2023-12-10,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1353,2.43537092656656,0.50690247308997,NM,2023-12-11,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
1354,1.19013484160526,0.49117637591634,NM,2023-12-12,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
1355,0.90626349873896,0.456501374076046,NM,2023-12-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1356,0.305871638680968,0.211297197429682,NM,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1357,2.55526802566872,0.408743388444084,NM,2023-12-15,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
1358,2.85253967487218,0.516888556044955,NM,2023-12-16,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1359,2.09645413763048,0.5617486032541,NM,2023-12-17,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
1360,1.17392209979106,0.3998456455243225,NM,2023-12-18,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1361,NA,NA,NM,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,0.787770941235578,0.391416891686987,NM,2023-12-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1363,1.38002697376187,0.4616229255742215,NM,2023-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1364,NA,NA,NM,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,NA,NA,NM,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,0.732947418552123,0.518837260056825,NM,2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1367,NA,NA,NM,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,2.41802883775126,0.718922482968565,NM,2023-12-26,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
1369,1.01495758351395,0.72199962164033,NM,2023-12-27,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1370,NA,NA,NM,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,NA,NA,NM,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,NA,NA,NM,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,NA,NA,NM,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,NA,NA,NM,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,0.0568432392505243,0.03936688140345535,NM,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1376,NA,NA,NM,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,NA,NA,NM,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,NA,NA,NM,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,NA,NA,NM,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,NA,NA,NM,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,NA,NA,NM,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,NA,NA,NM,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,NA,NA,NM,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,NA,NA,NM,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,1.50355134584677,0.3988325141736785,NV,2023-12-03,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
1388,3.12680191488342,0.327735717733309,NV,2023-12-04,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
1389,1.27818781310821,0.368177752055284,NV,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
1390,1.74302606173648,0.3378286314308275,NV,2023-12-06,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
1391,0.459698858211698,0.321811683024428,NV,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1392,0.952396468772883,0.3939744012920335,NV,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
1393,0.910750296805294,0.266658388455915,NV,2023-12-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
1394,0.613383348179135,0.277292842626872,NV,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1395,0.620973973632091,0.275038189910897,NV,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1396,1.04372633216895,0.356101474943607,NV,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1397,1.05657245827341,0.329030834687435,NV,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
1398,1.24314882674408,0.2672222473126925,NV,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1399,3.57622632136419,0.327898740336568,NV,2023-12-15,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
1400,1.93346369323553,0.2093232435408205,NV,2023-12-16,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
1401,0.254735726882835,0.168884385446671,NV,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1402,0.980773217313469,0.3636215924278365,NV,2023-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
1403,0.573692043960508,0.2136207063638965,NV,2023-12-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1404,4.3950036711361,0.173207307608253,NV,2023-12-20,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
1405,2.18614855061144,0.189570975975703,NV,2023-12-21,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0
1406,2.27497685960578,0.147397603451842,NV,2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
1407,1.74545348576329,0.3726337136122185,NV,2023-12-23,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
1408,0.572364902361067,0.1771823308967455,NV,2023-12-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1409,0.370374184494878,0.234922898065419,NV,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1410,1.25747521406198,0.1888290799670995,NV,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
1411,0.550618562304703,0.068969194468512,NV,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1412,1.96387589755535,0.2782861837172715,NV,2023-12-28,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
1413,1.76584742632037,0.125989691592394,NV,2023-12-29,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
1414,NA,NA,NV,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NV,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,0.939310536412862,0.67447454939869,NV,2024-01-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1418,0.695746476892199,0.03614391360446455,NV,2024-01-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1419,0.986174612304883,0.207746603065334,NV,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
1420,0.748820442307253,0.37295900959268,NV,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1421,1.27543421138199,0.398250460620108,NV,2024-01-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
1422,0.838001378333962,0.0269935454407338,NV,2024-01-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1423,0.802887364693498,0.192280555222321,NV,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1424,NA,NA,NV,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,0.614917077670863,0.1059168171599445,NV,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1426,0.843645529528685,0.02262438493288185,NV,2024-01-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
1427,0.746133440123137,0.091165002552508,NV,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.0926737510946968,0.02185725945621225,NV,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1429,7.74230370094938,0.4084445009568155,NY,2023-12-03,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1430,33.339827342615,0.3820610334090275,NY,2023-12-04,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1431,26.7445105801755,0.371398242825926,NY,2023-12-05,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1432,16.6233537362085,0.375859874559697,NY,2023-12-06,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1433,14.0213482037531,0.369305651689069,NY,2023-12-07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
