...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI,X24A_95_CI
1545,NA,NA,OK,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,0.759148298663549,0.52388822062378,OK,2024-05-31,1,0,1,1,1,1,1,0,1,1,1,0
1547,NA,NA,OK,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,NA,NA,OK,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,NA,NA,OK,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,NA,NA,OK,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,NA,NA,OK,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,NA,NA,OK,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,0.339314890341034,0.217090299673985,OK,2024-06-07,1,1,1,1,1,1,0,1,1,0,1,1
1554,NA,NA,OK,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,1.02433855706067,0.726768522465935,OR,2024-04-28,1,0,1,1,1,1,1,0,1,1,1,0
1556,NA,NA,OR,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,0.380426549962905,0.2962014962686485,OR,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.136859527438536,0.096237805170878,OR,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
1559,1.56467292793644,0.714361803717925,OR,2024-05-02,1,0,1,1,0,0,1,0,1,1,0,0
1560,NA,NA,OR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,0.170123400192226,0.1200538821446995,OR,2024-05-04,1,1,1,1,1,1,1,0,1,1,1,0
1562,NA,NA,OR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,0.926521096020594,0.657416670859275,OR,2024-05-06,1,0,1,1,1,1,0,0,1,1,1,1
1564,1.34543639332937,0.501391691540185,OR,2024-05-07,1,0,1,1,0,1,0,0,1,1,0,0
1565,0.232228037226319,0.15757155372855,OR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
1566,NA,NA,OR,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,NA,NA,OR,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,1.66928964596211,0.1897101224676595,OR,2024-05-11,0,1,1,1,1,0,1,1,1,1,1,1
1569,NA,NA,OR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,0.855019589658914,0.60403580533635,OR,2024-05-13,1,0,1,1,1,1,1,0,1,0,1,1
1571,NA,NA,OR,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1572,0.979268421764373,0.2972289681194175,OR,2024-05-15,0,1,1,1,1,1,1,1,1,1,1,1
1573,0.35762827711268,0.2492266999793845,OR,2024-05-16,1,1,1,1,1,1,0,1,1,1,1,0
1574,0.393411514767759,0.261754150205176,OR,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
1575,NA,NA,OR,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,NA,NA,OR,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,0.802416063574307,0.56289511419047,OR,2024-05-20,1,0,1,1,1,1,1,0,1,1,1,0
1578,0.877757991823851,0.4354312090602005,OR,2024-05-21,1,0,1,1,1,1,1,0,0,0,1,0
1579,NA,NA,OR,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,NA,NA,OR,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,NA,NA,OR,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,0.402531792677807,0.292963933490189,OR,2024-05-25,1,1,1,1,1,1,0,1,1,0,1,0
1583,NA,NA,OR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1584,0.444559813011955,0.3015998684661285,OR,2024-05-27,1,1,1,1,1,1,0,1,1,0,1,1
1585,0.459833725112581,0.3062285028497615,OR,2024-05-28,1,1,1,1,1,1,0,1,1,1,1,0
1586,1.30685141902983,0.411402325810654,OR,2024-05-29,1,1,1,1,1,0,0,0,1,1,1,0
1587,0.614211080234296,0.422804480236764,OR,2024-05-30,1,1,1,1,1,0,1,1,1,1,1,1
1588,NA,NA,OR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,NA,NA,OR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,NA,NA,OR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,NA,NA,OR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,1.44970420453056,0.475283893815636,OR,2024-06-04,1,1,1,1,1,0,0,1,0,1,1,0
1593,0.695699833479642,0.48480806311672,OR,2024-06-05,1,1,1,1,1,0,1,1,1,1,1,1
1594,1.07388161397517,0.467878490108593,OR,2024-06-06,0,1,1,1,1,1,1,0,0,1,1,1
1595,1.6864152680954,0.50600795410176,OR,2024-06-07,0,1,1,1,1,0,0,0,1,0,1,0
1596,NA,NA,OR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,NA,NA,PA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,0.12305896682276,0.082424143912313,PA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
1599,0.728906392021164,0.295963319742152,PA,2024-04-30,1,0,1,1,1,1,0,0,1,1,1,0
1600,0.722280616025185,0.096237805170878,PA,2024-05-01,1,1,1,1,1,1,1,1,0,1,1,0
1601,0.290633856476508,0.226701891655728,PA,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,0
1602,0.636943898572094,0.4573552801155855,PA,2024-05-03,1,1,1,1,1,1,0,1,1,1,1,0
1603,0.170183080006285,0.1200538821446995,PA,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
1604,NA,NA,PA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,0.312649076731192,0.229554688368509,PA,2024-05-06,1,1,1,1,1,1,0,1,1,1,1,0
1606,0.314333172930334,0.231136359742282,PA,2024-05-07,1,1,1,1,1,1,0,1,1,1,1,0
1607,0.699838434783514,0.33740168538469,PA,2024-05-08,1,1,1,0,1,1,0,1,1,0,1,1
1608,0.526340193313828,0.370341668433003,PA,2024-05-09,1,1,1,1,1,1,0,1,1,1,1,0
1609,NA,NA,PA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,NA,NA,PA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,0.2918557216357,0.201089661284287,PA,2024-05-12,1,1,1,1,1,1,0,1,1,1,1,0
1612,1.81693074285771,0.212761227181156,PA,2024-05-13,0,1,1,1,1,0,0,1,1,1,1,0
1613,0.329421179503912,0.2246958642099325,PA,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
1614,0.844977119346591,0.2368621876193925,PA,2024-05-15,1,1,1,1,1,0,0,1,0,1,1,0
1615,0.949014678444989,0.2869181307030765,PA,2024-05-16,0,1,1,1,1,1,0,0,1,1,1,0
1616,NA,NA,PA,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,NA,NA,PA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,NA,NA,PA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,1.63501352637291,0.360976156536468,PA,2024-05-20,0,1,1,1,1,0,0,1,1,1,1,0
1620,1.11884128223661,0.54679541842853,PA,2024-05-21,1,0,1,0,1,1,0,0,1,0,1,0
1621,1.78132997603904,0.4114177386302695,PA,2024-05-22,0,1,1,1,1,0,0,1,1,1,1,0
1622,0.813066974506442,0.428289986315015,PA,2024-05-23,1,1,1,1,1,1,0,1,1,1,1,0
1623,NA,NA,PA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,NA,NA,PA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,NA,NA,PA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,0.767806495914445,0.53480633992056,PA,2024-05-27,1,0,1,1,1,1,1,1,1,1,1,1
1627,0.809558439760483,0.406756976599756,PA,2024-05-28,1,1,0,1,1,1,0,0,0,1,1,0
1628,0.599228053218837,0.411402325810654,PA,2024-05-29,1,1,1,1,1,0,1,0,1,1,1,0
1629,0.768882415458264,0.526303412723985,PA,2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1
1630,0.769997024572658,0.3887216003543355,PA,2024-05-31,1,1,1,1,1,1,0,0,1,0,1,0
1631,1.37710894865877,0.4447395117793635,PA,2024-06-01,1,1,1,1,1,0,0,1,1,0,1,0
1632,NA,NA,PA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,NA,NA,PA,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1634,NA,NA,PA,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,0.8596956959719,0.40387699788296,PA,2024-06-05,1,1,1,1,1,1,0,0,1,1,1,0
1636,0.327702457509326,0.2143768306869555,PA,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1
1637,0.717249959143656,0.50286114570122,PA,2024-06-07,1,1,1,1,1,0,0,1,1,1,1,0
1638,0.751923463406583,0.511365521133155,PA,2024-06-08,1,0,1,1,1,1,0,0,1,1,1,1
1639,NA,NA,PR,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.393658779151064,0.3005368455492725,PR,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
1641,0.670235976855182,0.089127810561811,PR,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
1642,1.72353374128572,0.096237805170878,PR,2024-05-01,0,1,1,1,1,0,0,1,1,1,1,0
1643,0.665842278800312,0.2881727814363285,PR,2024-05-02,1,1,1,1,1,1,0,1,0,1,1,1
1644,NA,NA,PR,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,1.06627411074989,0.18378090007772,PR,2024-05-06,1,1,1,1,1,0,1,1,1,1,1,1
1648,1.24550215382267,0.3982233265172685,PR,2024-05-07,0,1,1,1,1,0,0,1,1,1,1,0
1649,0.616776378442676,0.15757155372855,PR,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
1650,1.1877933427645,0.2842655271898125,PR,2024-05-09,0,0,1,1,1,1,1,0,1,1,1,0
1651,1.35631544865289,0.306962816434573,PR,2024-05-10,0,1,1,1,0,1,0,1,1,0,0,0
1652,0.281839327807902,0.1897101224676595,PR,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
1653,NA,NA,PR,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,1.7527696183627,0.2448037051378485,PR,2024-05-13,1,1,1,1,1,0,0,0,1,1,1,0
1655,0.754885648670792,0.2664083224771595,PR,2024-05-14,1,1,1,1,1,1,0,0,1,0,1,0
1656,0.828600904884986,0.2368621876193925,PR,2024-05-15,1,1,1,1,1,0,0,1,1,1,1,0
1657,2.75890018935017,0.34509397348051,PR,2024-05-16,0,0,1,1,1,0,0,0,0,1,1,1
1658,1.50709040004769,0.261754150205176,PR,2024-05-17,0,1,1,1,1,0,1,1,1,0,1,0
1659,1.54633926760323,0.27440792828589,PR,2024-05-18,0,1,1,1,1,0,1,0,1,1,1,0
1660,0.418082965333839,0.287150487367647,PR,2024-05-19,1,1,1,1,1,1,0,1,1,1,1,0
1661,4.38872367045211,0.2945997340736255,PR,2024-05-20,0,1,1,1,1,0,0,1,1,1,1,0
1662,1.04997247344158,0.3127497266076405,PR,2024-05-21,1,1,1,1,1,0,1,1,1,0,1,0
1663,0.751034774669345,0.2964118029898375,PR,2024-05-22,1,1,1,1,1,0,0,1,1,1,1,0
1664,0.983704143426217,0.3329531790170035,PR,2024-05-23,1,1,1,1,1,1,0,1,1,0,1,0
1665,1.8368179546912,0.2271189881187685,PR,2024-05-24,0,1,1,1,1,1,0,1,0,1,1,0
1666,0.400186147315228,0.292963933490189,PR,2024-05-25,1,1,1,1,1,1,1,1,0,1,1,0
1667,NA,NA,PR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.565412212883898,0.387820960073383,PR,2024-05-27,1,1,1,1,1,0,0,1,1,1,1,0
1669,2.28319348184797,0.3381317725035115,PR,2024-05-28,1,1,1,0,1,0,1,0,0,0,1,0
1670,3.09932131161764,0.3640806303485045,PR,2024-05-29,1,1,1,0,1,0,0,0,1,0,1,0
1671,7.42120525938857,0.2988149325818985,PR,2024-05-30,0,0,0,0,1,1,0,0,0,0,1,0
1672,1.20868743042492,0.298581547531126,PR,2024-05-31,1,1,1,1,1,1,0,1,0,0,1,0
1673,1.61877867708285,0.354290659404356,PR,2024-06-01,1,1,1,0,1,0,0,0,0,0,1,0
1674,NA,NA,PR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,1.35986295567726,0.3838362100572285,PR,2024-06-03,1,0,1,1,1,1,0,0,0,0,1,0
1676,NA,NA,PR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,0.358225032608309,0.082424143912313,RI,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
1683,NA,NA,RI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,1.01044740190917,0.714298014241955,RI,2024-05-01,1,1,1,0,1,1,1,1,1,0,1,0
1685,NA,NA,RI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,0.987537269470634,0.69611227198137,RI,2024-05-03,1,1,1,0,1,1,1,1,1,0,1,0
1687,NA,NA,RI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,RI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,RI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,0.884680413968827,0.625617497390005,RI,2024-05-10,1,0,1,1,1,1,0,0,1,1,1,1
1694,NA,NA,RI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,0.409642726670759,0.2972289681194175,RI,2024-05-15,1,1,1,1,1,1,0,1,1,1,1,0
1699,NA,NA,RI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,0.402166529091775,0.27440792828589,RI,2024-05-18,1,1,1,1,1,1,1,0,1,1,1,0
1702,NA,NA,RI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.462636278691611,0.3127497266076405,RI,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1
1705,1.08552981270115,0.325530622770471,RI,2024-05-22,1,1,1,1,1,0,1,1,0,1,1,0
1706,NA,NA,RI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,0.789803555477423,0.545343847229645,RI,2024-05-24,1,0,1,1,1,1,1,0,1,0,1,1
1708,NA,NA,RI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,0.943692922642947,0.4657448511185115,RI,2024-05-28,1,0,1,1,1,1,1,0,1,1,1,0
1712,NA,NA,RI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,0.642184733614535,0.4447395117793635,RI,2024-06-01,1,1,1,1,1,0,0,1,1,1,1,0
1716,NA,NA,RI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.557270839997554,0.42289969159989,RI,2024-06-03,1,1,1,0,1,1,1,0,1,0,1,1
1718,NA,NA,RI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,0.980914821731053,0.260376625773929,RI,2024-06-05,0,1,1,1,1,1,0,0,1,1,1,0
1720,0.71622499371581,0.493999931010855,RI,2024-06-06,1,1,1,1,1,0,0,1,1,1,1,0
1721,NA,NA,RI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,0.742657196735415,0.511395646836985,RI,2024-06-08,1,1,1,1,1,0,0,1,1,1,1,0
1723,NA,NA,SC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,NA,NA,SC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,NA,NA,SC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1726,4.01057135143995,0.487906462154662,SC,2024-05-01,0,1,1,1,1,0,0,1,1,0,1,0
1727,NA,NA,SC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,NA,NA,SC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,NA,NA,SC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,5.20503113810156,0.4126498415316645,SC,2024-05-06,0,1,1,1,1,0,0,0,1,1,1,0
1732,NA,NA,SC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,NA,NA,SC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,NA,NA,SC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1735,NA,NA,SC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,NA,NA,SC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.956047669010709,0.678612437387245,SC,2024-05-13,1,1,1,1,0,1,0,1,1,1,0,1
1739,0.419044602282083,0.308120780744387,SC,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
1740,NA,NA,SC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,NA,NA,SC,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,NA,NA,SC,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,NA,NA,SC,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,SC,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,NA,NA,SC,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,0.790110651953928,0.553597126638885,SC,2024-05-22,1,0,1,1,1,1,1,0,1,1,1,0
1748,0.331098875180575,0.2323199361125145,SC,2024-05-23,1,1,1,1,1,1,0,1,1,1,1,0
1749,NA,NA,SC,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,SC,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,SC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,NA,NA,SC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,0.756851714837325,0.526303412723985,SC,2024-05-30,1,0,1,1,1,1,0,0,1,1,1,1
1756,NA,NA,SC,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,SC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,0.548543176562713,0.4140345862988055,SC,2024-06-04,1,1,1,0,1,1,1,1,1,0,1,0
1761,0.52610447221432,0.4051406874012595,SC,2024-06-05,1,1,1,1,1,1,0,1,1,0,1,1
1762,1.8453192803076,0.560205979530405,SC,2024-06-06,0,1,1,1,0,1,0,1,1,0,0,1
1763,NA,NA,SC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,0.107183924616133,0.0761187631299405,SD,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
1766,NA,NA,SD,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,1.35054059324028,0.615698662739255,SD,2024-05-01,1,1,1,1,0,0,1,1,1,1,0,0
1769,NA,NA,SD,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,0.163686225327814,0.111698417271235,SD,2024-05-03,1,1,1,1,1,1,0,1,1,1,1,0
1771,NA,NA,SD,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,0.311594720566889,0.212761227181156,SD,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
1781,NA,NA,SD,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,0.418551748852986,0.2972289681194175,SD,2024-05-15,1,1,1,1,1,1,0,1,1,1,1,0
1783,NA,NA,SD,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,0.793383835109099,0.57002993073809,SD,2024-05-17,1,1,1,0,1,1,1,1,1,0,1,0
1785,NA,NA,SD,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,0.436048229333052,0.2999437839744585,SD,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
1788,NA,NA,SD,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,0.918088635489031,0.652599441399885,SD,2024-05-22,1,1,1,1,0,1,0,1,1,1,0,1
1790,NA,NA,SD,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,0.570051752606397,0.387820960073383,SD,2024-05-27,1,1,1,1,1,0,1,1,1,1,1,1
1795,NA,NA,SD,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
