"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1363",1.46744949604458,0.524200056419488,"NM",2024-05-02,0,1,1,1,1,0,1,0,1,1,1,1,0,0
"1364",0.314447968173079,0.463402784435616,"NM",2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1365",1.64095020694833,0.906458581649568,"NM",2024-05-04,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"1366",0.278358632906605,0.527708113913683,"NM",2024-05-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1367",1.23508071458004,0.6056410703594,"NM",2024-05-06,0,0,1,1,1,1,1,1,0,1,1,1,1,0
"1368",0.272554421799598,0.416378825335126,"NM",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1369",0.293068551182481,0.442205033030679,"NM",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1370",1.29043796115724,0.787155931354413,"NM",2024-05-09,1,0,1,1,1,1,0,0,0,1,1,1,1,0
"1371",NA,NA,"NM",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372",NA,NA,"NM",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",0.958843822406376,0.722107539792491,"NM",2024-05-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1374",0.319331034843301,0.535026155602525,"NM",2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1375",2.16499245985364,0.60631743502261,"NM",2024-05-14,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1376",1.19977511796944,0.796003076291005,"NM",2024-05-15,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"1377",1.81564152630587,0.617853777257774,"NM",2024-05-16,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1378",1.71550945266863,0.689533915938527,"NM",2024-05-17,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"1379",0.490857999346633,0.716714564684977,"NM",2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1380",1.00702004513208,1.01586516875958,"NM",2024-05-19,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"1381",2.57974287973823,0.828126820269898,"NM",2024-05-20,0,1,1,1,1,1,0,1,1,0,0,1,1,0
"1382",0.959288051635474,0.659585245482134,"NM",2024-05-21,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1383",1.16082114608727,0.766026565781131,"NM",2024-05-22,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"1384",2.11547195484093,0.931351181798487,"NM",2024-05-23,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"1385",4.68472310308568,0.829807843814495,"NM",2024-05-24,0,1,1,1,1,1,0,1,1,1,0,1,1,0
"1386",2.07722560502476,0.889607715126422,"NM",2024-05-25,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1387",NA,NA,"NV",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",NA,NA,"NV",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",NA,NA,"NV",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",NA,NA,"NV",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",NA,NA,"NV",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",0.0653438507091814,0.1027705629457,"NV",2024-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1393",NA,NA,"NV",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",0.0780142708384411,0.122969096429483,"NV",2024-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1395",NA,NA,"NV",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",1.64543430820378,1.07921347203753,"NV",2024-04-23,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1397",NA,NA,"NV",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,"NV",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,"NV",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",0.128712030975561,0.204357522109747,"NV",2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1401",NA,NA,"NV",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",NA,NA,"NV",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",1.00073483771258,1.42581773672856,"NV",2024-04-30,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"1404",NA,NA,"NV",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",NA,NA,"NV",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",NA,NA,"NV",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,NA,"NV",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",NA,NA,"NV",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,"NV",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",NA,NA,"NV",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",NA,NA,"NV",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,"NV",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,"NV",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,"NV",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",0.82996290730066,1.15880443954276,"NV",2024-05-12,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1416",0.381088397189949,0.578384507197284,"NV",2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1417",NA,NA,"NV",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,"NV",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,"NV",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,"NV",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",NA,NA,"NV",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",NA,NA,"NV",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",0.53296380402691,0.76962576869071,"NV",2024-05-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1424",0.778773693889654,1.05173162598771,"NV",2024-05-21,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"1425",NA,NA,"NV",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,"NV",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",NA,NA,"NV",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,"NV",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",1.26869910117004,0.452101637020286,"NY",2024-04-14,0,1,1,1,1,1,1,0,1,1,1,0,1,0
"1430",0.713722482372705,0.280518019949554,"NY",2024-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1431",2.12401144484007,0.518331409233281,"NY",2024-04-16,1,0,1,1,1,1,0,0,0,1,1,0,1,0
"1432",1.11303884315443,0.449293225119028,"NY",2024-04-17,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"1433",1.81327587702361,0.266104472094131,"NY",2024-04-18,0,1,1,0,1,1,0,0,1,1,0,1,1,0
"1434",1.42770290181625,0.471331495464109,"NY",2024-04-19,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1435",0.822237273902875,0.401510607118307,"NY",2024-04-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1436",1.87151680348157,0.554351224963966,"NY",2024-04-21,1,1,1,1,0,1,0,0,1,1,1,0,1,0
"1437",5.46192071198238,0.726345885653358,"NY",2024-04-22,0,1,1,0,1,1,0,0,0,1,0,1,1,0
"1438",1.52496899139215,0.530072749935222,"NY",2024-04-23,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"1439",2.52659420365488,0.68200725726139,"NY",2024-04-24,1,1,0,0,1,1,0,0,0,0,0,1,1,0
"1440",1.50252873473733,0.52367658745325,"NY",2024-04-25,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"1441",1.8758903228112,0.564772503349829,"NY",2024-04-26,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"1442",0.799778108102649,0.507530888634141,"NY",2024-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"1443",0.81332525071879,0.546130095861772,"NY",2024-04-28,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"1444",1.76087438582825,0.598548003166787,"NY",2024-04-29,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"1445",1.95733402629074,0.559910506359834,"NY",2024-04-30,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"1446",4.4135745678866,0.431855834675809,"NY",2024-05-01,0,1,1,1,0,1,0,0,0,1,0,0,1,0
"1447",1.07742475153867,0.517979368154834,"NY",2024-05-02,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"1448",1.01584917518692,0.573002694711664,"NY",2024-05-03,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1449",2.30368901621132,0.34325512320392,"NY",2024-05-04,0,1,1,1,1,1,0,0,1,1,1,0,1,0
"1450",1.57299087993511,0.474083839658355,"NY",2024-05-05,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"1451",2.66071094712822,0.657226476551776,"NY",2024-05-06,0,1,1,0,1,1,1,0,0,0,0,1,1,0
"1452",1.64322050535871,0.540954564520153,"NY",2024-05-07,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"1453",2.82271988288309,0.656332716888817,"NY",2024-05-08,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"1454",2.41497207633768,0.663008284349114,"NY",2024-05-09,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"1455",5.4040412133018,0.601099710865535,"NY",2024-05-10,0,1,1,0,1,1,0,0,0,0,0,1,1,0
"1456",3.81596973144326,0.751356238624834,"NY",2024-05-11,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"1457",2.15054280667326,0.590854608269642,"NY",2024-05-12,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"1458",11.5634376481733,0.594194682519687,"NY",2024-05-13,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"1459",5.79902377260401,0.608560138084544,"NY",2024-05-14,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"1460",5.02451526298234,0.633406599300067,"NY",2024-05-15,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"1461",7.81841801549045,0.660167210261914,"NY",2024-05-16,0,1,0,1,1,1,0,0,0,0,0,1,1,0
"1462",7.79106749313652,0.757447699633747,"NY",2024-05-17,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"1463",4.752968867264,0.703017141387797,"NY",2024-05-18,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"1464",7.91018784782569,0.646717469169882,"NY",2024-05-19,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"1465",17.5641037293613,0.72105537444107,"NY",2024-05-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1466",14.2175294196528,0.832822849973958,"NY",2024-05-21,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"1467",9.84325501052517,0.846381960060084,"NY",2024-05-22,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1468",8.5640731058485,0.809110668721143,"NY",2024-05-23,0,1,0,1,1,1,0,0,0,0,0,1,1,0
"1469",8.32974863798101,0.77994016819882,"NY",2024-05-24,0,1,0,0,1,1,0,0,0,0,0,1,1,0
"1470",6.99064162398305,0.67440936321778,"NY",2024-05-25,1,1,0,1,1,1,0,1,0,0,0,1,1,0
"1471",NA,NA,"OH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",0.467405205276794,0.490061144392871,"OH",2024-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1473",0.0483447491411734,0.0779503576636228,"OH",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1474",0.177182760259949,0.0855476089871387,"OH",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1475",0.19567525744429,0.0938073716297362,"OH",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1476",0.203420470048556,0.1027705629457,"OH",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1477",0.308565387746485,0.378577401635626,"OH",2024-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1478",0.0718241732254968,0.122969096429483,"OH",2024-04-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1479",NA,NA,"OH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",NA,NA,"OH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",0.102456378385472,0.159521301833015,"OH",2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1482",0.77343635287055,1.01245044501341,"OH",2024-04-25,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1483",0.120722898148461,0.18844858324521,"OH",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1484",0.894456014073117,0.619973003295485,"OH",2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"1485",0.693227236624621,0.911673195802657,"OH",2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1486",0.436655301673982,0.239141723826105,"OH",2024-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1487",0.467428942561973,0.258026919152923,"OH",2024-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1488",0.185211291131489,0.277901089628469,"OH",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1489",NA,NA,"OH",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",0.564068500277236,0.320544819536868,"OH",2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1491",0.53995226755094,0.718420434423569,"OH",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1492",0.526407354312085,0.688580936679666,"OH",2024-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1493",NA,NA,"OH",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",NA,NA,"OH",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",NA,NA,"OH",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",0.318565860042957,0.468627727739955,"OH",2024-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1497",0.999789696173066,0.555631065359695,"OH",2024-05-10,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"1498",NA,NA,"OH",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",0.375084593928769,0.550540365647205,"OH",2024-05-12,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1500",NA,NA,"OH",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",0.335261867310054,0.539817920412583,"OH",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1502",0.37588134773325,0.456508997442042,"OH",2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1503",NA,NA,"OH",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",NA,NA,"OH",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",0.359685279088484,0.415457985780424,"OH",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1506",0.732527736591765,1.14244654644777,"OH",2024-05-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1507",NA,NA,"OH",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",NA,NA,"OH",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",NA,NA,"OH",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",NA,NA,"OH",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",0.622617872827144,0.867280617964451,"OH",2024-05-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1512",NA,NA,"OH",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",NA,NA,"OK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",NA,NA,"OK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",NA,NA,"OK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",NA,NA,"OK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",NA,NA,"OK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",NA,NA,"OK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,"OK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",NA,NA,"OK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",0.0841731567579968,0.134282852737362,"OK",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1522",NA,NA,"OK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",NA,NA,"OK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",NA,NA,"OK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",NA,NA,"OK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,"OK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",NA,NA,"OK",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",0.984966200929847,1.37007838944858,"OK",2024-04-29,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1529",NA,NA,"OK",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",0.180639138683879,0.277901089628469,"OK",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1531",NA,NA,"OK",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",NA,NA,"OK",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,"OK",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",NA,NA,"OK",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",0.507830174244023,0.659702452395986,"OK",2024-05-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1536",NA,NA,"OK",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",NA,NA,"OK",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",NA,NA,"OK",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",NA,NA,"OK",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",NA,NA,"OK",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,"OK",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",NA,NA,"OK",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",NA,NA,"OK",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",0.3874174695939,0.456508997442042,"OK",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1545",NA,NA,"OK",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,"OK",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",NA,NA,"OK",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",NA,NA,"OK",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",0.532790223456379,0.76962576869071,"OK",2024-05-20,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1550",0.548165694735509,0.795174270605151,"OK",2024-05-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1551",NA,NA,"OK",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",NA,NA,"OK",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",NA,NA,"OK",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",NA,NA,"OK",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",NA,NA,"OR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",NA,NA,"OR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",NA,NA,"OR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",0.0539702078464906,0.0855476089871387,"OR",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1559",0.192678249889648,0.0938073716297362,"OR",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1560",0.06974117807279,0.1027705629457,"OR",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1561",NA,NA,"OR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",NA,NA,"OR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",NA,NA,"OR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",0.0886778087886209,0.146455642751021,"OR",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1565",0.315543019532733,0.159521301833015,"OR",2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1566",0.104695615852721,0.1735102246415,"OR",2024-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1567",NA,NA,"OR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",NA,NA,"OR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",0.997441205042612,1.38821315532899,"OR",2024-04-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1570",NA,NA,"OR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",0.327073105366664,0.551656127994725,"OR",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1572",0.178174843267974,0.277901089628469,"OR",2024-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1573",1.49404443322717,1.35509215117666,"OR",2024-05-02,1,0,1,1,0,1,0,0,0,1,1,0,1,0
"1574",NA,NA,"OR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",0.219346630567198,0.34325512320392,"OR",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1576",NA,NA,"OR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",0.891651030188142,1.24887080998256,"OR",2024-05-06,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1578",1.28698993387961,0.998840337194797,"OR",2024-05-07,1,0,1,1,0,1,1,1,0,0,1,0,1,0
"1579",0.287515259791818,0.442205033030679,"OR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1580",NA,NA,"OR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",NA,NA,"OR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",1.92870700369841,0.5228953633179,"OR",2024-05-11,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"1583",NA,NA,"OR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",0.831994311944519,1.145295888929,"OR",2024-05-13,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1585",NA,NA,"OR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",0.913906525852938,0.456508997442042,"OR",2024-05-15,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1587",0.455920673508581,0.662002772228488,"OR",2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1588",0.475556929842759,0.689533915938527,"OR",2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1589",NA,NA,"OR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
