...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22D_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1313,1.96805286471233,0.1804961919080025,NJ,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1314,1.36311373580796,0.132004262687048,NJ,2023-05-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1315,1.8084924522413,0.2715892605800845,NJ,2023-05-05,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1316,0.916397612193612,0.228544262496026,NJ,2023-05-06,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1317,0.971921368172545,0.2730315760490475,NJ,2023-05-07,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
1318,3.68704027914632,0.363154307827327,NJ,2023-05-08,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
1319,4.11477044785388,0.4784103383119625,NJ,2023-05-09,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
1320,6.02575958500468,0.395830819910859,NJ,2023-05-10,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
1321,0.911061181886843,0.267080649708934,NJ,2023-05-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
1322,1.83694699478973,0.368300429592113,NJ,2023-05-12,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
1323,0.541358021899183,0.2089216964796055,NJ,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1324,0.779054768769464,0.554648897600905,NJ,2023-05-14,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1325,NA,NA,NJ,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,0.500021632521531,0.31833582514679,NJ,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1327,3.04068041319094,0.326765726002616,NJ,2023-05-17,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1328,1.54548735602071,0.363202577904752,NJ,2023-05-18,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1329,1.86041759060492,0.350751336756503,NJ,2023-05-19,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
1330,1.84497720129225,0.3724510153612445,NJ,2023-05-20,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1331,2.05505723879529,0.428312480203496,NJ,2023-05-21,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1332,2.29655066023566,0.3924156131055545,NJ,2023-05-22,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
1333,2.21560295981505,0.4801685007766625,NJ,2023-05-23,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1334,0.577158635286997,0.3669084751409945,NJ,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1335,1.42702468983812,0.4169098761632945,NJ,2023-05-25,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1336,1.47686849728496,0.2910870592429075,NJ,2023-05-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1337,2.46959301191966,0.535713395621865,NJ,2023-05-27,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1338,0.53255144154645,0.3573208450725985,NJ,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1339,1.71331139701875,0.506130919952945,NJ,2023-05-29,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1340,1.22464296161759,0.4923419177768805,NJ,2023-05-30,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1341,3.97474608505088,0.469842782649979,NJ,2023-05-31,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
1342,1.57722241819206,0.3636802276214205,NJ,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1343,4.20622994040524,0.288884573632296,NJ,2023-06-02,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
1344,0.994946606939532,0.475750604071878,NJ,2023-06-03,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1345,0.509397035661114,0.113952545911778,NM,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1346,3.24691794396708,0.0254410182136369,NM,2023-04-24,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
1347,1.19903461383601,0.1027657137828935,NM,2023-04-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1348,1.03876498648882,0.151536707794566,NM,2023-04-26,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1349,2.32815802839081,0.0881490025273625,NM,2023-04-27,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
1350,1.38722772349912,0.0332706223566502,NM,2023-04-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1351,0.652367249393009,0.03558940640845065,NM,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1352,0.333019372717208,0.03806992915574285,NM,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1353,3.47355313662681,0.0699636008536485,NM,2023-05-01,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
1354,1.72129651967755,0.093625023905393,NM,2023-05-02,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1355,1.74132514276052,0.1500814010320865,NM,2023-05-03,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1356,1.36841240255498,0.1506060574462265,NM,2023-05-04,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1357,1.92044386604989,0.099200414757724,NM,2023-05-05,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0
1358,0.247474940933667,0.0568780135980415,NM,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1359,0.257339999730074,0.0607593355271805,NM,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1360,1.08548969187883,0.135315997787792,NM,2023-05-08,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1361,2.12690545371797,0.11485982668295,NM,2023-05-09,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
1362,1.75146765677467,0.2942508011848035,NM,2023-05-10,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0
1363,1.50394980361108,0.1967407121557175,NM,2023-05-11,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1364,1.40290154293932,0.194804146458833,NM,2023-05-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1365,0.369969183322527,0.0894523771964795,NM,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1366,1.57841090823388,0.1912477441450125,NM,2023-05-14,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0
1367,1.04848863932066,0.256634869052262,NM,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1368,1.07479700938074,0.2524468934283015,NM,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1369,1.19923260846892,0.239348337748094,NM,2023-05-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1370,3.76694036640608,0.1778230827635655,NM,2023-05-18,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1371,2.51800961371407,0.2373589826352695,NM,2023-05-19,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1372,1.3090327790343,0.3482240379197105,NM,2023-05-20,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
1373,1.36771068371338,0.1446188474778065,NM,2023-05-21,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
1374,0.94492727936996,0.2954865805206485,NM,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1375,1.02848626668734,0.376755237517421,NM,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0
1376,1.63398303961302,0.22637522192134,NM,2023-05-24,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0
1377,1.12690011665752,0.1802277761920335,NM,2023-05-25,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1378,1.35697586320038,0.2506372040897865,NM,2023-05-26,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
1379,0.406062701353554,0.2945867853512,NM,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1380,1.24297230701459,0.210384562116712,NM,2023-05-28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1381,0.41279259955963,0.293646138418319,NM,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1382,1.08298131086488,0.533780951758225,NM,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1383,0.510421961045757,0.344948171686444,NM,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1384,0.892280044151026,0.638895976666755,NM,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1385,1.14931931756609,0.2812430475559695,NM,2023-06-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1386,1.05971798585421,0.522075564080115,NM,2023-06-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1387,0.615292843333335,0.131206381851786,NV,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1388,2.00680973003662,0.0254410182136369,NV,2023-04-24,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
1389,2.07512852799697,0.4608279063356255,NV,2023-04-25,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
1390,0.875749227892483,0.2263307469161105,NV,2023-04-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1391,0.587012329494414,0.259281768317748,NV,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1392,0.834501925398832,0.1110575306305245,NV,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1393,0.494315182756347,0.1463390907394715,NV,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1394,1.23452230094225,0.2996921004457995,NV,2023-04-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1395,1.19708037722215,0.2260111856720645,NV,2023-05-01,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1396,2.09886664510183,0.348670876840238,NV,2023-05-02,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
1397,1.37350534441529,0.1045309151767545,NV,2023-05-03,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1398,1.33161766666913,0.247164311694114,NV,2023-05-04,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1399,0.52918659018309,0.1727579935429045,NV,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1400,NA,NA,NV,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,2.47497717637582,0.490665163687009,NV,2023-05-07,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1402,0.524784696407263,0.2057508086982145,NV,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1403,0.948383324662876,0.1956204401323785,NV,2023-05-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1404,0.976467808381788,0.226646130334194,NV,2023-05-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1405,1.01552143008608,0.152145774667514,NV,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1406,0.346512907218778,0.0839771536904445,NV,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1407,0.123717467068346,0.0894523771964795,NV,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1408,NA,NA,NV,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,0.520441654347549,0.256634869052262,NV,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1410,3.08121343373988,0.533498215876195,NV,2023-05-16,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0
1411,1.51527089095507,0.114422868214374,NV,2023-05-17,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1412,1.1995537000692,0.1214691282521255,NV,2023-05-18,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1413,0.179196782258415,0.128848232603466,NV,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1414,1.23757410226924,0.583203571603515,NV,2023-05-20,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
1415,0.432154053475837,0.3043290838044435,NV,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1416,1.79571432617657,0.4362667461998515,NV,2023-05-22,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
1417,NA,NA,NV,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,NA,NA,NV,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,0.860932345843626,0.614562947800245,NV,2023-05-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1420,NA,NA,NV,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,NA,NA,NV,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,1.15266700748788,0.2933078872264345,NV,2023-05-30,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1425,0.367171757989691,0.2432315043628315,NV,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1426,1.08948218971682,0.3643428420028895,NV,2023-06-01,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1427,NA,NA,NV,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,0.409368326905545,0.2783715362414955,NV,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1429,4.07662944532617,0.302916230525862,NY,2023-04-23,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
1430,6.13090448563785,0.261453236179642,NY,2023-04-24,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0
1431,2.6483456831249,0.2330219673387205,NY,2023-04-25,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1432,2.60375602884928,0.2678978594395905,NY,2023-04-26,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
1433,2.87789347909496,0.111394520518342,NY,2023-04-27,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
1434,1.31830649904376,0.1874319253472095,NY,2023-04-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1435,2.81025432488471,0.3204519288921095,NY,2023-04-29,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1436,4.01669428111993,0.348332753050295,NY,2023-04-30,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
1437,2.22367574342715,0.2322967318054835,NY,2023-05-01,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
1438,3.49595085793952,0.315569543245639,NY,2023-05-02,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1439,3.17639184437962,0.146742468969536,NY,2023-05-03,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
1440,2.28620292036291,0.2236560964314005,NY,2023-05-04,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1441,3.48186406674605,0.2608214649857715,NY,2023-05-05,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1442,3.49482664128803,0.417078411709509,NY,2023-05-06,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1443,2.15850625711456,0.2100994337689335,NY,2023-05-07,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1444,4.43978376601761,0.326022734836914,NY,2023-05-08,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1445,2.83849049763341,0.2764067383069335,NY,2023-05-09,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
1446,4.23062884326433,0.317904728582866,NY,2023-05-10,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1447,4.43323835887541,0.3250354456769185,NY,2023-05-11,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1
1448,2.8234699054837,0.263125611650663,NY,2023-05-12,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
1449,1.35612006897186,0.367145530362979,NY,2023-05-13,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1450,2.89905606096524,0.365249105544887,NY,2023-05-14,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1451,2.40509182034343,0.3824387977623785,NY,2023-05-15,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1452,2.02829033093657,0.2787961421502305,NY,2023-05-16,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0
1453,3.46469963999403,0.3328796258530915,NY,2023-05-17,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
1454,10.1725428713104,0.466319692420331,NY,2023-05-18,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0
1455,3.13829900350515,0.3161893346831295,NY,2023-05-19,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1456,2.53920904679293,0.336685196436051,NY,2023-05-20,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
1457,2.53846422300858,0.3413363570505215,NY,2023-05-21,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
1458,5.51947201696208,0.3243669320867715,NY,2023-05-22,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
1459,4.21003912711805,0.362485783341709,NY,2023-05-23,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1460,2.88345082814454,0.3355006482345215,NY,2023-05-24,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1
1461,6.43652511644978,0.4474858765971495,NY,2023-05-25,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1462,1.96090915027209,0.3446535086248165,NY,2023-05-26,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
1463,1.63409114818281,0.414660592890717,NY,2023-05-27,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1464,4.17955233015718,0.3365291104940445,NY,2023-05-28,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
1465,2.41259507104719,0.3375295325514995,NY,2023-05-29,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
1466,3.23936508835464,0.3649089320685725,NY,2023-05-30,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1467,4.30206465601083,0.3810083560834605,NY,2023-05-31,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1468,3.54335380411427,0.3586356642117285,NY,2023-06-01,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1469,5.11252312968051,0.4171584159026265,NY,2023-06-02,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1470,4.68212714609348,0.3586582216774025,NY,2023-06-03,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1471,NA,NA,OH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,0.519356118076712,0.0254410182136369,OH,2023-04-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1473,1.36448502888876,0.308567763266693,OH,2023-04-25,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1474,0.262672413372253,0.02908326245811155,OH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1475,0.283183751738122,0.0311047472639009,OH,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1476,0.294670771403449,0.0332706223566502,OH,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1477,0.049854464535998,0.03558940640845065,OH,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1478,0.169597439114409,0.03806992915574285,OH,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,0.92116481968935,0.1144875496544265,OH,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1480,1.06318578231212,0.318702871231737,OH,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1481,0.875712996243616,0.230336709971479,OH,2023-05-03,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1482,0.832343297642345,0.04979581728953985,OH,2023-05-04,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1483,1.1603440982971,0.38531814625161,OH,2023-05-05,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1484,0.252447443844307,0.0568780135980415,OH,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1485,0.798317714429915,0.1426461599385765,OH,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1486,0.0887351692792472,0.0648811868773695,OH,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1487,1.85904751094331,0.1190058263978465,OH,2023-05-09,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1488,0.781902252030083,0.1629966702035445,OH,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1489,0.112007948482373,0.0787919597638255,OH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1490,0.898982139726289,0.4084457895978015,OH,2023-05-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1491,0.575562410309137,0.3364767566716015,OH,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1492,0.137629665703439,0.0952265476164145,OH,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1493,0.786167505713418,0.4034835453039035,OH,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
1494,0.504468932513659,0.31833582514679,OH,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1495,0.567266908685164,0.3330424398983845,OH,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1496,0.834904271642936,0.1214691282521255,OH,2023-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1497,1.47648964259217,0.489999106533463,OH,2023-05-19,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1498,0.894158442866092,0.3067807409808255,OH,2023-05-20,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1499,0.5615850033316,0.1446188474778065,OH,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1500,0.593607183036269,0.1530139428518765,OH,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1501,1.25151941909581,0.592405404710065,OH,2023-05-23,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
1502,1.38294924171342,0.5333463926509,OH,2023-05-24,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
1503,0.254517796572569,0.1802277761920335,OH,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1504,0.571828911211345,0.341649378184309,OH,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1505,0.286029642574343,0.200017807661477,OH,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1506,NA,NA,OH,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,0.787383322321186,0.2210514381443235,OH,2023-05-29,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1508,0.884339968985226,0.467574428681673,OH,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1509,0.421391196739285,0.294089838024638,OH,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1510,1.1406965683197,0.55478364394095,OH,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1511,NA,NA,OH,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512,0.657401996887036,0.466817282056345,OH,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
1513,0.0332352631637728,0.0238048753578882,OK,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,3.30630787629155,0.3816632832994005,OK,2023-04-24,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1515,0.387055939975353,0.02719797324279005,OK,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1516,0.0409062120766793,0.02908326245811155,OK,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1517,0.431224056700068,0.0311047472639009,OK,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1518,0.984301803933712,0.420972398070779,OK,2023-04-28,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1519,NA,NA,OK,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,OK,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,0.345823237356415,0.04072131450555905,OK,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1522,0.490918835086159,0.1700179047596005,OK,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1523,0.211278688818265,0.0465745070930207,OK,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1524,0.215763767933926,0.04979581728953985,OK,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1525,0.0763446220126609,0.0532269280169865,OK,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1526,0.080876681502684,0.0568780135980415,OK,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1527,0.0909975291407224,0.0607593355271805,OK,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1528,0.0854974546098938,0.0648811868773695,OK,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1529,0.919131485218102,0.1988017604206375,OK,2023-05-09,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1530,0.0985915165549969,0.073887426020635,OK,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1531,0.503669679008194,0.249950861205765,OK,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1532,NA,NA,OK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,0.136482738505118,0.0952265476164145,OK,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
